,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
consol,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,0.0013870183219527887,1.4906146905566356E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,3.72891666046035E-4,2.3978149940809179E-4,0.0026923879063125824,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.496985407727035E-4,6.031967012378803E-7
higher,3.661792324795492E-4,1.9917803209714152E-7,0.0014959056080196395,0.0046223159739586265,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,6.991310939078329E-4,0.003593368903717068,0.0012565434125787875,2.789362191853502E-4,3.0584462970473147E-7,6.258472407021005E-7,0.0019600574942732502,7.899930006620141E-7,4.3939935865269614E-7,6.096840484482596E-4,6.333788099318864E-7,3.098052749924563E-7,7.115267330758283E-4,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,0.001496943999177816,6.031967012378803E-7
startup,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,1.3986350328760793E-4,2.3954195745064116E-7,1.794805617167244E-7,0.0011149089040565297,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,6.122323638617018E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
ft,0.0014636194896610155,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,2.330747683909788E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.096840484482596E-4,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
basic,3.661792324795492E-4,3.9855524222638016E-4,3.738829312720918E-7,4.6218537885797693E-7,0.001837861851559016,6.218855220948063E-4,3.4510914767013364E-7,3.2855461596236604E-7,9.787648892179456E-4,2.3954195745064116E-7,8.975822891453387E-4,2.7865756162372645E-7,0.002141218252562825,0.004381556532155406,2.799682180078918E-7,7.899930006620141E-7,4.398387580113488E-4,6.090749734747849E-7,6.333788099318864E-7,0.0015493361802372738,7.108159171586698E-7,4.3810622566015735E-4,6.122323638617018E-4,7.778781101525137E-4,0.002245291274220883,6.03799897939118E-4
degre,0.001829432908721504,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,6.991310939078329E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,5.602164042337914E-4,7.899930006620141E-7,0.0021974361926221336,6.096840484482596E-4,6.340121887418183E-4,3.101150802674487E-4,0.006398054070345186,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,0.0017463930908588384,6.031967012378803E-7
pop,3.658134190604887E-7,0.002589513595294937,0.0011220226767475474,4.6218537885797693E-7,4.470850659680199E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,0.0013982155821831142,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.061504743344362E-4,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,0.001313443339866266,5.102106401720331E-4,0.001554979119295884,0.001496943999177816,0.0012069965991769983
plan,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,9.248329430948118E-4,4.967556654534126E-4,3.107873673637213E-7,3.4510914767013364E-7,0.0029573200982772564,4.661029311494058E-4,9.584073717600154E-4,3.591406039951655E-4,5.575937808090766E-4,3.0584462970473147E-7,6.264730879428025E-4,0.0019600574942732502,7.899930006620141E-7,0.006591429779149094,6.090749734747849E-7,6.333788099318864E-7,0.0012395309052448177,7.108159171586698E-7,4.3766855710305435E-7,7.142540875513704E-4,7.771010091433705E-7,0.0012474949074967935,6.03799897939118E-4
happi,0.005157969208752891,0.0085845731833868,0.007141163987296954,0.0014327746744597285,0.0021904734373058192,0.004071314512464749,0.005211148129819018,0.02533156089069842,0.0010299844793922478,0.002898457685152758,0.001274311988188743,0.0016998111259047314,0.004924098538246177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
static,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,1.3986350328760793E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.115267330758283E-4,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,4.991476324537259E-4,0.0012069965991769983
hear,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.9807326751184177E-4,3.107873673637213E-7,3.4510914767013364E-7,0.0013145470184654266,0.001258398684528058,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,0.004199803238336384,7.899930006620141E-7,0.0017580368339694375,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,6.122323638617018E-4,7.771010091433705E-7,2.4944909168102247E-7,6.03799897939118E-4
engin,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.972027008487811E-5,3.107873673637213E-7,3.454542568178037E-4,3.2855461596236604E-7,6.525254613561474E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.8024818622589964E-4,7.899930006620141E-7,4.3939935865269614E-7,6.096840484482596E-4,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,8.757747827632117E-4,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.03799897939118E-4
stink,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,0.0017580368339694375,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,2.0414546910302702E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
type,3.658134190604887E-7,0.0011952673706149464,3.738829312720918E-7,9.248329430948118E-4,0.0014404970556758745,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,5.127085637010913E-4,2.3954195745064116E-7,0.0014360239742955117,0.0016722240273039826,6.119951040391676E-4,6.258472407021005E-7,8.401846222416831E-4,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,0.006334421478128796,3.098052749924563E-7,7.108159171586698E-7,8.757747827632117E-4,8.162758112410391E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
nightmar,3.658134190604887E-7,1.9937721012923865E-4,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,0.0016800892762653585,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,2.0414546910302702E-4,7.771010091433705E-7,4.991476324537259E-4,6.031967012378803E-7
tax,3.658134190604887E-7,0.0017928014669063707,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.454542568178037E-4,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.061504743344362E-4,6.258472407021005E-7,8.401846222416831E-4,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,0.0012395309052448177,7.108159171586698E-7,4.3766855710305435E-7,1.0212374541335834E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
bare,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,1.9873206854105632E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,5.127085637010913E-4,2.3954195745064116E-7,1.794805617167244E-7,8.362513424328031E-4,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,6.19920355259905E-4,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,0.002245291274220883,6.031967012378803E-7
oversatur,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,3.72891666046035E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
ideal,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,6.574377865406944E-4,4.66522381842371E-5,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,8.792381166640449E-4,0.0012187590219230446,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
tool,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,6.905634044879373E-4,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,5.386211657118899E-4,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.340121887418183E-4,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0212374541335834E-4,7.771010091433705E-7,4.991476324537259E-4,6.031967012378803E-7
exclus,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.660563255168542E-8,0.0011979493292106566,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,2.0414546910302702E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
combo,3.658134190604887E-7,1.9917803209714152E-7,0.0011220226767475474,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,6.574377865406944E-4,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,8.362513424328031E-4,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.03799897939118E-4
column,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.66522381842371E-5,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,0.0016800892762653585,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
afternoon,3.658134190604887E-7,5.977332743235217E-4,3.738829312720918E-7,4.6218537885797693E-7,1.9873206854105632E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
scheme,3.658134190604887E-7,5.977332743235217E-4,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,4.081889164823644E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
bezel,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6264756423683483E-4,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,0.00316922961914716,2.3954195745064116E-7,1.794805617167244E-7,0.008081347944649691,3.061504743344362E-4,6.264730879428025E-4,2.8024818622589964E-4,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,9.297256302523612E-4,7.108159171586698E-7,8.757747827632117E-4,1.0212374541335834E-4,7.771010091433705E-7,9.98045815815771E-4,6.031967012378803E-7
oper,0.0014636194896610155,0.001991979499003512,3.738829312720918E-7,0.0013870183219527887,0.0010431322597927327,3.11098154731085E-4,3.4510914767013364E-7,3.2855461596236604E-7,2.796804009426642E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.061504743344362E-4,6.258472407021005E-7,2.799682180078918E-7,0.0023707689949867042,4.3939935865269614E-7,0.0018278339953978293,6.333788099318864E-7,3.101150802674487E-4,7.108159171586698E-7,4.3766855710305435E-7,8.162758112410391E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
flip,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,9.939086957027083E-5,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,1.3986350328760793E-4,2.3954195745064116E-7,1.794805617167244E-7,8.362513424328031E-4,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.90782993662676E-4,4.3939935865269614E-7,0.0018278339953978293,6.340121887418183E-4,3.098052749924563E-7,0.0021331585673931676,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
avoid,3.661792324795492E-4,1.9917803209714152E-7,7.481397454754557E-4,4.6218537885797693E-7,4.972027008487811E-5,3.107873673637213E-7,3.4510914767013364E-7,6.574377865406944E-4,1.8646913583929338E-4,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,0.0013263844296893825,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
count,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,4.660563255168542E-8,2.3954195745064116E-7,1.794805617167244E-7,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,0.0016800892762653585,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
fill,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.4840266802644904E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,2.330747683909788E-4,0.001677033244111939,5.386211657118899E-4,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,2.0414546910302702E-4,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
hate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884319647723105E-4,2.7996821800789177E-5,7.899930006620141E-5,0.001362138011823358,6.090749734747849E-5,6.333788099318865E-5,3.098052749924563E-5,0.005757608928985225,4.376685571030544E-5,4.1828906712764157E-4,7.771010091433705E-5,0.001022741275892192,0.001869909773837429
guid,0.0010978060706005265,1.9917803209714152E-7,3.7425681420336386E-4,4.6218537885797693E-7,0.0020365442495005872,3.107873673637213E-7,3.454542568178037E-4,3.2855461596236604E-7,1.3986350328760793E-4,2.3954195745064116E-7,1.794805617167244E-7,8.362513424328031E-4,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,0.009745808650570034,6.333788099318864E-7,3.098052749924563E-7,0.0021331585673931676,4.3766855710305435E-7,2.0414546910302702E-4,0.001554979119295884,0.0012474949074967935,6.031967012378803E-7
wast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884319647723105E-4,0.002267742565863923,7.899930006620141E-5,4.833392945179658E-4,6.090749734747849E-5,6.333788099318865E-5,3.098052749924563E-5,7.818975088745367E-4,4.376685571030544E-5,0.0021526583698520093,7.771010091433705E-5,7.732921842111697E-4,6.635163713616684E-4
worthless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258472407021005E-5,2.7996821800789177E-5,7.899930006620141E-5,4.393993586526962E-5,6.090749734747849E-5,6.333788099318865E-5,3.098052749924563E-5,7.108159171586697E-5,4.376685571030544E-5,4.1828906712764157E-4,7.771010091433705E-5,2.7439400084912477E-4,6.0319670123788027E-5
consumpt,7.319926515400378E-4,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,4.967059948539273E-8,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,3.262860334943496E-4,2.3954195745064116E-7,1.794805617167244E-7,2.789362191853502E-4,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,4.3939935865269614E-7,6.090749734747849E-7,6.333788099318864E-7,3.098052749924563E-7,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
sync,3.658134190604887E-7,1.9917803209714152E-7,3.738829312720918E-7,4.6218537885797693E-7,2.9807326751184177E-4,3.107873673637213E-7,3.4510914767013364E-7,3.2855461596236604E-7,1.3986350328760793E-4,2.3954195745064116E-7,0.0012565434125787875,2.7865756162372645E-7,3.0584462970473147E-7,6.258472407021005E-7,2.799682180078918E-7,7.899930006620141E-7,8.792381166640449E-4,6.090749734747849E-7,6.333788099318864E-7,3.101150802674487E-4,7.108159171586698E-7,4.3766855710305435E-7,1.0202172368966868E-7,7.771010091433705E-7,2.4944909168102247E-7,6.031967012378803E-7
