,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
hockey,3.9841552024895465E-4,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,6.64492086086604E-4,1.69200762197879E-4,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,5.749183568514362E-4,8.440484877482176E-4,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
fall,4.97957155666735E-8,6.484179149321264E-4,2.977748887342288E-4,1.5503758188503686E-7,1.9451283191426498E-7,3.987484003891019E-4,1.6903173046741163E-7,3.3949497196239796E-4,7.734514360047789E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.782795719750536E-4,9.401987523750595E-8,3.735177415324462E-7,4.5969447550177697E-4,1.7014763199585386E-7,4.138646306734116E-7,0.0014385623149886977,1.4369366579640994E-7,2.109593820915315E-7,3.024130536016367E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,5.226175319112772E-4
cours,2.988240891156077E-4,0.0010188895132364406,6.380404379234631E-4,0.0013954932745472166,1.9451283191426498E-7,1.3287184284875106E-7,3.382324926652906E-4,6.788202812701422E-4,5.025308405546292E-4,6.200629899683293E-4,1.5772748759512743E-7,6.848250458351516E-4,9.401987523750595E-8,7.474090008064248E-4,1.5318043169002899E-7,6.807606756154113E-4,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,9.82672359378875E-4,0.0010798382898436255,6.331779552813719E-4,4.3304121816226837E-7,1.978533309300749E-7,1.7432194250022943E-4
english,4.97957155666735E-8,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.869189842282777E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,6.807606756154113E-4,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,6.047505228359648E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
link,5.478026669489752E-4,9.26178995760786E-8,3.8284127603153734E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,0.0013142489892852818,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,0.0013613512035988266,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,0.0010582567266874568,2.1592447307411026E-7,3.1643076225955614E-7,0.0012995566957049673,1.978533309300749E-7,1.7414779470552392E-7
addit,6.473940980823221E-4,0.0012967432119646764,4.6790766332884594E-4,1.5503758188503686E-7,5.837330085747091E-4,3.987484003891019E-4,1.6903173046741163E-7,1.6966265465387208E-7,8.117568019758303E-4,0.002273288758922382,1.5772748759512743E-7,0.0010760977473550208,9.401987523750595E-8,3.735177415324462E-7,7.66055338881835E-4,0.001021055939607119,4.138646306734116E-7,3.5991024176548016E-4,1.4369366579640994E-7,0.001055007869839749,4.5358178821880077E-4,0.001511687235991846,3.1643076225955614E-7,4.334742593804306E-4,7.916111770512297E-4,3.484697372057533E-4
cash,2.988240891156077E-4,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,3.987484003891019E-4,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,1.5124431898447263E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
trip,9.964122684891367E-5,2.7794631662781186E-4,1.7017530778826588E-4,1.5503758188503686E-7,1.9451283191426498E-7,2.658765575403508E-4,1.6903173046741163E-7,1.6966265465387208E-7,7.734514360047789E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.791599355534732E-5,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
upcom,1.992326579822607E-4,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,1.9330487913342826E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,5.749183568514362E-4,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
unabl,4.97957155666735E-8,9.26178995760786E-8,5.104408569775003E-4,3.102302013519587E-4,1.9451283191426498E-7,2.658765575403508E-4,1.6903173046741163E-7,1.6966265465387208E-7,1.5465163395577815E-4,5.16736379408701E-4,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,0.001072416202261893,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,0.0012850098286132032,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.9805118426100492E-4,1.7432194250022943E-4
bracket,4.97957155666735E-8,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,3.1561270267784993E-4,0.0027390067288144662,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,6.807606756154113E-4,4.1427849530408493E-4,3.5991024176548016E-4,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,3.9590451519107983E-4,1.7414779470552392E-7
cold,4.97957155666735E-8,9.26178995760786E-8,4.257572684230295E-5,1.5503758188503686E-7,1.9451283191426498E-7,5.31620243237853E-4,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,5.642132713002732E-4,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
movement,4.4821123581562816E-4,9.26178995760786E-8,4.253744696801916E-4,1.5503758188503686E-7,1.947073447461792E-4,1.3287184284875106E-7,1.6903173046741163E-7,1.698323173085259E-4,3.869189842282777E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,8.509083076112652E-4,4.138646306734116E-7,3.595506910744058E-7,5.749183568514362E-4,0.0025317235444804694,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.9805118426100492E-4,1.7414779470552392E-7
offer,0.0014441255471490983,0.003241719103062327,7.656400188694261E-4,0.0015505308564322533,7.782458404889742E-4,5.31620243237853E-4,1.6903173046741163E-7,1.6966265465387208E-7,0.0012755957441076317,6.200629899683293E-4,1.5772748759512743E-7,3.9137051969524944E-4,0.0013163722732003208,3.735177415324462E-7,4.5969447550177697E-4,1.7031777962784968E-4,0.0020697370179977317,3.595506910744058E-7,1.4383735946220632E-4,2.109593820915315E-7,0.0030990346440191714,0.0010798382898436255,3.1643076225955614E-7,4.334742593804306E-4,1.978533309300749E-7,1.7414779470552392E-7
complic,4.97957155666735E-8,9.26178995760786E-8,2.1270850143692018E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,1.9330487913342826E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,1.5124431898447263E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,5.226175319112772E-4
screwdriv,4.97957155666735E-8,9.26178995760786E-8,8.510892049095725E-5,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,0.001369552273494923,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,0.0012660394798004843,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
240hz,8.963726759156898E-4,9.26178995760786E-8,2.1270850143692018E-4,3.102302013519587E-4,1.9451283191426498E-7,5.31620243237853E-4,1.6903173046741163E-7,6.788202812701422E-4,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,1.9573416893531466E-4,9.401987523750595E-8,7.474090008064248E-4,1.53333612121719E-4,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,2.8753102525861627E-4,2.109593820915315E-7,1.5124431898447263E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
card,3.486198046822812E-4,0.001204125312388598,0.009655077491438175,1.5519261946692186E-4,3.8922017666044416E-4,6.64492086086604E-4,1.6903173046741163E-7,1.6966265465387208E-7,5.025308405546292E-4,0.0011366960427664707,1.5772748759512743E-7,2.9355234431528205E-4,1.881337703502494E-4,3.735177415324462E-7,0.0013787770656419507,1.7014763199585386E-7,8.281431259774966E-4,0.0032363157703607266,8.623056884442561E-4,0.0023207641623889377,0.0015117629305389491,8.639138167695152E-4,0.0022153317665791527,4.3304121816226837E-7,0.0019787311626316786,1.7432194250022943E-4
huluplus,9.964122684891367E-5,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.8657110502167885E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.411389511274345E-5,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7432194250022943E-4
shock,4.97957155666735E-8,9.26178995760786E-8,1.2764211413961155E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,5.0915762661627E-4,3.8657110502167885E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,4.5358178821880077E-4,2.1614039754718435E-4,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
120hz,0.0027388141518826094,4.6318211577996913E-4,0.0034877644123833015,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,0.0010143594145349372,6.788202812701422E-4,1.9330487913342826E-4,3.1008315828944444E-4,1.5772748759512743E-7,1.9573416893531466E-4,0.001128332522725309,0.01195294124677981,4.5969447550177697E-4,6.807606756154113E-4,8.281431259774966E-4,3.5991024176548016E-4,1.4383735946220632E-4,0.009493383153501008,9.82672359378875E-4,6.479893436954049E-4,0.0012660394798004843,4.3304121816226837E-7,1.9805118426100492E-4,1.7414779470552392E-7
discount,2.988240891156077E-4,0.0012967432119646764,1.2764211413961155E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,7.734514360047789E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,0.0012420077566509082,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,5.291661555273828E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
35mm,4.97957155666735E-8,9.26178995760786E-8,4.2533193648654304E-8,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,7.734514360047789E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4383735946220632E-4,2.109593820915315E-7,7.558436730858202E-8,0.0010798382898436255,3.1643076225955614E-7,4.3304121816226837E-7,0.0013851711698414544,1.7414779470552392E-7
felt,4.980069513823017E-4,0.0013893611115407551,1.2764211413961155E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,1.9330487913342826E-4,1.0332661055962829E-7,1.5772748759512743E-7,1.9573416893531466E-4,9.401987523750595E-8,3.735177415324462E-7,4.5969447550177697E-4,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,4.221297235651545E-4,7.56599516758906E-5,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7432194250022943E-4
spoil,4.97957155666735E-8,9.26178995760786E-8,8.510892049095725E-5,1.5519261946692186E-4,1.9451283191426498E-7,2.658765575403508E-4,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,4.7019339606276726E-4,3.735177415324462E-7,1.53333612121719E-4,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,0.002165639132029504,1.978533309300749E-7,1.7414779470552392E-7
closer,1.992326579822607E-4,9.271051747565468E-5,1.7017530778826588E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,1.9330487913342826E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.791599355534732E-5,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,5.749183568514362E-4,4.221297235651545E-4,7.558436730858202E-8,2.1592447307411026E-7,0.0015824702420600405,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
hous,0.0010955555381823839,9.262716136603621E-4,2.1270850143692018E-4,0.003876094584707806,9.727586724032392E-4,1.3300471469159978E-4,1.69200762197879E-4,1.698323173085259E-4,0.0017780879314170832,7.233896005279576E-4,0.0012619776282486144,0.0015651886242548578,0.002350590900812886,3.735177415324462E-7,0.0021446792240920956,1.7014763199585386E-7,4.1427849530408493E-4,3.595506910744058E-7,1.4369366579640994E-7,6.33089105656686E-4,0.0032502033786363355,0.0010798382898436255,3.1643076225955614E-7,0.0034647627865163092,1.9805118426100492E-4,1.7414779470552392E-7
bang,4.97957155666735E-8,9.26178995760786E-8,1.2764211413961155E-4,0.0015505308564322533,0.002139835663888829,1.3287184284875106E-7,8.453276840675255E-4,1.6966265465387208E-7,2.319581243110784E-4,1.0332661055962829E-7,6.310676778681049E-4,9.781817537996736E-8,0.001128332522725309,3.738912592739786E-4,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,3.024130536016367E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.334742593804306E-4,1.978533309300749E-7,6.967653266168012E-4
stabl,4.97957155666735E-8,9.26178995760786E-8,1.7017530778826588E-4,1.5519261946692186E-4,1.947073447461792E-4,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,4.25224350199329E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.782795719750536E-4,4.7019339606276726E-4,3.735177415324462E-7,6.128749071918061E-4,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,3.9590451519107983E-4,1.7414779470552392E-7
news,3.486198046822812E-4,9.26178995760786E-8,2.977748887342288E-4,3.102302013519587E-4,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,8.504100471534804E-4,2.0675654772981617E-4,1.5772748759512743E-7,5.870068704551841E-4,9.401987523750595E-8,0.001120926742338871,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,1.5124431898447263E-4,0.0021594606552141765,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
convinc,1.992326579822607E-4,7.410358145082048E-4,8.510892049095725E-5,1.5503758188503686E-7,5.837330085747091E-4,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.869189842282777E-5,1.0342993717018789E-4,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,4.221297235651545E-4,7.558436730858202E-8,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7432194250022943E-4
amazoncom,4.97957155666735E-8,8.336537140842834E-4,4.257572684230295E-5,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,7.734514360047789E-5,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.411389511274345E-5,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,7.559192574531288E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
incorrect,4.97957155666735E-8,9.26178995760786E-8,2.5524169508557446E-4,3.102302013519587E-4,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,1.9573416893531466E-4,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,6.807606756154113E-4,4.138646306734116E-7,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,2.2682868629305466E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
commerci,1.992326579822607E-4,9.26178995760786E-8,2.977748887342288E-4,1.5503758188503686E-7,1.9451283191426498E-7,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,1.1599838877812801E-4,1.0332661055962829E-7,1.5772748759512743E-7,9.781817537996736E-8,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,4.138646306734116E-7,7.19460932839886E-4,4.312246910550262E-4,2.11170341473623E-4,1.5124431898447263E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.978533309300749E-7,1.7414779470552392E-7
confid,4.97957155666735E-8,6.484179149321264E-4,4.2533193648654304E-8,1.5503758188503686E-7,1.947073447461792E-4,1.3287184284875106E-7,1.6903173046741163E-7,1.6966265465387208E-7,3.8653245177650123E-8,1.0332661055962829E-7,1.5772748759512743E-7,4.891886950752168E-4,9.401987523750595E-8,3.735177415324462E-7,1.5318043169002899E-7,1.7014763199585386E-7,8.281431259774966E-4,3.595506910744058E-7,1.4369366579640994E-7,2.109593820915315E-7,3.779974209102187E-4,2.1592447307411026E-7,3.1643076225955614E-7,4.3304121816226837E-7,1.9805118426100492E-4,1.7414779470552392E-7
