,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
question,2.538346160865657E-7,2.7944099505585047E-7,1.8287871560313524E-4,0.003978950517452561,2.603100344572393E-7,1.7743278337442408E-4,1.619590934368059E-4,0.0011529488956151285,7.113779944071134E-4,4.3176296400311163E-4,0.0010052645306456592,2.7088723424946495E-7,3.312051348216764E-4,4.0723929409413473E-4,0.0035193540277479326,6.104135235048874E-4,2.0730762484071378E-4,1.4546358006526367E-7,5.296904655539695E-4,1.7097745642594256E-4,1.760695742444018E-7,2.2807238013827115E-7,1.6285125182943024E-7,8.5698525234797E-4,5.730753154277777E-4,2.0825648544191462E-4
cut,5.07923066789218E-4,2.797204360509063E-4,1.8269601958355173E-7,3.731392926119539E-4,2.603100344572393E-7,0.0015954770061470443,6.473509818588018E-4,0.0027667545883377637,2.3704698247487953E-7,1.4387303032426246E-7,0.0010052645306456592,2.7088723424946495E-7,0.0011588041723570998,2.0351788810301586E-7,2.1994588011673847E-7,0.001678370200469199,2.071005243163974E-7,0.0027639534848200756,1.766811582870788E-4,1.708066497761664E-7,8.805239407962535E-4,2.2807238013827115E-7,1.6285125182943024E-7,1.7136277791401119E-7,4.7757867896255896E-4,2.0804843700490973E-7
incred,5.07923066789218E-4,2.7944099505585047E-7,7.309667743537905E-4,4.974776107099059E-4,7.81190413406175E-4,5.319438390675792E-4,1.6179729614066527E-7,2.3077421405933682E-4,2.3704698247487953E-7,8.633820549758992E-4,5.027160234073693E-4,2.7088723424946495E-7,1.6568532731459171E-4,4.0723929409413473E-4,6.600575862303321E-4,4.5784828393855703E-4,2.0730762484071378E-4,1.4560904364532894E-4,5.296904655539695E-4,1.7097745642594256E-4,0.0019369413862626642,2.2807238013827115E-7,0.0013029728658872713,0.002227887475660059,5.730753154277777E-4,0.002080692418486102
unlimit,2.5408845070265225E-4,2.7944099505585047E-7,1.8287871560313524E-4,2.488009745140019E-4,2.603100344572393E-7,1.7725552784657752E-7,1.6179729614066527E-7,2.3054367038894792E-7,2.3728402945735438E-4,1.4387303032426246E-7,0.003685523235916539,2.7088723424946495E-7,0.006951997435105062,2.0351788810301586E-7,2.1994588011673847E-7,1.5256523956633026E-7,0.0010357097221063035,1.4546358006526367E-7,1.766811582870788E-4,6.833974057544418E-4,3.52315218063048E-4,2.2807238013827115E-7,1.6285125182943024E-7,5.142596965199475E-4,9.549663646521874E-8,2.0804843700490973E-7
accept,2.5408845070265225E-4,0.0022358074014418596,5.482707547702387E-4,8.704925650037618E-4,2.603100344572393E-7,0.0015954770061470443,9.709455741401323E-4,2.3054367038894792E-7,2.3704698247487953E-7,1.440169033545867E-4,3.3519985432793934E-4,0.0013547070584815743,8.277645573429304E-4,2.0351788810301586E-7,0.0017597869868140243,1.5256523956633026E-7,0.0014499107707390982,1.4546358006526367E-7,1.7650465363344537E-7,0.0010250107053067748,8.805239407962535E-4,2.283004525184094E-4,1.6285125182943024E-7,5.142596965199475E-4,7.64068588358215E-4,4.163049224468243E-4
period,5.07923066789218E-4,0.0011180434212184579,0.0012790548331044456,0.002113875745983282,5.208803789489357E-4,1.7725552784657752E-7,1.619590934368059E-4,0.0011529488956151285,2.3704698247487953E-7,0.0011511281156244238,0.002680426221439959,2.711581214837144E-4,9.93284364850015E-4,2.0351788810301586E-7,2.1994588011673847E-7,6.104135235048874E-4,2.0730762484071378E-4,1.4546358006526367E-7,1.7650465363344537E-7,1.7097745642594256E-4,1.760695742444018E-7,2.283004525184094E-4,1.6285125182943024E-7,1.7136277791401119E-7,9.549663646521874E-8,0.0018726439814811923
protector,2.538346160865657E-7,2.7944099505585047E-7,0.0014617508526879972,8.704925650037618E-4,2.603100344572393E-7,3.5468831122100164E-4,1.619590934368059E-4,9.224052252261806E-4,2.3704698247487953E-7,1.4387303032426246E-7,5.027160234073693E-4,0.0032509176982278287,4.967249423287611E-4,2.0351788810301586E-7,8.800034663470706E-4,1.5256523956633026E-7,2.071005243163974E-7,1.4546358006526367E-7,3.5318581192052414E-4,1.708066497761664E-7,1.760695742444018E-7,2.2807238013827115E-7,0.006188510420770179,0.0010283480302619812,9.559213310168395E-5,0.001456547107471373
bottom,5.07923066789218E-4,2.7944099505585047E-7,0.004567583185608377,4.974776107099059E-4,2.6057034449169646E-4,7.091993669141568E-4,1.619590934368059E-4,0.001844579906781972,2.3704698247487953E-7,2.878899336788492E-4,5.027160234073693E-4,2.711581214837144E-4,8.277645573429304E-4,0.0014248287346092141,2.1994588011673847E-7,7.629787630712176E-4,2.071005243163974E-7,1.4546358006526367E-7,3.5318581192052414E-4,3.41784106202109E-4,3.52315218063048E-4,4.5637283265668056E-4,1.6285125182943024E-7,5.142596965199475E-4,5.730753154277777E-4,0.0018726439814811923
delet,2.5408845070265225E-4,2.7944099505585047E-7,0.001644446872271549,6.218159288078579E-4,2.603100344572393E-7,5.319438390675792E-4,1.6179729614066527E-7,6.918615548372327E-4,2.3704698247487953E-7,1.4387303032426246E-7,1.6751616907942997E-7,2.7088723424946495E-7,0.0026484824399208616,2.0351788810301586E-7,2.1994588011673847E-7,1.5256523956633026E-7,2.0730762484071378E-4,1.4560904364532894E-4,3.5318581192052414E-4,0.004270337051053937,1.7624564381864619E-4,2.283004525184094E-4,9.77270362228411E-4,1.7136277791401119E-7,0.002387511408266934,2.0804843700490973E-7
reboot,0.0010155922989623495,5.591614311067568E-4,0.0034714070681070666,4.974776107099059E-4,0.0013018104823206537,1.7743278337442408E-4,0.005015877977656764,2.3054367038894792E-7,2.3704698247487953E-7,7.195090246516366E-4,1.6751616907942997E-7,5.420453557331794E-4,1.6551980750708467E-7,0.0020353823989182613,2.2016582599685517E-4,1.5256523956633026E-7,2.071005243163974E-7,7.274633639063837E-4,3.5318581192052414E-4,8.542040555306083E-4,1.760695742444018E-7,0.001140589973071494,1.6285125182943024E-7,1.7136277791401119E-7,9.549663646521874E-8,2.0804843700490973E-7
repair,2.538346160865657E-7,5.591614311067568E-4,5.482707547702387E-4,0.008206453332782929,2.603100344572393E-7,3.5468831122100164E-4,4.8555368571813647E-4,2.3054367038894792E-7,0.0014225189418317521,2.878899336788492E-4,5.027160234073693E-4,8.129325899826443E-4,1.6551980750708467E-7,4.0723929409413473E-4,4.401117061135936E-4,1.5271780480589656E-4,2.071005243163974E-7,1.4560904364532894E-4,1.7650465363344537E-7,1.7097745642594256E-4,1.760695742444018E-7,4.5637283265668056E-4,1.6285125182943024E-7,1.7136277791401119E-7,1.9108876956690267E-4,2.0804843700490973E-7
gb,2.5408845070265225E-4,2.797204360509063E-4,5.482707547702387E-4,2.488009745140019E-4,2.603100344572393E-7,0.0014182214783004668,1.6179729614066527E-7,0.0025362109179488156,4.743310119322339E-4,1.440169033545867E-4,1.6751616907942997E-7,2.7088723424946495E-7,9.93284364850015E-4,6.107571821971506E-4,2.1994588011673847E-7,3.052830443722268E-4,4.1440814915711115E-4,1.4546358006526367E-7,1.766811582870788E-4,0.005465983599487101,1.760695742444018E-7,9.12517592933223E-4,3.258653549106899E-4,0.0030847013652301153,9.549663646521874E-8,2.0804843700490973E-7
matter,0.0012694269150489153,5.591614311067568E-4,9.136627939373422E-4,1.2433831809795198E-7,2.603100344572393E-7,7.091993669141568E-4,0.0017799320548434585,6.918615548372327E-4,2.3728402945735438E-4,5.756359943273741E-4,1.6751616907942997E-7,2.7088723424946495E-7,1.6551980750708467E-7,0.0010177929584031823,2.2016582599685517E-4,1.5256523956633026E-7,0.0012428102464227008,0.0010183905240369112,1.7650465363344537E-7,8.542040555306083E-4,8.805239407962535E-4,6.844452127949517E-4,1.6285125182943024E-7,8.5698525234797E-4,3.820820424973402E-4,0.0016645955444762825
site,2.538346160865657E-7,2.7944099505585047E-7,1.8269601958355173E-7,0.0017408607916894257,5.208803789489357E-4,5.319438390675792E-4,1.6179729614066527E-7,4.613178844482847E-4,2.3704698247487953E-7,0.0015827472065972114,1.6751616907942997E-7,2.7088723424946495E-7,1.6551980750708467E-7,0.0010177929584031823,2.1994588011673847E-7,1.5256523956633026E-7,2.071005243163974E-7,1.4546358006526367E-7,0.003000755616422205,1.708066497761664E-7,1.7624564381864619E-4,9.12517592933223E-4,9.77270362228411E-4,3.4289691860593636E-4,0.002196518135336496,2.0804843700490973E-7
broke,2.538346160865657E-7,2.7944099505585047E-7,1.8269601958355173E-7,2.488009745140019E-4,0.0013018104823206537,1.7725552784657752E-7,4.8555368571813647E-4,0.0011529488956151285,0.002844800836681029,1.4387303032426246E-7,0.0010052645306456592,2.7088723424946495E-7,6.622447498358457E-4,2.0372140599111884E-4,0.0017597869868140243,6.104135235048874E-4,2.0730762484071378E-4,0.0010183905240369112,1.766811582870788E-4,1.708066497761664E-7,1.7624564381864619E-4,2.2807238013827115E-7,6.515678585695504E-4,3.4289691860593636E-4,9.559213310168395E-5,0.0041611767885352
hit,2.538346160865657E-7,2.7944099505585047E-7,0.005115671244359032,4.974776107099059E-4,5.208803789489357E-4,1.7743278337442408E-4,9.709455741401323E-4,6.918615548372327E-4,2.3728402945735438E-4,4.3176296400311163E-4,6.702321924867993E-4,2.711581214837144E-4,8.277645573429304E-4,4.0723929409413473E-4,2.2016582599685517E-4,3.052830443722268E-4,4.1440814915711115E-4,2.9107262371059263E-4,1.7650465363344537E-7,1.708066497761664E-7,8.805239407962535E-4,2.2807238013827115E-7,6.515678585695504E-4,1.7136277791401119E-7,3.820820424973402E-4,0.0018726439814811923
audio,7.617576828757838E-4,2.7944099505585047E-7,1.8269601958355173E-7,7.461542469058099E-4,5.208803789489357E-4,0.0023044991175333544,0.0012945401664214626,6.918615548372327E-4,7.113779944071134E-4,1.4387303032426246E-7,5.027160234073693E-4,2.711581214837144E-4,1.6551980750708467E-7,0.002442418175124293,2.2016582599685517E-4,0.0012206744817702083,4.1440814915711115E-4,0.0026184899047548118,1.7650465363344537E-7,3.41784106202109E-4,0.0019369413862626642,2.2807238013827115E-7,1.6285125182943024E-7,0.0011997108081759924,6.685719518929965E-4,2.0825648544191462E-4
record,5.07923066789218E-4,0.0013974844162743083,1.8269601958355173E-7,0.0014921841554935216,5.208803789489357E-4,0.006735887313697792,1.6179729614066527E-7,2.3077421405933682E-4,2.3704698247487953E-7,2.878899336788492E-4,1.6751616907942997E-7,2.711581214837144E-4,1.6551980750708467E-7,2.0351788810301586E-7,2.1994588011673847E-7,1.5256523956633026E-7,2.071005243163974E-7,5.819997838411201E-4,0.0010592044264543057,1.708066497761664E-7,1.760695742444018E-7,2.2807238013827115E-7,4.887166067401201E-4,8.5698525234797E-4,8.595652248234338E-4,4.163049224468243E-4
mind,5.07923066789218E-4,0.00251524839649771,0.0010963588135208938,0.0013678458373955697,2.603100344572393E-7,1.7725552784657752E-7,1.6179729614066527E-7,2.3054367038894792E-7,7.113779944071134E-4,2.878899336788492E-4,0.0010052645306456592,2.7088723424946495E-7,1.6551980750708467E-7,2.0372140599111884E-4,2.1994588011673847E-7,0.0012206744817702083,2.071005243163974E-7,0.0013093176841674384,1.7650465363344537E-7,0.0010250107053067748,7.044543665518517E-4,2.2807238013827115E-7,3.258653549106899E-4,6.856224744339588E-4,6.685719518929965E-4,8.324017964566439E-4
boost,0.0012694269150489153,0.0013974844162743083,9.136627939373422E-4,7.461542469058099E-4,2.6057034449169646E-4,7.091993669141568E-4,1.619590934368059E-4,0.0013834925660040763,0.001896612906781511,2.878899336788492E-4,0.001842845376042809,0.0013547070584815743,9.93284364850015E-4,8.142750703001666E-4,8.800034663470706E-4,1.5271780480589656E-4,0.001864111819371893,1.4560904364532894E-4,0.0014122137337211963,0.002049850603963773,0.0017608718120182625,6.844452127949517E-4,3.258653549106899E-4,0.0010283480302619812,6.685719518929965E-4,4.163049224468243E-4
despit,2.538346160865657E-7,2.7944099505585047E-7,0.0010963588135208938,8.704925650037618E-4,0.0010415004478634144,7.091993669141568E-4,3.2375638957747116E-4,2.3054367038894792E-7,4.743310119322339E-4,0.0012950011459486863,1.6751616907942997E-7,2.711581214837144E-4,0.0011588041723570998,0.0016283466227122298,2.1994588011673847E-7,1.5256523956633026E-7,0.0014499107707390982,2.9107262371059263E-4,1.7650465363344537E-7,1.7097745642594256E-4,0.0012326630892850572,2.2807238013827115E-7,1.6285125182943024E-7,0.0030847013652301153,3.820820424973402E-4,2.0804843700490973E-7
carri,2.5408845070265225E-4,0.0011180434212184579,1.8287871560313524E-4,4.974776107099059E-4,2.603100344572393E-7,7.091993669141568E-4,8.091482779994671E-4,6.918615548372327E-4,2.3704698247487953E-7,1.440169033545867E-4,1.6751616907942997E-7,2.7088723424946495E-7,1.6551980750708467E-7,2.0351788810301586E-7,0.001099949346463809,1.5256523956633026E-7,6.215086734735085E-4,0.001454781264232702,0.0010592044264543057,0.0011958173550829412,3.52315218063048E-4,2.2807238013827115E-7,0.0030943366360110043,8.5698525234797E-4,3.820820424973402E-4,2.0804843700490973E-7
drive,0.0010155922989623495,2.7944099505585047E-7,1.8269601958355173E-7,1.2446265641604992E-4,2.603100344572393E-7,7.091993669141568E-4,1.619590934368059E-4,2.3054367038894792E-7,7.113779944071134E-4,2.878899336788492E-4,0.0011727806997250893,2.7088723424946495E-7,1.6551980750708467E-7,2.0351788810301586E-7,8.800034663470706E-4,9.155440026375479E-4,2.071005243163974E-7,0.0016002448442979658,1.7650465363344537E-7,0.0011958173550829412,1.760695742444018E-7,2.283004525184094E-4,3.258653549106899E-4,1.7153414069192517E-4,0.004488437410501746,4.163049224468243E-4
browser,2.538346160865657E-7,2.797204360509063E-4,1.8269601958355173E-7,1.2433831809795198E-7,0.001562120516777893,0.002127243589686777,3.2375638957747116E-4,2.3054367038894792E-7,4.743310119322339E-4,0.0010072550853001616,1.6768368524850937E-4,5.420453557331794E-4,4.967249423287611E-4,0.0020353823989182613,2.2016582599685517E-4,1.5256523956633026E-7,2.0730762484071378E-4,1.4546358006526367E-7,1.766811582870788E-4,6.833974057544418E-4,0.0022890805347514677,2.283004525184094E-4,1.6285125182943024E-7,1.7153414069192517E-4,0.0037244643187799957,2.0825648544191462E-4
dollar,2.538346160865657E-7,0.0016769254113301589,3.65574735186687E-4,1.2433831809795198E-7,5.208803789489357E-4,1.7725552784657752E-7,1.6179729614066527E-7,4.613178844482847E-4,2.3704698247487953E-7,1.4387303032426246E-7,0.005695717264869698,0.0016255942927310392,1.6568532731459171E-4,2.0351788810301586E-7,4.401117061135936E-4,0.002746326877433511,2.071005243163974E-7,1.4546358006526367E-7,1.7650465363344537E-7,5.125907559782754E-4,8.805239407962535E-4,2.283004525184094E-4,1.6301410308125966E-4,3.4289691860593636E-4,9.549663646521874E-8,4.163049224468243E-4
handl,2.538346160865657E-7,0.0016769254113301589,0.0014617508526879972,4.974776107099059E-4,2.6057034449169646E-4,0.0010637104226073118,1.6179729614066527E-7,2.3077421405933682E-4,2.3728402945735438E-4,1.4387303032426246E-7,8.377483615662292E-4,2.7088723424946495E-7,1.6551980750708467E-7,6.107571821971506E-4,0.001099949346463809,7.629787630712176E-4,2.071005243163974E-7,4.365362037758563E-4,3.5318581192052414E-4,8.542040555306083E-4,0.0012326630892850572,2.2807238013827115E-7,4.887166067401201E-4,0.0015424363640040145,0.0010505584977538714,2.0804843700490973E-7
cellphon,0.003300103843741441,0.0013974844162743083,1.8269601958355173E-7,0.0013678458373955697,2.6057034449169646E-4,1.7743278337442408E-4,8.091482779994671E-4,0.001844579906781972,0.0011854719593568726,2.878899336788492E-4,6.702321924867993E-4,0.0010838198242321094,1.6551980750708467E-7,2.0372140599111884E-4,0.0015398411066972861,1.5256523956633026E-7,0.0026925139166374826,5.819997838411201E-4,8.826997728208603E-4,6.833974057544418E-4,1.7624564381864619E-4,4.5637283265668056E-4,8.144191103989807E-4,3.4289691860593636E-4,9.549663646521874E-8,2.0804843700490973E-7
automat,2.538346160865657E-7,2.797204360509063E-4,9.136627939373422E-4,1.2433831809795198E-7,7.81190413406175E-4,8.864548947607343E-4,0.0012945401664214626,2.3054367038894792E-7,2.3704698247487953E-7,1.440169033545867E-4,6.702321924867993E-4,2.7088723424946495E-7,0.0011588041723570998,0.0016283466227122298,2.2016582599685517E-4,6.104135235048874E-4,4.1440814915711115E-4,5.819997838411201E-4,7.06195119187415E-4,8.542040555306083E-4,5.283847923074498E-4,2.283004525184094E-4,1.6285125182943024E-7,1.7136277791401119E-7,0.00267400131766259,2.0825648544191462E-4
son,0.004061607692001139,2.7944099505585047E-7,1.8269601958355173E-7,0.0014921841554935216,5.208803789489357E-4,7.091993669141568E-4,1.619590934368059E-4,2.3077421405933682E-4,0.005452317643904704,1.4387303032426246E-7,1.6751616907942997E-7,8.129325899826443E-4,6.622447498358457E-4,8.142750703001666E-4,6.600575862303321E-4,0.001068109242203878,0.0012428102464227008,4.365362037758563E-4,1.766811582870788E-4,1.7097745642594256E-4,0.0010565935150406553,2.2807238013827115E-7,1.6301410308125966E-4,3.4289691860593636E-4,1.9108876956690267E-4,4.163049224468243E-4
write,2.538346160865657E-7,8.386024261626073E-4,5.482707547702387E-4,0.002362552382179186,2.603100344572393E-7,1.7725552784657752E-7,1.6179729614066527E-7,2.3054367038894792E-7,2.3728402945735438E-4,7.195090246516366E-4,0.0010052645306456592,0.0037926921667267586,1.6551980750708467E-7,2.0351788810301586E-7,2.1994588011673847E-7,3.052830443722268E-4,2.071005243163974E-7,1.4546358006526367E-7,0.0010592044264543057,1.708066497761664E-7,8.805239407962535E-4,9.12517592933223E-4,1.6285125182943024E-7,1.7136277791401119E-7,0.002578504681197371,2.0804843700490973E-7
night,5.07923066789218E-4,5.591614311067568E-4,1.8269601958355173E-7,4.974776107099059E-4,5.208803789489357E-4,3.5468831122100164E-4,0.005015877977656764,2.3054367038894792E-7,2.3704698247487953E-7,4.3176296400311163E-4,3.3519985432793934E-4,5.420453557331794E-4,4.967249423287611E-4,2.0351788810301586E-7,2.1994588011673847E-7,1.5256523956633026E-7,4.1440814915711115E-4,2.9107262371059263E-4,5.296904655539695E-4,1.7097745642594256E-4,0.0019369413862626642,4.5637283265668056E-4,8.144191103989807E-4,5.142596965199475E-4,9.549663646521874E-8,0.0012484986704664634
reliabl,0.0017770961472220468,5.591614311067568E-4,1.8269601958355173E-7,7.461542469058099E-4,2.6057034449169646E-4,5.319438390675792E-4,9.709455741401323E-4,2.3054367038894792E-7,2.3704698247487953E-7,5.756359943273741E-4,3.3519985432793934E-4,0.0010838198242321094,9.93284364850015E-4,4.0723929409413473E-4,2.1994588011673847E-7,0.00228863115873452,4.1440814915711115E-4,7.274633639063837E-4,1.7650465363344537E-7,6.833974057544418E-4,0.0012326630892850572,6.844452127949517E-4,1.6285125182943024E-7,0.0011997108081759924,5.730753154277777E-4,6.24353359451734E-4
manag,5.07923066789218E-4,2.7944099505585047E-7,0.0010963588135208938,8.704925650037618E-4,5.208803789489357E-4,0.0014182214783004668,0.0012945401664214626,2.3054367038894792E-7,9.484249768819931E-4,1.4387303032426246E-7,1.6768368524850937E-4,2.7088723424946495E-7,1.6551980750708467E-7,2.0372140599111884E-4,2.1994588011673847E-7,7.629787630712176E-4,2.071005243163974E-7,1.4560904364532894E-4,0.001235709080087751,0.003928723751501604,1.760695742444018E-7,4.5637283265668056E-4,1.6301410308125966E-4,8.5698525234797E-4,0.0010505584977538714,2.0804843700490973E-7
durabl,2.538346160865657E-7,2.7944099505585047E-7,1.8287871560313524E-4,6.218159288078579E-4,2.603100344572393E-7,7.091993669141568E-4,1.619590934368059E-4,0.002305667247559868,2.3704698247487953E-7,0.0011511281156244238,0.0011727806997250893,2.7088723424946495E-7,1.6551980750708467E-7,2.0351788810301586E-7,2.1994588011673847E-7,0.001678370200469199,2.071005243163974E-7,0.0021820991645590203,1.766811582870788E-4,1.708066497761664E-7,1.760695742444018E-7,0.0020528794936245784,0.002280080376863853,5.142596965199475E-4,9.549663646521874E-8,0.0033289830405155607
built,7.617576828757838E-4,2.797204360509063E-4,0.0014617508526879972,3.731392926119539E-4,2.603100344572393E-7,1.7743278337442408E-4,1.619590934368059E-4,2.3054367038894792E-7,2.3704698247487953E-7,7.195090246516366E-4,6.702321924867993E-4,2.7088723424946495E-7,1.6551980750708467E-7,8.142750703001666E-4,2.1994588011673847E-7,0.0019835006796018596,4.1440814915711115E-4,0.001454781264232702,1.7650465363344537E-7,8.542040555306083E-4,1.760695742444018E-7,2.2807238013827115E-7,9.77270362228411E-4,0.0017137991419180257,8.595652248234338E-4,0.0012484986704664634
buck,5.07923066789218E-4,2.7944099505585047E-7,1.8287871560313524E-4,8.704925650037618E-4,2.603100344572393E-7,3.5468831122100164E-4,1.6179729614066527E-7,0.0011529488956151285,2.3704698247487953E-7,7.195090246516366E-4,0.005193168757631409,2.7088723424946495E-7,1.6551980750708467E-7,4.0723929409413473E-4,2.1994588011673847E-7,0.00213606591916819,8.286091977899061E-4,1.4546358006526367E-7,1.7650465363344537E-7,1.708066497761664E-7,1.760695742444018E-7,0.0031932413943159344,1.6285125182943024E-7,8.5698525234797E-4,1.9108876956690267E-4,2.0804843700490973E-7
