,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
elimin,2.1824730824682375E-7,3.6398002269993364E-4,2.0957360725717476E-4,1.512411300858233E-7,1.875939946127485E-4,6.174422735456002E-4,2.392941015439734E-7,1.4076659800072017E-7,4.19605372402914E-4,2.2096478050040214E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8962181383939793E-4,8.597226595730354E-4,1.9935576191978004E-7,3.695183039903914E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
readi,2.1824730824682375E-7,1.2128624548481628E-7,7.332457893090857E-4,1.512411300858233E-7,6.163190215808925E-4,1.544763098773171E-4,2.392941015439734E-7,1.4076659800072017E-7,0.00153818017387686,9.389208281148055E-4,7.717642614350279E-4,6.524497590202061E-4,1.8315159200858322E-7,3.760588878133605E-7,1.7006400899936922E-4,4.889597771908088E-7,6.913583489512469E-4,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,0.0011081855783340025,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,0.002333967807501523,4.3602769832723124E-4
advic,4.367128638018943E-4,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,2.1438930879825747E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,2.7978352221867073E-4,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,5.100220479786181E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
grey,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,1.607986804272395E-4,3.087982977667448E-4,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,2.6105818192350176E-4,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,0.002292354986806889,1.9935576191978004E-7,3.695183039903914E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,6.539325950424892E-4
expert,2.1846555555507055E-4,1.2128624548481628E-7,2.0957360725717476E-4,1.512411300858233E-7,4.287518222823295E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,7.327895196263416E-4,3.760588878133605E-7,1.7006400899936922E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
chip,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,2.411846229837665E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,7.327895196263416E-4,3.760588878133605E-7,0.0014449066551715524,0.001467368291349617,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,0.0012046606437648676,3.8892981294809577E-7,2.17904896715258E-7
death,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,8.04127378707125E-5,1.544763098773171E-4,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3059432289126696E-4,1.8315159200858322E-7,3.760588878133605E-7,0.0010199591064474912,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,5.731961941262648E-4,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
hdtvs,2.1824730824682375E-7,1.2128624548481628E-7,6.285113528987035E-4,1.512411300858233E-7,2.6795314185509E-8,7.717642614350279E-4,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,1.657373922223711E-4,1.544763098773171E-4,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9955511768169978E-4,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
sensor,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,5.3617423685203503E-5,0.003240916067665871,2.392941015439734E-7,1.4076659800072017E-7,9.78892773139887E-4,1.657373922223711E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.764349467011738E-4,8.49895097448122E-8,4.889597771908088E-7,0.0015553402896551294,3.8923258125813985E-7,5.731961941262648E-4,1.9935576191978004E-7,1.8466681858590274E-7,0.0013173499699390024,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
overnight,2.1846555555507055E-4,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,5.3617423685203503E-5,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,6.174422735456002E-4,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,3.4004302848899366E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8931874276104385E-4,2.17904896715258E-7
meet,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,1.875939946127485E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,0.0018520181766610215,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8962181383939793E-4,1.4326323272338535E-7,1.9935576191978004E-7,3.695183039903914E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,0.0027228976204496185,2.17904896715258E-7
capabl,2.1824730824682375E-7,7.278387591543826E-4,8.379802257194679E-4,1.512411300858233E-7,9.110674776214914E-4,0.0013890522129927385,2.392941015439734E-7,7.039737566016016E-4,1.3982185018424325E-7,0.0021539233702314877,1.543219878894277E-7,0.0015656967722458492,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9955511768169978E-4,1.8466681858590274E-7,3.2925517869007806E-7,0.0033959352267519684,8.032409024236921E-4,3.8892981294809577E-7,2.17904896715258E-7
peripher,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,1.3400336624173052E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,9.880947912489241E-4,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
dedic,2.1824730824682375E-7,1.2140753173030109E-4,1.0473443641038219E-7,1.512411300858233E-7,1.875939946127485E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,4.19605372402914E-4,6.075564984466192E-4,1.543219878894277E-7,6.524497590202061E-4,1.8315159200858322E-7,3.760588878133605E-7,4.250325382338058E-4,4.889597771908088E-7,0.002073729454077459,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,0.0011081855783340025,3.2925517869007806E-7,3.2356870571547487E-4,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
swear,4.367128638018943E-4,1.2140753173030109E-4,1.0473443641038219E-7,1.512411300858233E-7,2.6795314185509E-8,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3059432289126696E-4,5.496379276177583E-4,3.760588878133605E-7,1.7006400899936922E-4,0.001467368291349617,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
reput,2.1846555555507055E-4,1.2128624548481628E-7,0.0012569179713609966,1.512411300858233E-7,1.0720805205622151E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,1.7006400899936922E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
await,2.1824730824682375E-7,1.2140753173030109E-4,1.0473443641038219E-7,1.512411300858233E-7,1.0720805205622151E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,7.524938345145343E-4,4.250325382338058E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,3.989108796014798E-4,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
confirm,2.1824730824682375E-7,1.2128624548481628E-7,1.0483917084679257E-4,1.512411300858233E-7,2.947752513547845E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,1.1051000394434008E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,0.0010199591064474912,4.894487369679995E-4,6.913583489512469E-4,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,5.541851225762941E-4,9.880947912489241E-4,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
lose,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.5139237121590912E-4,4.0195650809682045E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,5.594272225871573E-4,5.528261566630905E-5,1.544763098773171E-4,1.3046385903223475E-7,7.327895196263416E-4,0.0015046116101412553,1.7006400899936922E-4,4.889597771908088E-7,5.185619608104703E-4,7.788543950975377E-4,1.4326323272338535E-7,9.9697816536082E-4,3.695183039903914E-4,0.0013173499699390024,1.6186520460829103E-4,4.014197413411755E-7,3.8892981294809577E-7,6.539325950424892E-4
highest,2.1824730824682375E-7,1.2140753173030109E-4,1.0473443641038219E-7,1.512411300858233E-7,2.1438930879825747E-4,7.717642614350279E-4,2.3953339564551738E-4,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.434064959561087E-4,1.9935576191978004E-7,1.8466681858590274E-7,6.588396125588461E-4,8.086792090370266E-4,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
method,2.1824730824682375E-7,1.2140753173030109E-4,1.0473443641038219E-7,1.512411300858233E-7,2.411846229837665E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,4.418743336125262E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.5074499254557E-5,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,6.588396125588461E-4,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
individu,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,1.607986804272395E-4,4.6312028565617246E-4,2.392941015439734E-7,2.8167396259944105E-4,1.3982185018424325E-7,2.2096478050040214E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.434064959561087E-4,1.9935576191978004E-7,3.695183039903914E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
io,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,2.6822109499694504E-5,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.523291101685883E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,9.235187597480997E-4,3.2925517869007806E-7,9.703827101442105E-4,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
felt,8.732074802955419E-4,1.2140753173030109E-4,1.0473443641038219E-7,1.512411300858233E-7,2.1438930879825747E-4,4.6312028565617246E-4,2.3953339564551738E-4,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,9.133774770846755E-4,3.66486335609175E-4,0.001880670497954616,2.550535187441814E-4,4.894487369679995E-4,1.7296918452891727E-4,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,3.695183039903914E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
passiv,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,4.0195650809682045E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,6.992490727714005E-4,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,3.2356870571547487E-4,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
combo,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,2.6795314185509E-8,1.543219878894277E-7,2.392941015439734E-7,1.4090736459872088E-4,1.3982185018424325E-7,2.2096478050040214E-4,7.717642614350279E-4,1.3059432289126696E-4,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
photograph,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.5139237121590912E-4,1.607986804272395E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3059432289126696E-4,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,3.457655726696938E-4,3.8923258125813985E-7,4.299329614028794E-4,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
fan,2.1824730824682375E-7,1.2128624548481628E-7,7.332457893090857E-4,1.512411300858233E-7,2.1438930879825747E-4,6.174422735456002E-4,2.392941015439734E-7,7.039737566016016E-4,0.0011187146233241302,5.522738827803103E-8,4.6312028565617246E-4,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,2.550535187441814E-4,4.889597771908088E-7,5.185619608104703E-4,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,0.0011081855783340025,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,4.3602769832723124E-4
steal,0.0039286697957510745,1.2128624548481628E-7,9.427146621298501E-4,1.512411300858233E-7,2.1438930879825747E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3996167203442748E-4,5.528261566630905E-5,1.543219878894277E-7,1.3046385903223475E-7,0.0012822442956520912,3.760588878133605E-7,1.7006400899936922E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
guid,2.1846555555507055E-4,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,3.4836587972580246E-4,1.543219878894277E-7,2.392941015439734E-7,2.8167396259944105E-4,0.002097467574613833,9.941482163928366E-4,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,7.649905772130546E-4,4.889597771908088E-7,0.004492878888048331,7.788543950975377E-4,1.4326323272338535E-7,1.9935576191978004E-7,5.541851225762941E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8931874276104385E-4,6.539325950424892E-4
track,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,1.875939946127485E-4,1.543219878894277E-7,2.3953339564551738E-4,1.4076659800072017E-7,1.3982185018424325E-7,5.528261566630905E-5,6.174422735456002E-4,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,8.49895097448122E-8,4.889597771908088E-7,3.457655726696938E-4,0.0035034824639045164,1.4326323272338535E-7,1.9935576191978004E-7,1.8466681858590274E-7,3.2925517869007806E-7,3.2356870571547487E-4,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
ten,2.1824730824682375E-7,1.2128624548481628E-7,3.1430804366755694E-4,1.512411300858233E-7,2.6795314185509E-8,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,5.594272225871573E-4,1.657373922223711E-4,3.087982977667448E-4,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,3.4004302848899366E-4,4.889597771908088E-7,1.7296918452891727E-4,3.8923258125813985E-7,1.4326323272338535E-7,9.9697816536082E-4,1.8466681858590274E-7,0.0013173499699390024,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
descript,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,1.875939946127485E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,6.075564984466192E-4,1.543219878894277E-7,1.3046385903223475E-7,3.66486335609175E-4,3.760588878133605E-7,4.250325382338058E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,7.976224034410399E-4,1.8485148540448864E-4,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
bang,2.1824730824682375E-7,4.8526626818475E-4,0.0012569179713609966,0.0015125625419883187,2.6797993716927546E-4,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,9.78892773139887E-4,2.2096478050040214E-4,1.543219878894277E-7,1.3046385903223475E-7,1.833347436005918E-4,3.760588878133605E-7,2.550535187441814E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,5.982666415212598E-4,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
troubleshoot,2.1824730824682375E-7,1.2128624548481628E-7,1.0473443641038219E-7,1.512411300858233E-7,2.6795314185509E-8,1.543219878894277E-7,2.392941015439734E-7,1.4076659800072017E-7,1.3982185018424325E-7,5.522738827803103E-8,1.543219878894277E-7,1.3046385903223475E-7,1.8315159200858322E-7,3.760588878133605E-7,5.100220479786181E-4,4.889597771908088E-7,1.7279638814077652E-7,3.8923258125813985E-7,1.4326323272338535E-7,0.00159504545112016,1.8466681858590274E-7,3.2925517869007806E-7,1.6170350110718386E-7,4.014197413411755E-7,3.8892981294809577E-7,2.17904896715258E-7
