,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
grey,1.1198173209897617E-4,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,2.378544812465889E-4,1.271139365431975E-7,3.702476531440091E-5,1.4371533280364924E-4,1.5114512077855455E-7,7.6993211816487E-8,4.757348586275055E-4,2.0990067919661773E-7,2.660170176406525E-7,0.002025590435154066,5.817620618764456E-8
expert,1.1186986223673945E-7,3.105901710122525E-4,2.3018631862710022E-4,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,3.814689235661357E-4,4.8087809575676955E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
chip,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,5.085828601093333E-4,2.5895143053558526E-4,1.4357176104260665E-7,7.558767490135514E-4,0.0013859548059085825,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,1.1641058858147676E-4
death,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.42742474588805E-5,7.925840761299197E-8,1.271139365431975E-7,7.401254285126497E-5,1.4357176104260665E-7,1.5114512077855455E-7,9.239955350096603E-4,1.9035102021868394E-4,2.0990067919661773E-7,2.660170176406525E-7,4.0519910659724104E-4,5.817620618764456E-8
hdtvs,1.1186986223673945E-7,1.774991107298989E-4,2.3018631862710022E-4,5.254872343911637E-8,1.8845431485036953E-4,5.548881116985568E-4,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,7.707020502830346E-5,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
sensor,0.0020137693901235466,4.4363686760784524E-8,1.1503564149280371E-7,2.102474424799046E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.8497587546185715E-4,0.002297291748442749,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.101105798758143E-4,2.660170176406525E-7,7.090224807016457E-4,5.817620618764456E-8
overnight,1.1186986223673945E-7,2.2186279749068343E-4,1.1503564149280371E-7,5.254872343911637E-8,4.709945170248366E-4,7.925840761299197E-8,1.271139365431975E-7,3.702476531440091E-5,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.82343823938322E-5
meet,1.1186986223673945E-7,7.542270386200978E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.702476531440091E-5,1.4357176104260665E-7,1.5114512077855455E-7,1.5406341684479045E-4,5.708628047637793E-4,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,1.7458679476912132E-4
capabl,7.832009055194129E-4,3.105901710122525E-4,1.1503564149280371E-7,0.0018918065925316284,9.418006739148902E-8,7.925840761299197E-8,0.0010170386062821233,0.0011096703138834586,5.744306159314691E-4,6.047316282349969E-4,4.6203626411073847E-4,0.0016172702122627916,2.0990067919661773E-7,5.323000522989456E-4,1.0137573249283635E-4,8.727012690208561E-4
peripher,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.4798809792499309E-4,1.4357176104260665E-7,6.047316282349969E-4,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
dedic,1.1186986223673945E-7,2.2186279749068343E-4,1.1503564149280371E-7,6.306372299928355E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.8497587546185715E-4,1.4357176104260665E-7,0.0010581669905706606,3.8504305229425146E-4,9.52230740824101E-5,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,9.890536813961452E-4
swear,1.1186986223673945E-7,3.993175445338215E-4,1.151506771342965E-4,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,7.401254285126497E-5,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
reput,1.1186986223673945E-7,7.542270386200978E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,2.8728709384625586E-4,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
await,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,2.2196365299872122E-4,1.4357176104260665E-7,1.5114512077855455E-7,6.160226877437124E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
confirm,1.1186986223673945E-7,1.774991107298989E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,2.543549870229382E-4,3.699147631461774E-4,1.4357176104260665E-7,3.0244138667788765E-4,0.0011549751704591214,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,2.3276300095676592E-4
lose,1.1186986223673945E-7,3.54953857773037E-4,1.1503564149280371E-7,4.2044233623637006E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,5.178658732936336E-4,2.8728709384625586E-4,1.5114512077855455E-7,3.080498404777645E-4,1.9035102021868394E-4,2.101105798758143E-4,0.0010643340875802509,1.0127445803480156E-7,5.236440318949887E-4
highest,1.1186986223673945E-7,2.2186279749068343E-4,1.151506771342965E-4,5.254872343911637E-8,9.418006739148902E-8,4.7562970408556484E-4,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.513745893088745E-4,2.101105798758143E-4,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
method,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,1.576987190407882E-4,9.418006739148902E-8,3.9637129647257285E-4,1.272410504797407E-4,1.8497587546185715E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.707020502830346E-5,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,3.4911541333205505E-4
individu,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,3.171128888595809E-4,1.271139365431975E-7,1.4798809792499309E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,7.090224807016457E-4,1.7458679476912132E-4
io,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,3.6789361279725375E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.8497587546185715E-4,1.4357176104260665E-7,1.512962658993331E-4,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.236440318949887E-4
felt,1.1186986223673945E-7,6.654996650985286E-4,1.151506771342965E-4,5.254872343911637E-8,4.709945170248366E-4,7.925840761299197E-8,1.271139365431975E-7,2.959392080724493E-4,2.8728709384625586E-4,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,4.072916195196996E-4
passiv,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,2.378544812465889E-4,1.271139365431975E-7,6.658169834410899E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.52230740824101E-5,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
combo,1.1186986223673945E-7,1.3313542396911436E-4,1.1503564149280371E-7,2.102474424799046E-4,3.768144496333476E-4,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
photograph,1.1186986223673945E-7,4.4363686760784524E-8,1.151506771342965E-4,5.254872343911637E-8,9.42742474588805E-5,7.933766602060495E-5,1.271139365431975E-7,2.2196365299872122E-4,1.4357176104260665E-7,1.5114512077855455E-7,3.080498404777645E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
fan,7.832009055194129E-4,1.774991107298989E-4,1.1503564149280371E-7,1.0514999560167184E-4,2.8263438224185853E-4,5.548881116985568E-4,1.272410504797407E-4,2.5895143053558526E-4,1.4357176104260665E-7,1.5114512077855455E-7,3.8504305229425146E-4,9.512794613627383E-8,4.2001125907243205E-4,0.0010643340875802509,1.0127445803480156E-7,4.072916195196996E-4
steal,7.832009055194129E-4,3.993175445338215E-4,1.151506771342965E-4,5.254872343911637E-8,0.0013186151235482376,7.925840761299197E-8,5.085828601093333E-4,2.5895143053558526E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,0.0010643340875802509,1.0127445803480156E-7,5.817620618764456E-8
guid,1.1198173209897617E-4,8.873180989024513E-4,6.903288845983151E-4,5.255397831146028E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.4798809792499309E-4,0.003158722314698389,1.5114512077855455E-7,4.6203626411073847E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,0.0013962871247096573
track,1.1186986223673945E-7,8.877173720832983E-5,1.1503564149280371E-7,2.102474424799046E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,2.8728709384625586E-4,1.5114512077855455E-7,5.390294759272255E-4,4.757348586275055E-4,0.0010497132966622853,2.660170176406525E-7,1.0127445803480156E-7,5.82343823938322E-5
ten,1.1186986223673945E-7,3.105901710122525E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,0.001005145899059289,1.5114512077855455E-7,6.930158995601994E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,1.7458679476912132E-4
descript,1.1186986223673945E-7,5.767722915769597E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,7.401254285126497E-5,1.4371533280364924E-4,1.512962658993331E-4,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,7.563488566455669E-4
bang,1.1186986223673945E-7,3.54953857773037E-4,1.1503564149280371E-7,4.2044233623637006E-4,0.002166235730071639,3.9637129647257285E-4,1.271139365431975E-7,1.1100032038812902E-4,8.615741380166824E-4,1.5114512077855455E-7,7.707020502830346E-5,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
troubleshoot,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,8.470023231931733E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,1.7458679476912132E-4
club,1.1186986223673945E-7,7.098633518593133E-4,1.1503564149280371E-7,5.254872343911637E-8,7.535347191993036E-4,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,6.160226877437124E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
ago,1.1198173209897617E-4,0.0022625923884867717,2.3018631862710022E-4,5.254872343911637E-8,9.418006739148902E-8,7.933766602060495E-5,0.0022881779717140987,4.438903182199055E-4,0.001005145899059289,1.5114512077855455E-7,0.0021558869240734524,6.659907509000532E-4,4.2001125907243205E-4,2.660170176406525E-7,2.026501905276379E-4,6.399964442702778E-4
leakag,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,6.341465193115488E-4,1.271139365431975E-7,3.698777753686406E-8,2.8728709384625586E-4,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
ipad,1.1186986223673945E-7,8.877173720832983E-5,0.001035435809076726,8.933808471884174E-4,9.418006739148902E-8,7.925840761299197E-8,2.543549870229382E-4,2.5895143053558526E-4,1.4371533280364924E-4,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,0.0014544633308973018
sat,2.238515943357156E-4,4.4363686760784524E-8,1.1503564149280371E-7,1.0514999560167184E-4,9.418006739148902E-8,2.378544812465889E-4,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,7.558767490135514E-4,7.6993211816487E-8,9.52230740824101E-5,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
automat,6.713310432826734E-4,4.4363686760784524E-8,0.002415863506990371,8.933808471884174E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,4.8087809575676955E-4,1.4357176104260665E-7,4.5358650745644223E-4,7.6993211816487E-8,3.8060691249123163E-4,2.0990067919661773E-7,2.660170176406525E-7,0.001316669228910455,5.236440318949887E-4
altern,1.1186986223673945E-7,4.4363686760784524E-8,4.6025760161270767E-4,5.254872343911637E-8,9.418006739148902E-8,2.378544812465889E-4,1.271139365431975E-7,1.1100032038812902E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,1.9035102021868394E-4,2.0990067919661773E-7,7.983170699395982E-4,1.0127445803480156E-7,1.1641058858147676E-4
mistak,1.1186986223673945E-7,6.211359783377441E-4,1.151506771342965E-4,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,6.356967966525308E-4,7.401254285126497E-5,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,6.299119382690497E-4,2.660170176406525E-7,3.0392464856243944E-4,1.7458679476912132E-4
sexi,1.1186986223673945E-7,2.6622648425146797E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,2.378544812465889E-4,1.271139365431975E-7,3.702476531440091E-5,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
scroll,2.238515943357156E-4,4.4363686760784524E-8,1.151506771342965E-4,1.0514999560167184E-4,9.418006739148902E-8,2.378544812465889E-4,1.271139365431975E-7,3.699147631461774E-4,2.8728709384625586E-4,1.512962658993331E-4,1.5406341684479045E-4,0.00133188637385397,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,7.563488566455669E-4
dozen,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,4.2044233623637006E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,7.401254285126497E-5,1.4357176104260665E-7,1.5114512077855455E-7,3.080498404777645E-4,1.9035102021868394E-4,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
incorrect,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.702476531440091E-5,4.308588548888625E-4,1.5114512077855455E-7,4.6203626411073847E-4,5.708628047637793E-4,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
huluplus,1.1186986223673945E-7,4.44080504475453E-5,1.1503564149280371E-7,2.102474424799046E-4,9.418006739148902E-8,7.925840761299197E-8,1.272410504797407E-4,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0137573249283635E-4,3.4911541333205505E-4
blu,3.3572145657245506E-4,4.4363686760784524E-8,2.3018631862710022E-4,3.6789361279725375E-4,9.418006739148902E-8,1.5859607363359694E-4,3.814689235661357E-4,7.76780316051682E-4,1.4357176104260665E-7,7.558767490135514E-4,7.707020502830346E-5,9.512794613627383E-8,4.2001125907243205E-4,2.660170176406525E-7,1.0137573249283635E-4,2.3276300095676592E-4
lemon,1.1186986223673945E-7,1.3313542396911436E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,7.401254285126497E-5,1.4357176104260665E-7,1.5114512077855455E-7,7.700091113766864E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
prepar,1.1186986223673945E-7,4.4363686760784524E-8,1.151506771342965E-4,5.254872343911637E-8,1.8845431485036953E-4,7.925840761299197E-8,2.543549870229382E-4,1.4798809792499309E-4,1.4357176104260665E-7,1.5114512077855455E-7,1.5406341684479045E-4,9.52230740824101E-5,2.0990067919661773E-7,2.660170176406525E-7,3.0392464856243944E-4,5.817620618764456E-8
opera,0.002237509114597026,3.993175445338215E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.512962658993331E-4,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.6628303465829313E-4,0.001519218144980058,5.817620618764456E-8
sluggish,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.780885065537191E-4,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.8497587546185715E-4,2.8728709384625586E-4,1.5114512077855455E-7,7.6993211816487E-8,4.757348586275055E-4,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,2.3276300095676592E-4
aquo,1.1186986223673945E-7,4.4368123129460605E-4,1.1503564149280371E-7,3.1534488935813733E-4,9.418006739148902E-8,7.925840761299197E-8,3.814689235661357E-4,2.5895143053558526E-4,1.4357176104260665E-7,1.512962658993331E-4,7.707020502830346E-5,9.512794613627383E-8,2.101105798758143E-4,2.6628303465829313E-4,1.0127445803480156E-7,5.82343823938322E-5
deduct,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.933766602060495E-5,3.814689235661357E-4,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,3.4911541333205505E-4
needless,1.1198173209897617E-4,2.6622648425146797E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,4.6203626411073847E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
stereo,1.1186986223673945E-7,1.774991107298989E-4,8.053645260911188E-4,0.0010510270175057665,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.1100032038812902E-4,1.4357176104260665E-7,0.001511602352906324,7.6993211816487E-8,9.52230740824101E-5,2.101105798758143E-4,5.323000522989456E-4,1.0127445803480156E-7,5.817620618764456E-8
motion,0.006936043328540082,4.8804491805539053E-4,2.3018631862710022E-4,1.576987190407882E-4,9.42742474588805E-5,0.0012682137802154847,0.0010170386062821233,0.0015905114218626912,4.308588548888625E-4,1.5114512077855455E-7,1.5406341684479045E-4,2.854789663549578E-4,0.0012596139758589032,2.660170176406525E-7,0.004861275260128509,1.7458679476912132E-4
fear,1.1186986223673945E-7,1.3313542396911436E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,1.1100032038812902E-4,1.4371533280364924E-4,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,0.0010643340875802509,1.0127445803480156E-7,5.817620618764456E-8
english,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,2.8728709384625586E-4,1.5114512077855455E-7,6.160226877437124E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,1.1641058858147676E-4
target,1.1186986223673945E-7,4.4363686760784524E-8,1.1503564149280371E-7,5.254872343911637E-8,2.8263438224185853E-4,7.925840761299197E-8,2.543549870229382E-4,1.4798809792499309E-4,1.4357176104260665E-7,1.5114512077855455E-7,4.6203626411073847E-4,9.512794613627383E-8,2.101105798758143E-4,2.660170176406525E-7,1.0127445803480156E-7,5.817620618764456E-8
picki,1.1186986223673945E-7,2.6622648425146797E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,2.5895143053558526E-4,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,8.102969387364471E-4,1.7458679476912132E-4
couch,1.1186986223673945E-7,3.105901710122525E-4,3.4522196011990393E-4,5.254872343911637E-8,9.418006739148902E-8,3.9637129647257285E-4,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,7.6993211816487E-8,9.52230740824101E-5,2.0990067919661773E-7,2.660170176406525E-7,4.0519910659724104E-4,1.1641058858147676E-4
mislead,1.1186986223673945E-7,1.774991107298989E-4,1.1503564149280371E-7,5.254872343911637E-8,9.418006739148902E-8,7.925840761299197E-8,1.271139365431975E-7,3.698777753686406E-8,1.4357176104260665E-7,1.5114512077855455E-7,2.3105662866127746E-4,9.512794613627383E-8,2.0990067919661773E-7,2.660170176406525E-7,1.0127445803480156E-7,3.4911541333205505E-4
