,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
question,2.015474251561388E-4,0.001099304084116337,0.0012348821593996015,1.8343329530761122E-7,1.7377483959278992E-7,3.163143969186364E-4,1.5478503222546977E-7,1.626658195030787E-7,2.797986232566044E-4,8.436842532348399E-4,4.512393142666053E-4,9.456237060545444E-4,2.879272202827324E-4,7.052057723695419E-4,9.043575837120859E-8,0.0016520821670111187,0.0013827195650498538,2.1215328584069876E-7,3.981635526933943E-4,1.3527089959071082E-7,2.2047930878854776E-7,2.775487977090717E-4,5.219673656925276E-4,0.0013996263154003442,0.004615955964076281,5.262226392497921E-4
cut,0.0012082778205414477,9.301933873828031E-4,2.0577939666715572E-7,5.504833192181412E-4,5.214982936179625E-4,3.1599839852011633E-7,0.0012384350428359836,1.626658195030787E-7,2.797986232566044E-4,1.68703110024963E-7,0.00165414318435419,1.8908692382614365E-7,5.755668009847629E-4,0.0012927793204194852,5.427049859856228E-4,1.6519169753135875E-7,0.0010371260721606125,6.366720108079369E-4,1.9898228520409513E-7,2.706770700810124E-4,2.206997880973363E-4,0.0013866349024406273,2.6085325621815473E-7,4.6669759325380575E-4,1.9232348502463567E-7,0.0018411217877999976
incred,2.013460790770618E-7,0.0015220808259501718,8.233233660652901E-4,5.504833192181412E-4,0.001390372491581912,3.1599839852011633E-7,9.288649783850442E-4,1.6282848532258174E-4,0.0013978750398664123,5.062780331849139E-4,6.016022980275534E-4,5.674498584022571E-4,2.879272202827324E-4,2.3514693392958727E-4,5.427049859856228E-4,6.609319818229664E-4,6.915325792713714E-4,2.1215328584069876E-7,0.00179103954912206,9.470315680345666E-4,2.2047930878854776E-7,2.775487977090717E-4,5.219673656925276E-4,2.3323218053663457E-7,1.9232348502463567E-7,2.629798297100411E-7
unlimit,6.042395833102624E-4,1.6919525208190062E-4,0.0012348821593996015,1.8343329530761122E-7,0.0010428228123963324,3.163143969186364E-4,1.5478503222546977E-7,1.6282848532258174E-4,5.593177274090563E-4,3.375749231599509E-4,1.5051334674470905E-4,0.0011347106298806881,2.879272202827324E-4,0.005170764737549111,1.8096195250078836E-4,1.6519169753135875E-7,3.455934928892411E-7,4.245187249672382E-4,1.9898228520409513E-7,1.3527089959071082E-7,2.2047930878854776E-7,2.772715261828889E-7,2.6085325621815473E-7,9.33161954327075E-4,1.9232348502463567E-7,2.632428095397511E-4
accept,8.055856623873242E-4,1.6919525208190062E-4,2.0598517606382286E-4,1.8343329530761122E-7,1.7377483959278992E-7,9.48311193958869E-4,3.09724849483165E-4,1.6282848532258174E-4,2.79519104152452E-7,1.68703110024963E-7,0.0012030542330713457,1.8908692382614365E-7,5.755668009847629E-4,7.052057723695419E-4,7.235765027280398E-4,0.0024780406546679123,3.455934928892411E-7,2.1236543912653942E-4,0.001592057263917965,0.0018939278651695422,0.001323096332040075,2.772715261828889E-7,2.6085325621815473E-7,2.3323218053663457E-7,7.694862635835674E-4,5.262226392497921E-4
period,2.015474251561388E-4,7.610826906492692E-4,6.175439693981343E-4,1.836167286029188E-4,3.4772345402517263E-4,3.163143969186364E-4,1.5493981725769524E-4,3.2549430482566044E-4,2.79519104152452E-7,0.0010123873632598029,1.5036298376094811E-7,1.8908692382614365E-7,2.8763958070203045E-7,8.227204819795306E-4,4.522692276144141E-4,0.0019824655620738364,6.915325792713714E-4,4.245187249672382E-4,0.00139307497871387,5.412188692624341E-4,6.616584056744318E-4,0.0011093633762577384,7.828206219106823E-4,0.0020993228570102477,1.9232348502463567E-7,2.632428095397511E-4
protector,2.013460790770618E-7,7.610826906492692E-4,0.0012348821593996015,1.836167286029188E-4,1.7377483959278992E-7,3.1599839852011633E-7,4.645098817086348E-4,0.002602815777868762,2.79519104152452E-7,8.436842532348399E-4,1.5036298376094811E-7,5.674498584022571E-4,5.755668009847629E-4,1.1751470960998865E-7,5.427049859856228E-4,1.6519169753135875E-7,0.003801874015274541,2.1215328584069876E-7,1.9898228520409513E-7,1.3540617049030153E-4,0.005953161816599578,2.772715261828889E-7,0.0013045271343469919,2.3346541271717118E-4,1.9251580850966027E-4,2.632428095397511E-4
bottom,8.055856623873242E-4,9.301933873828031E-4,2.0598517606382286E-4,1.8343329530761122E-7,8.690479728035425E-4,3.1599839852011633E-7,7.740799461595744E-4,1.626658195030787E-7,2.797986232566044E-4,8.436842532348399E-4,4.512393142666053E-4,3.783629345761134E-4,8.632063816867933E-4,7.052057723695419E-4,9.043575837120859E-8,1.6519169753135875E-7,0.0013827195650498538,6.366720108079369E-4,1.9898228520409513E-7,0.002570282363123097,0.0017640549496171704,2.775487977090717E-4,0.0010436738781288372,9.33161954327075E-4,5.771627785589316E-4,5.262226392497921E-4
delet,6.042395833102624E-4,8.463990371513369E-5,2.0577939666715572E-7,1.8343329530761122E-7,1.739486144323827E-4,3.1599839852011633E-7,1.5493981725769524E-4,1.6282848532258174E-4,5.593177274090563E-4,1.6887181313498793E-4,1.5036298376094811E-7,7.565367822284008E-4,5.755668009847629E-4,5.876910627595533E-4,0.003979263804091549,1.6519169753135875E-7,0.0010371260721606125,0.0019095917258521292,0.001194092693509775,0.0018939278651695422,4.4117909688588407E-4,2.772715261828889E-7,2.6085325621815473E-7,2.3323218053663457E-7,1.9232348502463567E-7,2.629798297100411E-7
reboot,2.015474251561388E-4,4.228612971822015E-4,0.0012348821593996015,1.836167286029188E-4,5.214982936179625E-4,3.163143969186364E-4,0.003405425493992561,4.881601243287391E-4,2.79519104152452E-7,1.6887181313498793E-4,1.5036298376094811E-7,1.8908692382614365E-7,0.0028766834466010063,2.3514693392958727E-4,3.6183346924320553E-4,1.6519169753135875E-7,0.0010371260721606125,0.0010609785824893345,0.0031839155455507264,8.117606684438557E-4,6.616584056744318E-4,2.775487977090717E-4,2.6085325621815473E-7,0.0016328584959369788,1.9232348502463567E-7,2.632428095397511E-4
repair,2.015474251561388E-4,8.455534836676694E-8,2.0577939666715572E-7,1.836167286029188E-4,1.7377483959278992E-7,3.163143969186364E-4,1.5478503222546977E-7,6.508259438318179E-4,2.797986232566044E-4,0.002193309133434544,1.5051334674470905E-4,1.8908692382614365E-7,2.8763958070203045E-7,1.1751470960998865E-7,1.8096195250078836E-4,0.007268599883077316,3.455934928892411E-7,4.245187249672382E-4,1.9898228520409513E-7,2.706770700810124E-4,2.2047930878854776E-7,2.772715261828889E-7,0.00286964667165592,2.3346541271717118E-4,0.0030773680838791957,2.632428095397511E-4
gb,4.028935042332006E-4,4.228612971822015E-4,2.0598517606382286E-4,1.8343329530761122E-7,0.002085471849953072,6.323127954387527E-4,1.5493981725769524E-4,8.134917633348965E-4,8.388368315615083E-4,3.375749231599509E-4,7.519652817885016E-4,0.002647406020489837,2.879272202827324E-4,2.3514693392958727E-4,0.0010853195362128742,4.957402842916076E-4,3.459390863821303E-4,0.001485285154170732,5.971458378974894E-4,1.3527089959071082E-7,0.0026459721847713617,2.772715261828889E-7,7.828206219106823E-4,4.6669759325380575E-4,1.9251580850966027E-4,2.629798297100411E-7
matter,0.0020136621368496946,5.919719939157354E-4,2.0577939666715572E-7,1.8343329530761122E-7,1.7377483959278992E-7,3.1599839852011633E-7,0.0013932200750614533,1.626658195030787E-7,2.79519104152452E-7,6.74981143209877E-4,3.0087633050565713E-4,1.8908692382614365E-7,2.8763958070203045E-7,7.052057723695419E-4,9.04448019470457E-4,3.3054858676024885E-4,3.459390863821303E-4,2.1215328584069876E-7,0.00179103954912206,8.117606684438557E-4,4.4117909688588407E-4,0.0013866349024406273,5.219673656925276E-4,2.3346541271717118E-4,3.8483929353429593E-4,0.0015781419580899567
site,2.013460790770618E-7,3.3830594881543454E-4,6.175439693981343E-4,0.0011007832051409749,3.4772345402517263E-4,3.1599839852011633E-7,1.5478503222546977E-7,1.626658195030787E-7,2.79519104152452E-7,1.68703110024963E-7,0.00165414318435419,9.456237060545444E-4,5.755668009847629E-4,4.7017635314956465E-4,0.001537498328068917,3.3054858676024885E-4,3.455934928892411E-7,0.0012731318683300334,1.9898228520409513E-7,1.3527089959071082E-7,4.4117909688588407E-4,8.320918500748495E-4,5.219673656925276E-4,0.0018660906764736132,0.0025003976288052883,2.629798297100411E-7
broke,2.013460790770618E-7,8.455534836676694E-8,4.117645727309786E-4,7.339166145257525E-4,5.214982936179625E-4,3.1599839852011633E-7,3.09724849483165E-4,3.2549430482566044E-4,2.79519104152452E-7,0.0042177464537341,1.5036298376094811E-7,3.783629345761134E-4,2.879272202827324E-4,5.876910627595533E-4,9.052619412957978E-5,4.957402842916076E-4,6.915325792713714E-4,2.1215328584069876E-7,7.961281231015847E-4,1.3527089959071082E-7,6.616584056744318E-4,2.772715261828889E-7,0.005999885746273777,9.33161954327075E-4,1.9251580850966027E-4,2.629798297100411E-7
hit,6.042395833102624E-4,8.455534836676694E-8,6.175439693981343E-4,1.8343329530761122E-7,1.7377483959278992E-7,3.1599839852011633E-7,6.192949139341047E-4,6.508259438318179E-4,2.797986232566044E-4,6.74981143209877E-4,1.5036298376094811E-7,5.674498584022571E-4,5.755668009847629E-4,1.1763222431959862E-4,9.04448019470457E-4,1.6519169753135875E-7,3.455934928892411E-7,4.245187249672382E-4,0.00139307497871387,0.0040582622586209155,6.616584056744318E-4,8.320918500748495E-4,5.219673656925276E-4,6.999297737904403E-4,1.9232348502463567E-7,0.0010521822986698745
audio,2.013460790770618E-7,8.456380390160361E-4,2.0577939666715572E-7,1.8343329530761122E-7,0.0015641473311747021,3.163143969186364E-4,4.645098817086348E-4,0.0022774841388626048,2.79519104152452E-7,1.6887181313498793E-4,0.0019548691518760865,5.674498584022571E-4,8.632063816867933E-4,5.876910627595533E-4,3.6183346924320553E-4,3.3054858676024885E-4,3.459390863821303E-4,0.001485285154170732,5.971458378974894E-4,5.412188692624341E-4,2.206997880973363E-4,0.001941177954806405,0.0015653803905651465,2.3346541271717118E-4,9.61809748608203E-4,0.0021041016175100385
record,2.013460790770618E-7,1.6919525208190062E-4,2.0598517606382286E-4,1.836167286029188E-4,1.7377483959278992E-7,9.48311193958869E-4,3.09724849483165E-4,0.0024401499583656832,5.593177274090563E-4,1.68703110024963E-7,0.0024059581031589308,7.565367822284008E-4,0.0014384855430908542,3.5266164353957595E-4,7.235765027280398E-4,1.6519169753135875E-7,3.455934928892411E-7,6.366720108079369E-4,0.00139307497871387,1.3540617049030153E-4,0.0011026170232515274,2.775487977090717E-4,5.219673656925276E-4,9.33161954327075E-4,0.0011541332336328387,2.632428095397511E-4
mind,2.015474251561388E-4,0.00101474873574957,2.0577939666715572E-7,1.8343329530761122E-7,5.214982936179625E-4,3.1599839852011633E-7,9.288649783850442E-4,3.2549430482566044E-4,2.79519104152452E-7,1.6887181313498793E-4,0.0010526912493103978,1.8908692382614365E-7,0.0011508459623888237,5.876910627595533E-4,9.948837778416654E-4,6.609319818229664E-4,3.459390863821303E-4,0.0016974384400114306,1.9898228520409513E-7,6.76489768853145E-4,2.2047930878854776E-7,0.0011093633762577384,2.6085325621815473E-7,9.33161954327075E-4,7.694862635835674E-4,5.262226392497921E-4
boost,8.055856623873242E-4,4.228612971822015E-4,0.0010291027627324458,5.504833192181412E-4,0.001737922170767492,6.323127954387527E-4,7.740799461595744E-4,4.881601243287391E-4,0.0013978750398664123,1.68703110024963E-7,7.519652817885016E-4,3.783629345761134E-4,8.632063816867933E-4,0.001645323449249451,4.522692276144141E-4,9.91315376885684E-4,0.0013827195650498538,0.0019095917258521292,3.981635526933943E-4,6.76489768853145E-4,0.001323096332040075,0.0016639064286235162,0.0010436738781288372,0.003498715940230055,5.771627785589316E-4,7.892024689598332E-4
despit,0.001006931741464386,0.0014375254775834047,2.0577939666715572E-7,3.6705002391053003E-4,0.001737922170767492,3.1599839852011633E-7,1.5478503222546977E-7,1.6282848532258174E-4,5.593177274090563E-4,3.375749231599509E-4,1.5051334674470905E-4,0.0011347106298806881,0.0011508459623888237,1.1751470960998865E-7,2.7139771087199695E-4,0.0016520821670111187,0.0010371260721606125,0.0010609785824893345,0.001592057263917965,1.3527089959071082E-7,2.2047930878854776E-7,8.320918500748495E-4,2.6085325621815473E-7,2.3323218053663457E-7,1.9232348502463567E-7,0.0018411217877999976
carri,4.028935042332006E-4,4.228612971822015E-4,6.175439693981343E-4,7.339166145257525E-4,0.0010428228123963324,3.163143969186364E-4,7.740799461595744E-4,1.6282848532258174E-4,2.79519104152452E-7,1.68703110024963E-7,9.023282655494497E-4,9.456237060545444E-4,0.002013764704494915,5.876910627595533E-4,5.427049859856228E-4,1.6519169753135875E-7,3.455934928892411E-7,6.366720108079369E-4,1.9898228520409513E-7,0.0017586569655788315,2.2047930878854776E-7,2.775487977090717E-4,0.0018262336467833012,2.3346541271717118E-4,1.9251580850966027E-4,5.262226392497921E-4
drive,2.013460790770618E-7,8.456380390160361E-4,2.0577939666715572E-7,1.8343329530761122E-7,3.4772345402517263E-4,3.1599839852011633E-7,1.5493981725769524E-4,4.881601243287391E-4,2.797986232566044E-4,5.062780331849139E-4,0.001503780200593242,0.006240057573186566,2.8763958070203045E-7,2.3514693392958727E-4,0.001537498328068917,1.653568892288901E-4,3.455934928892411E-7,2.1215328584069876E-7,3.981635526933943E-4,0.0014881151663974099,2.206997880973363E-4,2.772715261828889E-7,2.611141094743728E-4,6.999297737904403E-4,3.8483929353429593E-4,2.629798297100411E-7
browser,2.013460790770618E-7,5.074166455489685E-4,4.117645727309786E-4,1.8343329530761122E-7,1.739486144323827E-4,0.001896306389519218,1.5493981725769524E-4,1.6282848532258174E-4,2.79519104152452E-7,1.68703110024963E-7,0.0024059581031589308,7.565367822284008E-4,5.755668009847629E-4,1.1763222431959862E-4,0.003165341978750671,4.957402842916076E-4,3.455934928892411E-7,0.0012731318683300334,0.00179103954912206,2.706770700810124E-4,6.616584056744318E-4,2.772715261828889E-7,2.6085325621815473E-7,9.33161954327075E-4,1.9251580850966027E-4,0.0013151621283799156
dollar,4.028935042332006E-4,0.0024521896579846082,0.00226377914273538,1.8343329530761122E-7,5.214982936179625E-4,0.0012643095924789855,4.645098817086348E-4,1.626658195030787E-7,2.79519104152452E-7,5.062780331849139E-4,1.5051334674470905E-4,5.674498584022571E-4,2.8763958070203045E-7,0.0015278087396394624,9.052619412957978E-5,0.0011565070744170426,3.459390863821303E-4,6.366720108079369E-4,1.9898228520409513E-7,1.3527089959071082E-7,2.2047930878854776E-7,2.772715261828889E-7,7.828206219106823E-4,2.3323218053663457E-7,1.9232348502463567E-7,2.629798297100411E-7
handl,2.013460790770618E-7,4.228612971822015E-4,2.0577939666715572E-7,3.6705002391053003E-4,0.0010428228123963324,9.48311193958869E-4,3.09724849483165E-4,6.508259438318179E-4,0.0013978750398664123,8.436842532348399E-4,1.5036298376094811E-7,9.456237060545444E-4,2.8763958070203045E-7,0.0012927793204194852,6.331407443568313E-4,3.3054858676024885E-4,3.455934928892411E-7,0.0012731318683300334,1.9898228520409513E-7,0.0020291987647602532,2.206997880973363E-4,0.0013866349024406273,2.6085325621815473E-7,2.3323218053663457E-7,1.9251580850966027E-4,2.629798297100411E-7
cellphon,0.0032217386113120657,2.537506004486676E-4,2.0598517606382286E-4,1.8343329530761122E-7,1.739486144323827E-4,3.163143969186364E-4,1.5478503222546977E-7,9.761575828379752E-4,0.00391354697723848,0.0013497935833097288,1.5036298376094811E-7,3.783629345761134E-4,2.8763958070203045E-7,4.7017635314956465E-4,1.8096195250078836E-4,0.003799574234918783,3.455934928892411E-7,4.245187249672382E-4,1.9898228520409513E-7,1.3527089959071082E-7,2.2047930878854776E-7,0.0013866349024406273,0.0013045271343469919,0.0011663941348637097,9.61809748608203E-4,2.629798297100411E-7
automat,4.028935042332006E-4,2.537506004486676E-4,8.233233660652901E-4,1.8343329530761122E-7,1.7377483959278992E-7,3.163143969186364E-4,1.5478503222546977E-7,1.626658195030787E-7,2.797986232566044E-4,3.375749231599509E-4,9.023282655494497E-4,7.565367822284008E-4,0.0014384855430908542,7.052057723695419E-4,0.0022609843950385858,4.957402842916076E-4,3.459390863821303E-4,2.1215328584069876E-7,1.9898228520409513E-7,0.0028408241623045184,2.2047930878854776E-7,2.772715261828889E-7,2.6085325621815473E-7,2.3323218053663457E-7,0.0011541332336328387,0.0013151621283799156
son,4.028935042332006E-4,2.537506004486676E-4,8.233233660652901E-4,0.006420348769061699,1.739486144323827E-4,3.1599839852011633E-7,1.5478503222546977E-7,1.626658195030787E-7,2.797986232566044E-4,0.0023620122434595066,1.5036298376094811E-7,1.8908692382614365E-7,0.0011508459623888237,9.402351915895192E-4,9.052619412957978E-5,3.3054858676024885E-4,0.002073906550828336,8.488252966486358E-4,1.991812674892992E-4,1.3540617049030153E-4,2.206997880973363E-4,2.775487977090717E-4,0.0018262336467833012,6.999297737904403E-4,5.771627785589316E-4,5.262226392497921E-4
write,2.013460790770618E-7,5.919719939157354E-4,0.0018522203494010685,0.0011007832051409749,3.4772345402517263E-4,6.323127954387527E-4,3.09724849483165E-4,1.626658195030787E-7,2.797986232566044E-4,1.68703110024963E-7,0.0013534172168322939,5.674498584022571E-4,0.002589043865898976,1.1763222431959862E-4,0.0012661910529552913,0.0019824655620738364,0.0034562805223853,2.1236543912653942E-4,1.9898228520409513E-7,5.412188692624341E-4,2.2047930878854776E-7,2.772715261828889E-7,2.6085325621815473E-7,2.3323218053663457E-7,3.8483929353429593E-4,2.632428095397511E-4
night,2.013460790770618E-7,6.765273422825023E-4,2.0577939666715572E-7,1.8343329530761122E-7,0.001390372491581912,3.1599839852011633E-7,0.00386978059066897,3.2549430482566044E-4,2.79519104152452E-7,1.68703110024963E-7,4.512393142666053E-4,1.8908692382614365E-7,2.8763958070203045E-7,5.876910627595533E-4,4.522692276144141E-4,8.261236793543252E-4,3.459390863821303E-4,6.366720108079369E-4,0.001194092693509775,6.76489768853145E-4,2.206997880973363E-4,5.548203238919606E-4,0.0023479401592196103,2.3323218053663457E-7,1.9232348502463567E-7,2.629798297100411E-7
reliabl,4.028935042332006E-4,2.537506004486676E-4,0.0014406615560667573,5.504833192181412E-4,0.0012165976519891224,0.0012643095924789855,1.5493981725769524E-4,9.761575828379752E-4,0.002236432352323768,0.0010123873632598029,9.023282655494497E-4,1.8927601074996976E-4,2.8763958070203045E-7,1.1751470960998865E-7,0.0012661910529552913,4.957402842916076E-4,3.459390863821303E-4,2.1215328584069876E-7,1.9898228520409513E-7,4.059479696717232E-4,6.616584056744318E-4,8.320918500748495E-4,2.611141094743728E-4,0.0020993228570102477,1.9232348502463567E-7,0.0010521822986698745
manag,0.001006931741464386,6.765273422825023E-4,2.0598517606382286E-4,3.6705002391053003E-4,8.690479728035425E-4,3.163143969186364E-4,6.192949139341047E-4,3.2549430482566044E-4,2.79519104152452E-7,1.68703110024963E-7,0.0013534172168322939,7.565367822284008E-4,0.0011508459623888237,4.7017635314956465E-4,0.0026227274285234204,1.6519169753135875E-7,3.455934928892411E-7,8.488252966486358E-4,7.961281231015847E-4,1.3527089959071082E-7,4.4117909688588407E-4,5.548203238919606E-4,2.6085325621815473E-7,6.999297737904403E-4,1.9232348502463567E-7,2.632428095397511E-4
durabl,2.015474251561388E-4,0.001099304084116337,0.0012348821593996015,7.339166145257525E-4,8.690479728035425E-4,6.323127954387527E-4,7.740799461595744E-4,0.0014641550413472112,0.0036340278730860277,6.74981143209877E-4,4.512393142666053E-4,1.8927601074996976E-4,0.0014384855430908542,2.3514693392958727E-4,4.522692276144141E-4,1.6519169753135875E-7,3.455934928892411E-7,2.1215328584069876E-7,0.001592057263917965,4.059479696717232E-4,0.001543575640828623,2.772715261828889E-7,2.611141094743728E-4,2.3323218053663457E-7,1.9232348502463567E-7,0.0021041016175100385
built,2.015474251561388E-4,0.0017757468710504726,2.0577939666715572E-7,1.8343329530761122E-7,8.690479728035425E-4,3.1599839852011633E-7,7.740799461595744E-4,0.0014641550413472112,8.388368315615083E-4,3.375749231599509E-4,1.5036298376094811E-7,5.674498584022571E-4,5.755668009847629E-4,1.1763222431959862E-4,8.140122610992484E-4,1.653568892288901E-4,3.455934928892411E-7,8.488252966486358E-4,1.9898228520409513E-7,6.76489768853145E-4,0.001543575640828623,2.772715261828889E-7,0.0010436738781288372,2.3323218053663457E-7,3.8483929353429593E-4,0.0018411217877999976
buck,2.015474251561388E-4,0.0016066361743169387,0.003910014316072626,0.002935116158217087,0.0012165976519891224,3.1599839852011633E-7,1.5478503222546977E-7,1.626658195030787E-7,2.79519104152452E-7,6.74981143209877E-4,1.5036298376094811E-7,7.565367822284008E-4,2.8763958070203045E-7,8.227204819795306E-4,3.6183346924320553E-4,0.0018172738645424774,3.455934928892411E-7,2.1215328584069876E-7,1.9898228520409513E-7,1.3527089959071082E-7,2.2047930878854776E-7,2.775487977090717E-4,2.6085325621815473E-7,2.3323218053663457E-7,1.9232348502463567E-7,2.632428095397511E-4
nexus,4.028935042332006E-4,0.006257180334489121,0.0014406615560667573,5.504833192181412E-4,0.0033018957271026017,0.0015803079909991018,6.192949139341047E-4,8.134917633348965E-4,5.593177274090563E-4,3.375749231599509E-4,6.016022980275534E-4,1.8908692382614365E-7,2.8763958070203045E-7,7.052057723695419E-4,7.235765027280398E-4,1.653568892288901E-4,3.459390863821303E-4,0.002546051583374226,1.991812674892992E-4,1.3540617049030153E-4,4.4117909688588407E-4,2.775487977090717E-4,2.6085325621815473E-7,6.999297737904403E-4,3.8483929353429593E-4,5.262226392497921E-4
