,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
automat,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,0.00101958255981224,3.056089946839315E-7,3.433883155257876E-7,4.3583829387296386E-4,2.630087410955103E-7,0.0065971127066880245,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,0.001043298087402723,5.690046117823786E-7
open,3.1937096694350803E-7,0.002487753233286331,3.18469817746818E-4,2.548319319700674E-7,6.115235983625469E-4,6.87120019367101E-4,0.001162154748499612,2.630087410955103E-7,4.1229377580701353E-7,0.0031157901295990327,4.7095798311420374E-4,0.0015134114400105314,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
control,0.005748996775950089,9.331017939122958E-4,9.547731499082927E-4,0.002293742219662577,0.007029312486725109,3.433883155257876E-7,0.004067420567006204,0.0021043329375051776,0.00618481893088101,0.001557992427155919,0.0014119329743513742,0.015736634331531222,0.0024885390770302577,0.007331651740814817,3.476501457523236E-7,0.0051216105106531885
entir,3.1937096694350803E-7,3.10930287874807E-7,0.0012729248159890302,5.099186958721049E-4,3.056089946839315E-7,3.437317038413133E-4,9.200492636240626E-4,2.630087410955103E-7,4.127060695828205E-4,9.738182887397515E-4,0.0014119329743513742,6.055461490624021E-4,0.0024885390770302577,0.0022914561812271044,3.476501457523236E-7,5.690046117823786E-7
def,3.1937096694350803E-7,3.10930287874807E-7,3.18469817746818E-4,0.004332397675423117,3.056089946839315E-7,0.0017172849659444639,2.905750029476343E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,8.297894839422672E-4,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
volum,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,5.099186958721049E-4,0.0033620045505179303,0.0030908382280476136,8.232070696738428E-4,0.0021043329375051776,0.0016495873970038613,1.9472471280538921E-7,4.7048749561858524E-7,0.0039343855492055425,4.1468739827199763E-7,4.581995963261557E-7,0.005910400127935254,5.690046117823786E-7
happier,9.584322717974676E-4,3.10930287874807E-7,0.006681503139361565,0.00101958255981224,9.171325930464784E-4,3.433883155257876E-7,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
separ,9.584322717974676E-4,3.10930287874807E-7,3.181516660807373E-7,0.003567901879512914,3.056089946839315E-7,3.433883155257876E-7,5.811015847982934E-4,5.262804909321161E-4,4.1229377580701353E-7,5.84368863128973E-4,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,0.0013909482331550468,5.690046117823786E-7
door,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,7.647506278421724E-4,3.056089946839315E-7,3.433883155257876E-7,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,0.00136326771435053,4.7048749561858524E-7,3.029243854130257E-4,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
equip,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,0.0020606732814702515,5.811015847982934E-4,2.630087410955103E-7,8.249998453898341E-4,3.896441503235838E-4,4.7095798311420374E-4,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,0.0013909482331550468,5.690046117823786E-7
wizard,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,0.0010305083348928885,1.453117120223047E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,6.055461490624021E-4,4.151020856702696E-4,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
bunch,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,2.4215390597252446E-4,2.6327174983660576E-4,4.1229377580701353E-7,1.9472471280538921E-7,9.414454787327889E-4,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.695736163941608E-4
imposs,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,5.099186958721049E-4,0.001833959577098273,3.433883155257876E-7,9.689061504719483E-5,2.630087410955103E-7,4.1229377580701353E-7,1.9491943751819457E-4,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,0.001043298087402723,5.690046117823786E-7
purpos,0.004471512908176056,3.10930287874807E-7,6.366214838275554E-4,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.842593908480737E-4,2.630087410955103E-7,4.127060695828205E-4,1.9472471280538921E-7,0.0014119329743513742,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
theatr,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,0.0012227415877304102,3.433883155257876E-7,2.905750029476343E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,9.168573922486374E-4,6.956479416503996E-4,5.690046117823786E-7
alot,0.0012778032387409759,3.112412181626818E-4,3.18469817746818E-4,2.548319319700674E-7,3.059146036786154E-4,3.433883155257876E-7,9.689061504719483E-5,7.892892320276264E-4,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
stretch,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.846951807208497E-5,2.630087410955103E-7,8.249998453898341E-4,1.9472471280538921E-7,4.7095798311420374E-4,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,0.002781548816164341,5.690046117823786E-7
team,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,2.905750029476343E-4,2.630087410955103E-7,4.1229377580701353E-7,5.84368863128973E-4,4.7095798311420374E-4,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
pattern,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,0.00101958255981224,3.056089946839315E-7,3.433883155257876E-7,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,0.0018824204699699595,3.0262176364937636E-7,8.297894839422672E-4,4.5865779592248174E-4,3.476501457523236E-7,5.690046117823786E-7
assur,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,2.905750029476343E-4,2.630087410955103E-7,4.1229377580701353E-7,5.84368863128973E-4,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
replac,0.0012778032387409759,6.221715060374887E-4,0.006681503139361565,2.548319319700674E-7,0.0021395685717822046,6.87120019367101E-4,0.0018884712031262596,7.892892320276264E-4,4.127060695828205E-4,0.010320604503398433,0.009410220399867324,0.0033291420219067895,0.0020738516787582604,4.581995963261557E-7,0.0034768491076689885,0.0022765874517412968
investig,3.1937096694350803E-7,3.112412181626818E-4,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.846951807208497E-5,2.630087410955103E-7,4.1229377580701353E-7,3.896441503235838E-4,4.7048749561858524E-7,3.0262176364937636E-7,0.003317913873574253,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
technician,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,0.002336891278377476,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
standard,3.1937096694350803E-7,3.10930287874807E-7,0.002227379814231242,0.004587229607393184,6.115235983625469E-4,0.0044643914901507644,0.0022758399789271386,0.002893359160791709,8.249998453898341E-4,1.9491943751819457E-4,0.004234857948062885,3.0262176364937636E-7,8.297894839422672E-4,4.581995963261557E-7,0.0017385983789073706,5.690046117823786E-7
tint,3.1937096694350803E-7,3.10930287874807E-7,3.18469817746818E-4,5.099186958721049E-4,0.0015283505824143417,0.0017172849659444639,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
bet,6.390613048539596E-4,0.002487753233286331,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7095798311420374E-4,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
wobbl,3.1937096694350803E-7,3.10930287874807E-7,3.18469817746818E-4,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.846951807208497E-5,2.630087410955103E-7,4.1229377580701353E-7,1.9491943751819457E-4,0.0014119329743513742,9.081679127117785E-4,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
stereo,3.1937096694350803E-7,3.10930287874807E-7,3.18469817746818E-4,0.0012744144917823073,3.056089946839315E-7,3.433883155257876E-7,2.905750029476343E-4,2.630087410955103E-7,4.1229377580701353E-7,3.896441503235838E-4,4.7095798311420374E-4,3.0262176364937636E-7,4.151020856702696E-4,4.581995963261557E-7,0.001043298087402723,5.690046117823786E-7
stuff,3.1969033791045154E-4,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,0.001113733651524502,2.630087410955103E-7,0.005360231379266982,1.9472471280538921E-7,4.7048749561858524E-7,3.029243854130257E-4,0.0024885390770302577,0.0013750569885747931,3.476501457523236E-7,5.690046117823786E-7
advertis,3.1937096694350803E-7,3.10930287874807E-7,0.0028636831463927166,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,9.200492636240626E-4,2.630087410955103E-7,8.249998453898341E-4,7.790935759343623E-4,9.414454787327889E-4,3.0262176364937636E-7,4.151020856702696E-4,4.581995963261557E-7,6.956479416503996E-4,5.690046117823786E-7
small,3.1937096694350803E-7,0.00466426524840998,3.18469817746818E-4,0.006116221199213589,3.056089946839315E-7,3.433883155257876E-7,0.0014042602333751613,2.630087410955103E-7,8.249998453898341E-4,1.9472471280538921E-7,4.7095798311420374E-4,0.0027238984946080366,0.005391350864934241,4.5865779592248174E-4,0.0013909482331550468,5.690046117823786E-7
crystal,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,0.005151168121202339,5.811015847982934E-4,0.0010522979731231368,4.1229377580701353E-7,1.9472471280538921E-7,4.7095798311420374E-4,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
rear,3.1937096694350803E-7,3.112412181626818E-4,3.181516660807373E-7,2.548319319700674E-7,0.0027507865611500672,3.433883155257876E-7,3.87417196897854E-4,2.630087410955103E-7,4.1229377580701353E-7,5.84368863128973E-4,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,9.168573922486374E-4,3.476501457523236E-7,5.690046117823786E-7
flash,3.1937096694350803E-7,3.112412181626818E-4,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,7.74785972698733E-4,2.630087410955103E-7,4.1229377580701353E-7,5.84368863128973E-4,0.004234857948062885,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
possess,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,4.846951807208497E-5,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,0.0037643704524443,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
techi,3.1937096694350803E-7,3.10930287874807E-7,0.002227379814231242,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,9.689061504719483E-5,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
toslink,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.059146036786154E-4,3.433883155257876E-7,9.689061504719483E-5,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,0.003207855373879416,3.476501457523236E-7,5.690046117823786E-7
lol,3.1937096694350803E-7,3.10930287874807E-7,9.547731499082927E-4,2.5508676390203745E-4,3.056089946839315E-7,3.433883155257876E-7,2.4215390597252446E-4,5.262804909321161E-4,4.1229377580701353E-7,7.790935759343623E-4,0.0014119329743513742,3.0262176364937636E-7,4.1468739827199763E-7,9.168573922486374E-4,0.0013909482331550468,5.690046117823786E-7
blur,3.1969033791045154E-4,3.10930287874807E-7,3.181516660807373E-7,0.004587229607393184,3.056089946839315E-7,3.437317038413133E-4,6.295226817734033E-4,5.262804909321161E-4,4.1229377580701353E-7,1.9472471280538921E-7,9.414454787327889E-4,3.0262176364937636E-7,0.004561976068390245,9.168573922486374E-4,3.476501457523236E-7,5.690046117823786E-7
connect,0.011497674180933233,0.002487753233286331,6.366214838275554E-4,0.003567901879512914,0.003056395555833999,0.006181333067779703,0.008473740391741202,0.016569813697758243,0.007009406482495038,0.007594458524122984,0.0018824204699699595,0.011499929640439952,0.0037326012718462503,0.00274965577755326,0.007648650856696872,0.0022765874517412968
3rd,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,2.905750029476343E-4,5.262804909321161E-4,4.127060695828205E-4,0.001557992427155919,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
higher,3.1937096694350803E-7,3.10930287874807E-7,0.0044544414767964035,2.548319319700674E-7,3.056089946839315E-7,0.0027474499125218262,6.295226817734033E-4,7.892892320276264E-4,4.1229377580701353E-7,1.9491943751819457E-4,4.7048749561858524E-7,3.0262176364937636E-7,4.151020856702696E-4,4.581995963261557E-7,0.0031291989619166645,5.690046117823786E-7
three,3.1969033791045154E-4,0.00155496236966191,9.547731499082927E-4,2.548319319700674E-7,0.003973222539885793,3.437317038413133E-4,9.684703605991724E-4,2.630087410955103E-7,4.127060695828205E-4,0.0027263407039882542,0.004705345443681471,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,6.956479416503996E-4,0.0034145966753060535
qc,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,1.453117120223047E-4,2.630087410955103E-7,4.127060695828205E-4,1.9472471280538921E-7,0.00282339546120713,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
bewar,3.1969033791045154E-4,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,9.689061504719483E-5,2.630087410955103E-7,4.1229377580701353E-7,0.002336891278377476,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
chang,9.584322717974676E-4,3.10930287874807E-7,0.002227379814231242,0.001784078355722442,0.001833959577098273,0.009271827907511791,0.002905314239603567,7.892892320276264E-4,0.019378219756705443,0.0011685430015451407,4.7095798311420374E-4,0.007565846712998059,4.1468739827199763E-7,0.005498853355510194,0.0020862485246596943,5.690046117823786E-7
weight,0.007984593544554644,3.112412181626818E-4,6.366214838275554E-4,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,6.779437787485131E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9491943751819457E-4,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
repeat,6.390613048539596E-4,3.10930287874807E-7,6.366214838275554E-4,2.548319319700674E-7,3.056089946839315E-7,3.437317038413133E-4,4.8421096975109866E-8,2.630087410955103E-7,4.1229377580701353E-7,0.0011685430015451407,4.7048749561858524E-7,3.029243854130257E-4,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
minor,3.1937096694350803E-7,0.0012440320817871029,3.181516660807373E-7,2.548319319700674E-7,0.003056395555833999,3.433883155257876E-7,3.3899609992274417E-4,2.6327174983660576E-4,8.249998453898341E-4,1.9472471280538921E-7,0.004234857948062885,0.004237007312854918,4.1468739827199763E-7,4.581995963261557E-7,6.956479416503996E-4,5.690046117823786E-7
confus,3.1937096694350803E-7,3.10930287874807E-7,3.18469817746818E-4,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,1.9373280899741459E-4,2.630087410955103E-7,4.1229377580701353E-7,3.896441503235838E-4,4.7048749561858524E-7,3.029243854130257E-4,4.1468739827199763E-7,0.005040653759184038,3.479977958980759E-4,5.690046117823786E-7
vcr,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,1.9373280899741459E-4,2.630087410955103E-7,0.0024741749486178882,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
bose,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,3.3899609992274417E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,3.0262176364937636E-7,4.1468739827199763E-7,0.0013750569885747931,3.476501457523236E-7,5.690046117823786E-7
design,0.011497674180933233,6.221715060374887E-4,6.366214838275554E-4,0.002293742219662577,0.0073349214814090406,0.0010305083348928885,0.0015979446212756004,2.6327174983660576E-4,0.0012372936211968476,1.9472471280538921E-7,4.7048749561858524E-7,3.029243854130257E-4,0.003317913873574253,4.581995963261557E-7,3.479977958980759E-4,5.695736163941608E-4
shape,0.0038327709742890397,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,2.905750029476343E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,9.414454787327889E-4,3.029243854130257E-4,4.1468739827199763E-7,4.581995963261557E-7,3.479977958980759E-4,5.690046117823786E-7
messag,3.1937096694350803E-7,3.10930287874807E-7,3.181516660807373E-7,2.548319319700674E-7,3.056089946839315E-7,3.433883155257876E-7,1.453117120223047E-4,5.262804909321161E-4,0.0016495873970038613,1.9491943751819457E-4,4.7048749561858524E-7,3.0262176364937636E-7,0.0012444768822142648,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
preset,3.1937096694350803E-7,0.00155496236966191,3.181516660807373E-7,0.0028034060836027116,3.056089946839315E-7,3.433883155257876E-7,4.3583829387296386E-4,2.630087410955103E-7,4.1229377580701353E-7,1.9472471280538921E-7,4.7048749561858524E-7,6.055461490624021E-4,4.1468739827199763E-7,4.581995963261557E-7,3.476501457523236E-7,5.690046117823786E-7
