,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
claim,8.328661648203829E-8,3.869895680456227E-4,6.50094225314781E-4,0.0013418328829361004,1.4959465085431262E-7,1.4934211144681175E-4,6.417277666029217E-4,1.7772308645997116E-7,0.0013819485272272348,5.9183045525196564E-8,1.241044159950239E-7,6.422487976162842E-4,5.725749889341763E-4,2.4187901190066496E-4,9.19478424025015E-8,9.183167664231595E-4,1.3565334926084525E-7,4.6216840618253986E-4,1.0421300888905703E-7,3.878328287732408E-4,7.961181400477035E-4,3.6133932832779346E-4,1.713581383377678E-7,1.577602835646441E-7,7.791905819136543E-4,1.091020454342376E-7
messag,8.336990309852032E-5,3.869895680456227E-4,3.9010853232746603E-4,8.722148548098714E-4,1.4959465085431262E-7,2.985350299750952E-4,3.209440792233057E-4,1.7772308645997116E-7,1.0629555628238095E-7,5.924222857072175E-5,1.2422852041101893E-4,0.00535128847352305,2.863590484522086E-4,1.2087906641712392E-7,9.19478424025015E-8,0.0018365023634753115,1.3578900261010607E-4,9.250761339506544E-5,4.169562485651172E-4,7.755105554353946E-8,4.777345607444827E-4,1.8075995385113505E-4,1.713581383377678E-7,1.5791804384820873E-4,8.656711275565541E-8,3.27415238348147E-4
avoid,8.329494514368648E-4,1.289535381691512E-7,7.800870718084385E-4,0.0016772743315976923,1.4959465085431262E-7,7.461137855599457E-4,3.209440792233057E-4,1.7772308645997116E-7,3.189929644034252E-4,2.9597441067150804E-4,1.241044159950239E-7,1.0702362899788104E-7,1.4325107821122477E-4,1.2087906641712392E-7,9.19478424025015E-8,1.311693710074503E-7,1.3565334926084525E-7,0.0011090747935606198,4.169562485651172E-4,3.102817732297014E-4,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,4.734386109774969E-4,3.4635501813537733E-4,9.820275109535725E-4
deliv,0.0013326691503290947,1.289535381691512E-7,1.2999284649365746E-7,5.367734061482794E-4,2.9933889635947955E-4,1.491929185282835E-7,1.6039184368980795E-7,1.7772308645997116E-7,1.0629555628238095E-7,5.327065927722942E-4,1.241044159950239E-7,1.0702362899788104E-7,1.4310797024098382E-7,1.2087906641712392E-7,8.276225294649159E-4,6.559780244082589E-4,1.3565334926084525E-7,9.241519819686859E-8,1.0431722189794607E-4,4.6538388431678027E-4,1.5919178965161037E-7,1.8057937447665842E-7,0.0011996783265027125,0.0029976031480118026,6.060563564023435E-4,1.091020454342376E-7
pain,1.666565195805586E-4,6.448966443839252E-4,1.2999284649365746E-7,3.355085369513243E-4,4.489335472137921E-4,7.461137855599457E-4,1.6039184368980795E-7,1.7772308645997116E-7,4.252885206858062E-4,5.9183045525196564E-8,2.4833293640604286E-4,1.0702362899788104E-7,4.294670186931924E-4,1.2087906641712392E-7,9.19478424025015E-8,0.0014429942504529606,1.3578900261010607E-4,5.545836043794084E-4,0.0010422343018994592,3.878328287732408E-4,9.553099296993138E-4,0.0010836568262344271,3.4288763481387334E-4,1.577602835646441E-7,8.665367986841105E-5,9.820275109535725E-4
sort,8.328661648203829E-8,1.289535381691512E-7,1.301228393401511E-4,8.051265650775531E-4,2.9933889635947955E-4,0.001193692541144796,0.0012832951413621534,1.7772308645997116E-7,0.0017008351960743778,7.694387748730804E-4,1.241044159950239E-7,1.0702362899788104E-7,5.725749889341763E-4,1.2087906641712392E-7,3.6788331745240855E-4,1.3130054037845774E-4,1.3565334926084525E-7,9.241519819686859E-8,3.127432396760601E-4,0.0010082412731215564,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,1.577602835646441E-7,2.5978790537972186E-4,4.3651728378238467E-4
strap,1.666565195805586E-4,1.289535381691512E-7,1.2999284649365746E-7,2.013319574866875E-4,0.0011969068014853553,7.461137855599457E-4,0.0019248625161213853,3.5562389600640227E-4,0.0010630618583800917,0.002308197958528191,1.241044159950239E-7,1.0702362899788104E-7,2.863590484522086E-4,1.2087906641712392E-7,2.75935475049907E-4,2.62469911385908E-4,1.3565334926084525E-7,9.241519819686859E-8,1.0431722189794607E-4,3.102817732297014E-4,1.5919178965161037E-7,5.419187028044519E-4,1.7152949647610555E-4,1.5791804384820873E-4,6.926234691579989E-4,1.091020454342376E-7
clip,1.666565195805586E-4,1.289535381691512E-7,1.2999284649365746E-7,2.013319574866875E-4,0.005385557025406108,5.969208670316622E-4,3.209440792233057E-4,1.7772308645997116E-7,6.378796332505681E-4,5.9183045525196564E-8,1.241044159950239E-7,1.0702362899788104E-7,1.4310797024098382E-7,1.2087906641712392E-7,3.6788331745240855E-4,2.62469911385908E-4,1.3565334926084525E-7,6.46998802576277E-4,7.295952752322882E-4,4.6538388431678027E-4,1.5919178965161037E-7,9.030774517577687E-4,1.713581383377678E-7,0.0014200003123653615,8.656711275565541E-8,3.27415238348147E-4
concern,8.328661648203829E-8,1.289535381691512E-7,1.301228393401511E-4,0.001140568013739145,4.489335472137921E-4,0.001193692541144796,1.6039184368980795E-7,1.7790080954643113E-4,5.315840769681871E-4,0.0014796353211754393,1.241044159950239E-7,2.1415428162475995E-4,4.294670186931924E-4,1.2087906641712392E-7,9.19478424025015E-8,7.871473954157093E-4,9.497090981751777E-4,9.241519819686859E-8,2.085302307870031E-4,2.3273071768616189E-4,4.777345607444827E-4,1.8057937447665842E-7,1.713581383377678E-7,1.577602835646441E-7,8.656711275565541E-8,3.27415238348147E-4
imposs,8.328661648203829E-8,9.028037207222275E-4,1.2999284649365746E-7,4.696851164159611E-4,1.4974424550516692E-4,4.477279485033787E-4,9.625114539825376E-4,1.7772308645997116E-7,1.0629555628238095E-7,4.735235472470976E-4,0.0024822124243164736,1.0713065262687892E-4,1.4325107821122477E-4,1.2087906641712392E-7,2.75935475049907E-4,5.248086534008087E-4,2.714423518709513E-4,2.773380097888026E-4,0.0010422343018994592,2.3273071768616189E-4,1.5935098144126197E-4,3.6133932832779346E-4,1.713581383377678E-7,1.577602835646441E-7,8.656711275565541E-8,8.72925465519335E-4
factor,2.499431360625969E-4,1.289535381691512E-7,0.0019500226902513555,6.71553780220507E-5,1.4959465085431262E-7,5.969208670316622E-4,8.021196102927297E-4,1.7772308645997116E-7,1.0629555628238095E-7,0.0015980014122258324,1.241044159950239E-7,2.1415428162475995E-4,1.4310797024098382E-7,4.836371447349129E-4,0.001011518214269919,3.936392823933583E-4,0.0010853624474360228,1.8492281159193403E-4,1.0421300888905703E-7,3.878328287732408E-4,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,1.577602835646441E-7,8.657576946693097E-4,1.091020454342376E-7
advertis,3.332297525446352E-4,1.289535381691512E-7,9.100799183020959E-4,3.355085369513243E-4,7.481228489224174E-4,2.985350299750952E-4,1.6039184368980795E-7,0.0012442393283062581,0.0014882440835096156,5.9183045525196564E-8,1.241044159950239E-7,1.0702362899788104E-7,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,0.0014429942504529606,1.3565334926084525E-7,7.394140007731455E-4,1.0421300888905703E-7,7.755105554353946E-8,0.0012736935090025344,0.0018059743241410607,1.713581383377678E-7,1.577602835646441E-7,4.3292213089103274E-4,3.27415238348147E-4
distanc,0.001166095917365018,1.2908249170732032E-4,1.2999284649365746E-7,6.71553780220507E-5,7.481228489224174E-4,4.477279485033787E-4,3.209440792233057E-4,1.7772308645997116E-7,6.378796332505681E-4,5.327065927722942E-4,0.0023581080083214497,1.0702362899788104E-7,1.4325107821122477E-4,1.2087906641712392E-7,2.75935475049907E-4,1.311693710074503E-7,1.3565334926084525E-7,9.241519819686859E-8,1.0421300888905703E-7,0.0015510986619263326,6.369263503960931E-4,5.419187028044519E-4,1.7152949647610555E-4,1.5791804384820873E-4,8.656711275565541E-8,1.091020454342376E-7
micro,2.499431360625969E-4,1.2908249170732032E-4,1.2999284649365746E-7,6.70882897323184E-8,1.4974424550516692E-4,1.491929185282835E-7,1.6039184368980795E-7,1.7772308645997116E-7,1.0629555628238095E-7,0.0030775775503557464,1.241044159950239E-7,1.0713065262687892E-4,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,3.936392823933583E-4,1.3565334926084525E-7,9.241519819686859E-8,0.004168624568571169,3.102817732297014E-4,3.1854277109287233E-4,1.8057937447665842E-7,0.0010283201881649447,1.577602835646441E-7,8.656711275565541E-8,1.0921114747967182E-4
setup,8.328661648203829E-8,1.289535381691512E-7,1.2999284649365746E-7,6.71553780220507E-5,1.4959465085431262E-7,4.477279485033787E-4,1.6039184368980795E-7,1.7790080954643113E-4,2.1269740812104428E-4,2.3679136514631147E-4,6.206461843911147E-4,3.21177910622641E-4,1.4325107821122477E-4,1.2087906641712392E-7,9.19478424025015E-8,0.002492349218512563,1.3565334926084525E-7,6.46998802576277E-4,1.0421300888905703E-7,3.102817732297014E-4,3.1854277109287233E-4,9.030774517577687E-4,1.7152949647610555E-4,3.156783274128528E-4,1.7322079262406648E-4,0.002618558192467137
d600,8.328661648203829E-8,1.289535381691512E-7,1.2999284649365746E-7,0.010465840286531402,1.4959465085431262E-7,1.491929185282835E-7,1.6039184368980795E-7,1.7772308645997116E-7,1.0629555628238095E-7,5.9183045525196564E-8,1.241044159950239E-7,1.0702362899788104E-7,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,1.311693710074503E-7,1.3565334926084525E-7,9.241519819686859E-8,1.0421300888905703E-7,4.6538388431678027E-4,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,1.577602835646441E-7,0.0027702341752937286,1.091020454342376E-7
seal,8.328661648203829E-8,1.289535381691512E-7,1.301228393401511E-4,4.696851164159611E-4,1.4959465085431262E-7,0.001492078378201363,1.6039184368980795E-7,1.7772308645997116E-7,0.006165248559934377,8.286218203982771E-4,1.241044159950239E-7,9.633196846099271E-4,1.4310797024098382E-7,1.2087906641712392E-7,5.517790022574116E-4,3.936392823933583E-4,1.3578900261010607E-4,9.250761339506544E-5,1.0421300888905703E-7,3.878328287732408E-4,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,1.5791804384820873E-4,8.656711275565541E-8,1.091020454342376E-7
locat,4.165163690266735E-4,5.15943106214774E-4,1.2999284649365746E-7,6.70882897323184E-8,2.9933889635947955E-4,2.985350299750952E-4,1.6039184368980795E-7,1.7772308645997116E-7,2.1269740812104428E-4,4.1434050172190113E-4,3.7243735240106675E-4,1.0702362899788104E-7,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,0.0023611798475051127,2.714423518709513E-4,9.241519819686859E-8,7.295952752322882E-4,0.0011633433842086352,1.5919178965161037E-7,1.8057937447665842E-7,5.142457731516411E-4,7.889591781067852E-4,8.656711275565541E-8,0.0032731704650725622
consist,3.332297525446352E-4,1.289535381691512E-7,5.201013788211236E-4,2.684202472190059E-4,4.489335472137921E-4,1.491929185282835E-7,1.6055223553349774E-4,1.7772308645997116E-7,3.189929644034252E-4,2.9597441067150804E-4,1.241044159950239E-7,1.0702362899788104E-7,7.156829591751601E-4,8.462743439862846E-4,3.6788331745240855E-4,1.3130054037845774E-4,4.0709570113179656E-4,0.0011090747935606198,2.085302307870031E-4,0.0012408944397521748,6.369263503960931E-4,1.8057937447665842E-7,3.4288763481387334E-4,1.5791804384820873E-4,8.657576946693097E-4,1.091020454342376E-7
reader,8.336990309852032E-5,2.5803602987647153E-4,2.601156858338086E-4,6.70882897323184E-8,1.4974424550516692E-4,1.491929185282835E-7,1.6039184368980795E-7,1.7772308645997116E-7,1.0629555628238095E-7,5.9183045525196564E-8,2.4833293640604286E-4,1.0702362899788104E-7,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,0.0014429942504529606,2.714423518709513E-4,9.241519819686859E-8,0.00802450589746628,7.762860659908299E-5,1.5919178965161037E-7,1.8075995385113505E-4,3.4288763481387334E-4,3.156783274128528E-4,8.665367986841105E-5,1.091020454342376E-7
handi,8.328661648203829E-8,1.289535381691512E-7,3.9010853232746603E-4,6.71553780220507E-5,1.4959465085431262E-7,1.491929185282835E-7,1.6039184368980795E-7,1.7772308645997116E-7,1.0629555628238095E-7,6.510726838226873E-4,7.447506003861386E-4,6.422487976162842E-4,8.587909294161439E-4,7.253952775691607E-4,9.19478424025015E-8,5.248086534008087E-4,4.0709570113179656E-4,0.0016635659827418316,6.253822663432312E-4,4.6538388431678027E-4,1.5919178965161037E-7,0.001444815575187744,1.713581383377678E-7,1.577602835646441E-7,6.060563564023435E-4,1.091020454342376E-7
snorkel,8.328661648203829E-8,1.289535381691512E-7,1.2999284649365746E-7,6.70882897323184E-8,1.4959465085431262E-7,1.491929185282835E-7,1.6039184368980795E-7,1.7772308645997116E-7,0.010629661923794378,5.9183045525196564E-8,1.2422852041101893E-4,0.0014984378295993324,1.4325107821122477E-4,1.2087906641712392E-7,9.19478424025015E-8,1.311693710074503E-7,1.3565334926084525E-7,9.241519819686859E-8,2.085302307870031E-4,7.755105554353946E-8,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,1.577602835646441E-7,8.656711275565541E-8,1.091020454342376E-7
busi,4.998029855087118E-4,1.289535381691512E-7,1.301228393401511E-4,0.0020798040699916026,7.481228489224174E-4,1.4934211144681175E-4,1.6039184368980795E-7,5.333469824663734E-4,1.0629555628238095E-7,2.3679136514631147E-4,1.241044159950239E-7,3.21177910622641E-4,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,2.62469911385908E-4,6.784023996534871E-4,9.241519819686859E-8,7.295952752322882E-4,4.6538388431678027E-4,9.553099296993138E-4,1.8057937447665842E-7,1.713581383377678E-7,9.467194616714292E-4,3.4635501813537733E-4,1.091020454342376E-7
bring,2.499431360625969E-4,7.738501825530764E-4,0.0010400727647957532,6.70882897323184E-8,1.4959465085431262E-7,5.969208670316622E-4,1.6039184368980795E-7,1.7790080954643113E-4,1.0629555628238095E-7,7.102557293478839E-4,1.241044159950239E-7,2.1415428162475995E-4,1.4310797024098382E-7,0.0012089115432376563,3.6788331745240855E-4,1.311693710074503E-7,0.0010853624474360228,4.6216840618253986E-4,0.0015632993463447443,7.755105554353946E-8,1.5919178965161037E-7,1.8057937447665842E-7,1.713581383377678E-7,1.577602835646441E-7,4.3292213089103274E-4,5.456193292166223E-4
spare,1.666565195805586E-4,2.5803602987647153E-4,1.301228393401511E-4,6.70882897323184E-8,1.4959465085431262E-7,2.985350299750952E-4,1.6039184368980795E-7,1.7772308645997116E-7,2.1269740812104428E-4,5.327065927722942E-4,1.241044159950239E-7,3.21177910622641E-4,0.004150274244958772,1.2087906641712392E-7,9.203979024490398E-5,1.311693710074503E-7,1.3565334926084525E-7,9.250761339506544E-5,0.0016675123552338015,7.755105554353946E-8,1.5919178965161037E-7,1.8057937447665842E-7,0.00137103646484048,1.577602835646441E-7,1.7322079262406648E-4,7.638234200850975E-4
sad,8.328661648203829E-8,1.289535381691512E-7,1.2999284649365746E-7,8.722148548098714E-4,2.9933889635947955E-4,0.0022380429708427803,1.6039184368980795E-7,0.0010665162418462871,6.378796332505681E-4,9.469879114486703E-4,8.688550163811625E-4,4.282015396205221E-4,1.4310797024098382E-7,1.2087906641712392E-7,9.19478424025015E-8,1.311693710074503E-7,1.3565334926084525E-7,9.241519819686859E-8,1.0431722189794607E-4,7.755105554353946E-8,0.0014328852986541449,7.224980772811104E-4,1.713581383377678E-7,1.5791804384820873E-4,1.7322079262406648E-4,8.72925465519335E-4
