,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
mechan,5.3906231511847164E-8,2.2772094106759489E-4,4.90862290146557E-4,1.79510006471572E-4,1.3914893398154587E-4,5.94023399991057E-4,1.061826888026426E-7,1.708020402645314E-7,2.7750307146390566E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,1.670639726375943E-7,5.830115170447572E-4,0.0016649618439910268,1.968995798359866E-7,1.4855020202084724E-7,0.0019132017617206924,7.393370557678948E-4,2.4553548957689567E-7,9.292842533850872E-5,7.862053148501223E-4,1.5444657083051018E-7,1.0571125119731206E-7,1.3011124120789552E-7,0.002094513686593664
excit,5.3906231511847164E-8,6.827078363075448E-4,1.6356624130175175E-7,2.991434662993441E-4,0.001251228326441453,0.001103113587099519,0.001168115759517871,1.708020402645314E-7,2.7750307146390566E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,1.670639726375943E-7,1.794192046531862E-4,4.3439137540933666E-4,1.968995798359866E-7,8.914497623271043E-4,1.5957961532225755E-4,0.0014785509092268797,7.36852004220264E-4,4.6427078433354866E-4,9.82633814335861E-8,1.5444657083051018E-7,1.0571125119731206E-7,6.506863172806855E-4,5.237593178458116E-4
shut,5.3960137743359E-5,0.0011376947315474947,1.637298075430535E-4,5.981672991388604E-8,8.341985542689879E-4,8.493321288259505E-5,0.002017577269939012,8.541810033629215E-4,1.3882087682927014E-4,1.8209194878627523E-7,1.1745731689197134E-7,4.580468886772061E-4,1.670639726375943E-7,2.242627949189163E-4,5.791643717130648E-4,5.908956390877957E-4,1.4855020202084724E-7,3.18999810449388E-4,1.2320230890983083E-7,2.4553548957689567E-7,5.571063740823087E-4,9.82633814335861E-8,0.0012357270132149119,1.0571125119731206E-7,3.904638348648944E-4,0.0022690419497878697
remot,2.1567883227890052E-4,4.552143886875698E-4,3.2729604884480524E-4,0.0014356613346631789,5.561787061540111E-4,1.6978157740067204E-4,6.372023155046582E-4,5.125769228338586E-4,1.3868219463463553E-7,9.106418358801625E-4,1.175747742088633E-4,4.580468886772061E-4,1.670639726375943E-7,5.381679267790271E-4,7.238649815186413E-8,1.9709647941582256E-4,2.972489542437153E-4,1.5942019512713043E-7,3.697301290384023E-4,2.4553548957689567E-7,0.0015782978613186685,9.82633814335861E-8,9.268338715538916E-4,1.0571125119731206E-7,1.302413524491034E-4,6.982875810400176E-4
watch,1.0786636925520616E-4,2.2772094106759489E-4,1.6356624130175175E-7,1.1969327655768597E-4,0.0020852878707863834,8.484836451807699E-8,4.2483693789937307E-4,3.417748825693273E-4,1.3868219463463553E-7,7.285498870938873E-4,1.1745731689197134E-7,1.5263141908604002E-7,5.013589818854206E-4,4.4843590265730114E-8,2.1723188095374422E-4,1.968995798359866E-7,1.4855020202084724E-7,0.0017537815665935618,0.0014785509092268797,0.0012279229833740554,9.284487330773484E-4,4.914151705493641E-4,4.6349415906236105E-4,2.115282136458214E-4,1.3011124120789552E-7,3.492310546516058E-4
finder,1.0786636925520616E-4,9.102012839275198E-4,4.90862290146557E-4,5.987654664379992E-5,5.561787061540111E-4,1.6978157740067204E-4,1.0628887149144522E-4,6.833789630983901E-4,1.3882087682927014E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,0.002506126653536552,2.691063851846464E-4,7.238649815186413E-8,1.968995798359866E-7,1.4869875222286807E-4,6.378402007036489E-4,1.2320230890983083E-7,2.4578102506647254E-4,9.283558974875998E-8,0.002554946180654672,0.001390173584045422,1.0571125119731206E-7,3.904638348648944E-4,0.0027926267393704875
70d,5.3960137743359E-5,2.2749344761997493E-7,1.6356624130175175E-7,0.006161182997860177,1.390099240574884E-7,0.0017819005032441348,1.061826888026426E-7,1.708020402645314E-7,1.3868219463463553E-7,1.8209194878627523E-7,3.52489407992806E-4,1.5263141908604002E-7,1.670639726375943E-7,0.0027803474400655325,7.238649815186413E-8,1.968995798359866E-7,0.0028226023885981185,1.5942019512713043E-7,1.2320230890983083E-7,2.4553548957689567E-7,9.292842533850872E-5,9.82633814335861E-8,1.5444657083051018E-7,1.0571125119731206E-7,1.3011124120789552E-7,1.7452826319420582E-7
fall,5.3906231511847164E-8,2.2749344761997493E-7,1.637298075430535E-4,4.187769261271162E-4,1.390099240574884E-7,8.484836451807699E-8,9.557503819125859E-4,1.708020402645314E-7,5.548674607331768E-4,1.8209194878627523E-7,0.0011746906262366053,4.580468886772061E-4,1.670639726375943E-7,2.691063851846464E-4,5.067778735612007E-4,5.908956390877957E-4,8.914497623271043E-4,1.5942019512713043E-7,1.2320230890983083E-7,7.36852004220264E-4,9.292842533850872E-5,0.001474048984885225,9.268338715538916E-4,5.286619672377577E-4,7.807975584885811E-4,3.492310546516058E-4
practic,4.8520998983813627E-4,2.2749344761997493E-7,1.637298075430535E-4,2.991434662993441E-4,0.0015292481745564298,5.94023399991057E-4,5.310196267020157E-4,1.708020402645314E-7,1.3882087682927014E-4,1.8209194878627523E-7,3.52489407992806E-4,1.5263141908604002E-7,1.670639726375943E-7,7.623858781076777E-4,3.6200487725747253E-4,1.9709647941582256E-4,8.914497623271043E-4,3.18999810449388E-4,3.697301290384023E-4,2.4553548957689567E-7,9.292842533850872E-5,8.844686962837083E-4,7.723873007233814E-4,1.0571125119731206E-7,1.302413524491034E-4,1.7452826319420582E-7
cannon,1.6177260076705331E-4,2.2772094106759489E-4,1.637298075430535E-4,5.981672991388604E-8,1.390099240574884E-7,8.484836451807699E-8,8.495676931099433E-4,5.125769228338586E-4,2.7750307146390566E-4,1.822740407350615E-4,0.0017619772106964619,1.5263141908604002E-7,3.342950092478262E-4,1.3457561438745606E-4,7.238649815186413E-8,1.968995798359866E-7,1.4855020202084724E-7,1.5942019512713043E-7,7.393370557678948E-4,4.913165146433683E-4,9.292842533850872E-5,1.9662502624860577E-4,1.5460101740134068E-4,0.004334267010340991,5.2057507607279E-4,1.7452826319420582E-7
claim,5.3906231511847164E-8,2.2749344761997493E-7,4.90862290146557E-4,2.991434662993441E-4,1.390099240574884E-7,8.484836451807699E-8,0.0015928465147284415,1.7097284230479587E-4,1.3868219463463553E-7,1.8209194878627523E-7,3.52489407992806E-4,1.5278405050512603E-4,1.670639726375943E-7,8.520730586391379E-4,0.0014478023495354344,5.908956390877957E-4,4.457991562645626E-4,3.18999810449388E-4,4.929324379482332E-4,2.4553548957689567E-7,5.571063740823087E-4,1.9662502624860577E-4,1.5444657083051018E-7,1.0571125119731206E-7,5.2057507607279E-4,1.7452826319420582E-7
messag,1.6177260076705331E-4,6.827078363075448E-4,1.6356624130175175E-7,5.981672991388604E-8,1.390099240574884E-7,8.484836451807699E-8,1.061826888026426E-7,5.125769228338586E-4,1.3882087682927014E-4,5.464579383076119E-4,2.3503209110083462E-4,1.5263141908604002E-7,3.342950092478262E-4,4.4843590265730114E-8,0.0015925753458391626,1.968995798359866E-7,2.972489542437153E-4,1.5942019512713043E-7,1.2320230890983083E-7,2.4578102506647254E-4,0.0016711334510674284,9.82633814335861E-8,7.723873007233814E-4,1.0571125119731206E-7,5.2057507607279E-4,0.0064577202664488085
avoid,5.391162213499834E-4,9.102012839275198E-4,1.6356624130175175E-7,1.1969327655768597E-4,1.390099240574884E-7,5.94023399991057E-4,2.124715602940878E-4,1.708020402645314E-7,1.3868219463463553E-7,7.285498870938873E-4,3.52489407992806E-4,6.106783077632461E-4,6.684229545230149E-4,4.933243365132969E-4,0.0019545078365984835,1.968995798359866E-7,1.4855020202084724E-7,1.5942019512713043E-7,6.16134746858064E-4,2.4578102506647254E-4,5.571063740823087E-4,9.82633814335861E-8,1.5460101740134068E-4,1.0571125119731206E-7,1.3011124120789552E-7,3.492310546516058E-4
deliv,5.930224528618306E-4,2.2749344761997493E-7,1.6356624130175175E-7,5.384103859548882E-4,2.781588580390343E-4,0.002036445596798366,1.061826888026426E-7,1.708020402645314E-7,8.322318500024478E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,0.001169614872435798,1.794192046531862E-4,7.238649815186413E-8,1.968995798359866E-7,5.943493582854099E-4,4.7842000557651843E-4,8.625393646777256E-4,2.4553548957689567E-7,5.571063740823087E-4,9.82633814335861E-8,1.5444657083051018E-7,4.229507160404456E-4,1.3011124120789552E-7,3.492310546516058E-4
pain,3.2349129530259485E-4,2.2749344761997493E-7,6.544285314483088E-4,2.3932673638545808E-4,1.3914893398154587E-4,8.484836451807699E-8,3.186542490967304E-4,0.0011957850838919843,1.3882087682927014E-4,1.822740407350615E-4,1.175747742088633E-4,1.5278405050512603E-4,1.670639726375943E-7,4.4848074624756685E-4,2.896183791056084E-4,7.877952189237824E-4,1.4855020202084724E-7,3.18999810449388E-4,8.625393646777256E-4,0.001964529452104742,4.6427078433354866E-4,3.93151789115778E-4,1.5444657083051018E-7,1.0571125119731206E-7,9.109087996964766E-4,0.0010473441074284292
sort,3.2349129530259485E-4,2.2749344761997493E-7,1.637298075430535E-4,2.991434662993441E-4,6.951886302114995E-4,3.3947830643682605E-4,1.061826888026426E-7,1.708020402645314E-7,0.0012482784339063542,1.8209194878627523E-7,3.52489407992806E-4,1.5263141908604002E-7,8.354869271606092E-4,2.691063851846464E-4,0.0012306428550798421,1.968995798359866E-7,2.972489542437153E-4,9.566805909579098E-4,1.2320230890983083E-7,2.4553548957689567E-7,3.714351945847887E-4,0.0011792588405844667,1.5444657083051018E-7,1.0571125119731206E-7,6.506863172806855E-4,3.492310546516058E-4
strap,5.3960137743359E-5,0.0011376947315474947,1.6356624130175175E-7,2.3932673638545808E-4,1.390099240574884E-7,1.6978157740067204E-4,8.495676931099433E-4,1.708020402645314E-7,1.3868219463463553E-7,5.464579383076119E-4,4.6994672488477737E-4,3.0541546959116604E-4,1.6723103661023188E-4,8.973202412172595E-5,7.238649815186413E-8,3.9399605925180916E-4,0.001337100368389646,1.5942019512713043E-7,2.4652782012857147E-4,7.36852004220264E-4,9.292842533850872E-5,0.005208057479361496,1.5460101740134068E-4,1.0571125119731206E-7,3.904638348648944E-4,1.7452826319420582E-7
clip,1.6177260076705331E-4,2.2772094106759489E-4,1.6356624130175175E-7,5.981672991388604E-8,0.0016682580986139182,8.485684935452879E-4,1.0628887149144522E-4,0.001024983043627453,1.3868219463463553E-7,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,0.0010025508997982035,7.175422878419476E-4,7.245888465001598E-5,1.968995798359866E-7,1.4855020202084724E-7,0.003188563322737736,1.2320230890983083E-7,9.823874937971598E-4,7.427775535798285E-4,6.879419334165363E-4,1.5444657083051018E-7,1.0581696244850936E-4,1.3011124120789552E-7,1.7452826319420582E-7
concern,5.3906231511847164E-8,9.102012839275198E-4,1.6356624130175175E-7,7.178605756965464E-4,1.390099240574884E-7,8.484836451807699E-8,1.061826888026426E-7,1.708020402645314E-7,2.7750307146390566E-4,1.8209194878627523E-7,5.874040417767486E-4,4.580468886772061E-4,5.013589818854206E-4,2.242627949189163E-4,7.239373680167931E-4,1.968995798359866E-7,1.4855020202084724E-7,6.378402007036489E-4,1.2320230890983083E-7,4.913165146433683E-4,6.499419638310686E-4,0.0010809954591508805,1.5460101740134068E-4,6.343732184350698E-4,0.001041020040904372,0.0010473441074284292
imposs,5.930224528618306E-4,6.827078363075448E-4,1.637298075430535E-4,2.3932673638545808E-4,1.390099240574884E-7,4.2432667095490306E-4,2.124715602940878E-4,1.708020402645314E-7,1.3868219463463553E-7,0.0012748257334527129,1.1745731689197134E-7,6.106783077632461E-4,1.670639726375943E-7,2.691063851846464E-4,4.3439137540933666E-4,1.968995798359866E-7,0.0010399999643479515,1.5942019512713043E-7,1.2320230890983083E-7,7.36852004220264E-4,4.6427078433354866E-4,8.844686962837083E-4,0.002316853009028483,2.115282136458214E-4,1.3011124120789552E-7,1.7452826319420582E-7
factor,3.77397526814442E-4,6.827078363075448E-4,0.0014722597379570675,0.0013160278748354068,1.390099240574884E-7,6.788717645091339E-4,1.061826888026426E-7,1.708020402645314E-7,1.3868219463463553E-7,1.8209194878627523E-7,0.001057233309344634,1.5263141908604002E-7,1.670639726375943E-7,6.278551073104873E-4,7.238649815186413E-8,1.968995798359866E-7,1.4869875222286807E-4,1.5942019512713043E-7,7.393370557678948E-4,2.4553548957689567E-7,2.785996048360287E-4,0.0017688391291859834,1.5444657083051018E-7,1.0571125119731206E-7,1.3011124120789552E-7,1.7452826319420582E-7
advertis,3.77397526814442E-4,2.2749344761997493E-7,1.6356624130175175E-7,2.991434662993441E-4,5.561787061540111E-4,8.484836451807699E-8,5.310196267020157E-4,6.833789630983901E-4,2.7750307146390566E-4,1.8209194878627523E-7,1.1745731689197134E-7,4.580468886772061E-4,6.684229545230149E-4,4.933243365132969E-4,7.245888465001598E-5,0.0013784939584317421,0.0017827509744521876,0.0011161007860850402,1.2320230890983083E-7,2.4553548957689567E-7,7.427775535798285E-4,1.9662502624860577E-4,0.001081280442384402,1.0571125119731206E-7,1.3011124120789552E-7,1.7452826319420582E-7
distanc,0.001024272304956608,2.2749344761997493E-7,1.6356624130175175E-7,4.785936560410022E-4,1.390099240574884E-7,8.484836451807699E-8,1.061826888026426E-7,1.7097284230479587E-4,1.3868219463463553E-7,1.822740407350615E-4,1.1745731689197134E-7,1.5263141908604002E-7,0.001169614872435798,0.0011211346002335187,7.245888465001598E-5,7.877952189237824E-4,4.457991562645626E-4,1.5942019512713043E-7,1.2320230890983083E-7,2.4553548957689567E-7,9.292842533850872E-5,6.879419334165363E-4,0.0012357270132149119,1.0571125119731206E-7,3.904638348648944E-4,8.728158442342233E-4
micro,1.0786636925520616E-4,2.2772094106759489E-4,1.637298075430535E-4,0.002033828633802039,1.3914893398154587E-4,8.484836451807699E-8,2.124715602940878E-4,6.833789630983901E-4,1.3868219463463553E-7,3.6436598952133673E-4,3.52489407992806E-4,1.5263141908604002E-7,1.670639726375943E-7,2.242627949189163E-4,7.238649815186413E-8,1.968995798359866E-7,1.4855020202084724E-7,1.5942019512713043E-7,1.2320230890983083E-7,2.4553548957689567E-7,0.002228146989559988,0.0017688391291859834,1.5460101740134068E-4,1.0581696244850936E-4,0.0019517987293596406,1.7452826319420582E-7
setup,1.0786636925520616E-4,6.827078363075448E-4,6.544285314483088E-4,5.981672991388604E-8,5.561787061540111E-4,8.493321288259505E-5,1.061826888026426E-7,0.002733003446272767,5.548674607331768E-4,3.6436598952133673E-4,2.3503209110083462E-4,3.0541546959116604E-4,5.013589818854206E-4,9.417602391705982E-4,7.245888465001598E-5,1.968995798359866E-7,1.4855020202084724E-7,9.566805909579098E-4,1.2320230890983083E-7,4.913165146433683E-4,7.427775535798285E-4,1.9662502624860577E-4,1.5444657083051018E-7,1.0581696244850936E-4,1.3011124120789552E-7,3.492310546516058E-4
d600,5.3906231511847164E-8,2.2749344761997493E-7,1.6356624130175175E-7,0.0019141951739742671,1.390099240574884E-7,8.484836451807699E-8,1.061826888026426E-7,1.708020402645314E-7,1.3868219463463553E-7,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,1.670639726375943E-7,4.4843590265730114E-8,0.01172668508710014,1.968995798359866E-7,1.4855020202084724E-7,1.5942019512713043E-7,1.2320230890983083E-7,2.4553548957689567E-7,9.283558974875998E-8,9.82633814335861E-8,1.5444657083051018E-7,1.0571125119731206E-7,1.3011124120789552E-7,1.7452826319420582E-7
seal,1.0786636925520616E-4,2.2749344761997493E-7,1.637298075430535E-4,8.973107654382045E-4,4.171687820965227E-4,8.484836451807699E-8,0.004459779112399791,1.708020402645314E-7,1.3882087682927014E-4,1.822740407350615E-4,2.3503209110083462E-4,1.5263141908604002E-7,1.670639726375943E-7,4.4843590265730114E-8,7.238649815186413E-8,1.9709647941582256E-4,0.0014856505704104932,3.18999810449388E-4,1.2320230890983083E-7,9.823874937971598E-4,2.785996048360287E-4,9.827320777172945E-4,3.090475882318509E-4,1.0581696244850936E-4,1.3011124120789552E-7,0.0027926267393704875
locat,4.8520998983813627E-4,2.2772094106759489E-4,4.90862290146557E-4,3.5896019621323014E-4,5.561787061540111E-4,8.493321288259505E-5,1.061826888026426E-7,6.833789630983901E-4,1.3882087682927014E-4,7.285498870938873E-4,2.3503209110083462E-4,3.0541546959116604E-4,3.342950092478262E-4,5.830115170447572E-4,2.896183791056084E-4,5.908956390877957E-4,4.457991562645626E-4,1.5942019512713043E-7,1.2320230890983083E-7,2.4578102506647254E-4,0.0010212843228261084,0.0013757856034516387,0.001390173584045422,1.0581696244850936E-4,3.904638348648944E-4,6.982875810400176E-4
consist,9.703660734447609E-4,2.2749344761997493E-7,9.815610140518124E-4,7.178605756965464E-4,1.390099240574884E-7,9.334168580633649E-4,1.061826888026426E-7,1.708020402645314E-7,4.1618526609854117E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,1.6723103661023188E-4,9.417602391705982E-4,1.448453828018801E-4,1.968995798359866E-7,2.972489542437153E-4,1.5942019512713043E-7,2.4652782012857147E-4,2.4553548957689567E-7,3.714351945847887E-4,9.82633814335861E-8,3.090475882318509E-4,4.229507160404456E-4,1.302413524491034E-4,3.492310546516058E-4
reader,5.3906231511847164E-8,2.2772094106759489E-4,1.6356624130175175E-7,5.981672991388604E-8,1.390099240574884E-7,2.5462994191874903E-4,1.061826888026426E-7,6.833789630983901E-4,1.3882087682927014E-4,1.822740407350615E-4,1.1745731689197134E-7,1.5263141908604002E-7,1.670639726375943E-7,8.973202412172595E-5,7.245888465001598E-5,5.908956390877957E-4,1.4855020202084724E-7,1.5942019512713043E-7,4.929324379482332E-4,2.4553548957689567E-7,0.006591419707751707,2.9488840768219187E-4,1.5444657083051018E-7,2.115282136458214E-4,0.0011711312821122675,1.7452826319420582E-7
handi,2.1567883227890052E-4,6.827078363075448E-4,1.637298075430535E-4,5.981672991388604E-8,8.341985542689879E-4,0.001103113587099519,1.0628887149144522E-4,8.541810033629215E-4,6.935496553678123E-4,3.6436598952133673E-4,1.1745731689197134E-7,7.633097268492862E-4,0.0015037428177109863,3.587935657161066E-4,2.1723188095374422E-4,3.9399605925180916E-4,1.4855020202084724E-7,1.5942019512713043E-7,1.2320230890983083E-7,7.36852004220264E-4,5.571063740823087E-4,1.9662502624860577E-4,1.5444657083051018E-7,5.286619672377577E-4,6.506863172806855E-4,5.237593178458116E-4
snorkel,5.3906231511847164E-8,2.2749344761997493E-7,1.6356624130175175E-7,5.981672991388604E-8,1.390099240574884E-7,8.484836451807699E-8,0.010512192374150419,1.7097284230479587E-4,1.3882087682927014E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,1.670639726375943E-7,4.4843590265730114E-8,7.238649815186413E-8,1.968995798359866E-7,1.4855020202084724E-7,1.5942019512713043E-7,1.2320230890983083E-7,7.36852004220264E-4,9.283558974875998E-8,9.82633814335861E-8,1.5460101740134068E-4,1.0571125119731206E-7,1.3011124120789552E-7,0.0022690419497878697
busi,4.313037583262891E-4,2.2749344761997493E-7,0.0011451272553535642,2.991434662993441E-4,4.171687820965227E-4,3.3947830643682605E-4,4.2483693789937307E-4,1.708020402645314E-7,4.1618526609854117E-4,1.8209194878627523E-7,1.1745731689197134E-7,1.5263141908604002E-7,8.354869271606092E-4,8.973202412172595E-5,0.0014478023495354344,3.9399605925180916E-4,5.943493582854099E-4,1.5957961532225755E-4,0.0016017532181367103,4.913165146433683E-4,9.283558974875998E-8,1.9662502624860577E-4,6.179407298928713E-4,1.0571125119731206E-7,1.3011124120789552E-7,1.747027914574E-4
bring,2.1567883227890052E-4,0.0011376947315474947,1.6356624130175175E-7,8.973107654382045E-4,1.3914893398154587E-4,1.6978157740067204E-4,6.372023155046582E-4,6.833789630983901E-4,9.709140446370833E-4,1.8209194878627523E-7,1.1745731689197134E-7,9.159411459353262E-4,1.6723103661023188E-4,4.036371559818367E-4,7.238649815186413E-8,1.968995798359866E-7,4.457991562645626E-4,1.5942019512713043E-7,2.4652782012857147E-4,2.4553548957689567E-7,3.714351945847887E-4,7.862053148501223E-4,1.5444657083051018E-7,1.0571125119731206E-7,0.0011711312821122675,3.492310546516058E-4
spare,1.6177260076705331E-4,2.2749344761997493E-7,1.6356624130175175E-7,2.3932673638545808E-4,1.390099240574884E-7,8.484836451807699E-8,2.124715602940878E-4,3.417748825693273E-4,1.3868219463463553E-7,1.8209194878627523E-7,3.52489407992806E-4,0.0012212039841074062,1.670639726375943E-7,8.973202412172595E-5,1.448453828018801E-4,1.968995798359866E-7,5.943493582854099E-4,1.5942019512713043E-7,6.16134746858064E-4,2.4578102506647254E-4,1.857640150872687E-4,5.896785519829502E-4,1.5444657083051018E-7,2.115282136458214E-4,0.004944357277141237,1.747027914574E-4
sad,2.6958506379074767E-4,6.827078363075448E-4,4.90862290146557E-4,5.981672991388604E-8,1.3914893398154587E-4,4.2432667095490306E-4,4.2483693789937307E-4,1.708020402645314E-7,5.548674607331768E-4,1.8209194878627523E-7,1.1745731689197134E-7,4.580468886772061E-4,1.670639726375943E-7,4.933243365132969E-4,9.410968624723854E-4,1.9709647941582256E-4,1.4869875222286807E-4,1.5942019512713043E-7,0.001848157835956372,7.36852004220264E-4,9.283558974875998E-8,9.827320777172945E-4,1.5444657083051018E-7,9.515069720270058E-4,3.904638348648944E-4,1.7452826319420582E-7
