,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
froze,3.357843463986239E-8,6.341548576991378E-8,3.267984800154276E-4,1.399380550205646E-7,1.5535141344153248E-7,1.844474839686391E-4,6.693879966281588E-8,1.4611297835380059E-7,8.786082073592608E-5,1.1454374913248271E-4,8.324302159182467E-8,5.818069715587061E-5,7.844103035494345E-4,6.524255649304034E-8,9.960735775645982E-8,4.1067896664880423E-4,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,2.2497253614879172E-4,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,6.886135322128895E-4
encourag,3.357843463986239E-8,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,1.7563386842416395E-4,1.1442931981267004E-7,8.324302159182467E-8,4.069161446436066E-4,9.803903306454625E-8,1.3055035554257374E-4,9.970696511421626E-5,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,6.844666313278777E-4,2.755280299856012E-4
mountain,6.719044771436464E-5,5.073873016450801E-4,7.351944810344572E-4,1.4007799307558515E-4,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.1579725600991806E-4,1.3686595307496053E-7,1.3769516740909607E-7
rich,1.6792575163395183E-4,2.53725358565425E-4,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,3.6871070471653037E-4,1.3394453812529456E-4,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,2.498123077970658E-4,1.1630327173715994E-4,9.803903306454625E-8,6.524255649304034E-8,9.970696511421626E-5,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2081465041176553E-4,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
shoulder,3.022394901934014E-4,6.341548576991378E-8,8.167920020380594E-8,1.4007799307558515E-4,1.5535141344153248E-7,1.844474839686391E-4,6.693879966281588E-8,2.92372069685955E-4,1.7563386842416395E-4,1.1442931981267004E-7,4.162983509807152E-4,5.812257458128933E-8,9.803903306454625E-8,6.530779904953338E-5,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,5.835774953382834E-4,1.156815744354826E-7,1.3700281902803547E-4,1.3783286257650515E-4
girl,1.0076888235422703E-4,6.341548576991378E-8,2.451192798116216E-4,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,2.634069161124018E-4,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,5.883322374203421E-4,6.530779904953338E-5,1.9931432287067607E-4,2.0544210175684808E-4,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
vibrant,3.357843463986239E-8,5.708027874149939E-4,8.167920020380594E-8,5.59892158137279E-4,1.5535141344153248E-7,5.529739254644216E-4,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,1.1630327173715994E-4,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.1579725600991806E-4,1.3700281902803547E-4,1.3769516740909607E-7
mobil,1.0076888235422703E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.462590913321544E-4,5.267260591771154E-4,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.530779904953338E-5,9.960735775645982E-8,4.1067896664880423E-4,2.003037004706536E-7,2.9564639981031327E-7,1.6222561223151944E-4,1.1243005304787194E-7,2.232432375716583E-7,7.242844326883168E-4,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
artist,3.3581792483326376E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.844474839686391E-4,2.0088333778811045E-4,1.4611297835380059E-7,8.786082073592608E-5,1.1442931981267004E-7,8.324302159182467E-8,1.7442584631844927E-4,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,4.0080770464177786E-4,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
hobbi,1.3434731699408944E-4,6.341548576991378E-8,8.176087940400974E-5,2.8001604809614974E-4,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1454374913248271E-4,8.332626461341649E-5,4.069161446436066E-4,9.803903306454625E-8,6.530779904953338E-5,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,5.835774953382834E-4,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
cast,6.719044771436464E-5,3.805563301052526E-4,1.6344007960781567E-4,1.399380550205646E-7,1.55506764854974E-4,1.844474839686391E-4,1.3394453812529456E-4,1.4611297835380059E-7,1.7563386842416395E-4,1.1442931981267004E-7,8.324302159182467E-8,1.1630327173715994E-4,9.813707209761079E-5,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,4.8635270959719265E-4,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,3.89116483896003E-4,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
phenomen,2.350826209136766E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,1.3394453812529456E-4,1.462590913321544E-4,2.634069161124018E-4,1.1442931981267004E-7,8.332626461341649E-5,1.7442584631844927E-4,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,5.476006782529171E-4,1.3769516740909607E-7
btw,1.6792575163395183E-4,6.341548576991378E-8,3.267984800154276E-4,1.399380550205646E-7,4.66209591738039E-4,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,1.6656928620524116E-4,2.3254842089973863E-4,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.9465547245372264E-4,1.1579725600991806E-4,1.3686595307496053E-7,1.3769516740909607E-7
illumin,2.6866105555353894E-4,2.53725358565425E-4,1.6344007960781567E-4,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.970696511421626E-5,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,5.622626952924075E-4,2.232432375716583E-7,1.2081465041176553E-4,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,2.755280299856012E-4
subpar,3.357843463986239E-8,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,3.3305532938889053E-4,5.812257458128933E-8,7.844103035494345E-4,1.9579291203561408E-4,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,3.2428916091435607E-4,1.1254248310091979E-4,6.699529559525465E-4,1.2069395645531023E-7,3.89116483896003E-4,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
onboard,1.3434731699408944E-4,6.347890125568368E-5,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,4.3848504803975556E-4,8.777304768823785E-8,1.1454374913248271E-4,8.332626461341649E-5,3.487935700623173E-4,9.803903306454625E-8,1.3055035554257374E-4,9.970696511421626E-5,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,4.4670971838088825E-4,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3783286257650515E-4
forum,1.0076888235422703E-4,6.347890125568368E-5,8.176087940400974E-5,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,5.915884460204368E-4,3.2428916091435607E-4,1.1243005304787194E-7,6.699529559525465E-4,1.2069395645531023E-7,1.9465547245372264E-4,2.3147883044540065E-4,9.581985374777987E-4,1.3769516740909607E-7
nex7,8.059160097913373E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3700281902803547E-4,1.3769516740909607E-7
integr,5.037100980325756E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,4.3895301148887757E-4,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,3.9152058151473515E-4,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,2.73868772102996E-4,1.3783286257650515E-4
fog,3.361201307450225E-5,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.462590913321544E-4,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,1.1630327173715994E-4,9.813707209761079E-5,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.2346648080922993E-4,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,0.0026163458759402344
hs,2.0150418627381422E-4,6.341548576991378E-8,8.176087940400974E-5,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,3.434023887578228E-4,8.324302159182467E-8,5.812257458128933E-8,3.922541712912496E-4,6.524255649304034E-8,9.970696511421626E-5,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,0.0035721150443841047,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
vibrat,4.0297479411298854E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,1.7442584631844927E-4,9.803903306454625E-8,1.9579291203561408E-4,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9594204621012356E-4,3.2428916091435607E-4,6.746927483402795E-4,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3700281902803547E-4,1.3769516740909607E-7
scale,2.6866105555353894E-4,1.2689438702559745E-4,2.451192798116216E-4,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.818069715587061E-5,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.0050400417112425E-4,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,5.835774953382834E-4,3.4716040488088327E-4,2.73868772102996E-4,1.3769516740909607E-7
microsd,3.357843463986239E-8,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,0.0011690499398087585,8.777304768823785E-8,1.1442931981267004E-7,2.498123077970658E-4,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,0.0016196577236711918,1.3686595307496053E-7,1.3769516740909607E-7
14mp,3.357843463986239E-8,6.341548576991378E-8,4.084776802192335E-4,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.777304768823785E-8,5.722610283831629E-4,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,4.1067896664880423E-4,0.0016026299074656993,2.9564639981031327E-7,1.620635486828366E-7,2.2497253614879172E-4,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
gadget,1.6792575163395183E-4,3.1714084433533883E-4,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,7.02272154553591E-4,1.1442931981267004E-7,8.324302159182467E-8,5.818069715587061E-5,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,3.6220256332238597E-4,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
cruis,3.357843463986239E-8,6.341548576991378E-8,4.901568804230394E-4,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,1.7563386842416395E-4,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.80488369678527E-4,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,5.915884460204368E-4,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,2.73868772102996E-4,2.755280299856012E-4
irrit,3.357843463986239E-8,6.347890125568368E-5,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,6.693879966281588E-8,5.845980263935563E-4,1.7563386842416395E-4,1.1442931981267004E-7,1.6656928620524116E-4,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.6222561223151944E-4,1.1243005304787194E-7,2.232432375716583E-7,3.6220256332238597E-4,1.944610114422804E-7,9.255682770582962E-4,1.3686595307496053E-7,1.3783286257650515E-4
blink,3.361201307450225E-5,1.2689438702559745E-4,8.167920020380594E-8,1.399380550205646E-7,1.55506764854974E-4,1.8426322074789125E-7,6.025161357650057E-4,1.462590913321544E-4,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.530779904953338E-5,9.960735775645982E-8,0.0020525738857844534,2.0050400417112425E-4,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3700281902803547E-4,1.3769516740909607E-7
pad,2.0150418627381422E-4,6.341548576991378E-8,2.451192798116216E-4,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,2.0088333778811045E-4,1.4611297835380059E-7,1.7563386842416395E-4,1.1454374913248271E-4,8.324302159182467E-8,5.812257458128933E-8,5.883322374203421E-4,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,2.2497253614879172E-4,2.232432375716583E-7,1.2081465041176553E-4,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
friday,6.719044771436464E-5,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,1.55506764854974E-4,1.8426322074789125E-7,6.700573846247868E-5,1.462590913321544E-4,2.634069161124018E-4,1.1442931981267004E-7,8.324302159182467E-8,1.1630327173715994E-4,9.803903306454625E-8,5.872482509938562E-4,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,5.915884460204368E-4,4.8635270959719265E-4,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
squar,1.6792575163395183E-4,6.341548576991378E-8,8.167920020380594E-8,1.399380550205646E-7,3.108581782965065E-4,1.8426322074789125E-7,2.0088333778811045E-4,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,3.262780250216948E-4,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,2.9594204621012356E-4,1.620635486828366E-7,1.1254248310091979E-4,2.232432375716583E-7,1.2081465041176553E-4,1.9465547245372264E-4,1.156815744354826E-7,5.476006782529171E-4,1.3769516740909607E-7
protector,5.372885326724382E-4,6.347890125568368E-5,8.167920020380594E-8,1.4007799307558515E-4,3.108581782965065E-4,1.8426322074789125E-7,6.693879966281588E-8,1.462590913321544E-4,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,1.9579291203561408E-4,9.960735775645982E-8,2.0523686489195614E-7,2.003037004706536E-7,8.872348458307501E-4,1.620635486828366E-7,1.1243005304787194E-7,2.2346648080922993E-4,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,1.3769516740909607E-7
shallow,1.6792575163395183E-4,6.341548576991378E-8,4.084776802192335E-4,1.399380550205646E-7,1.55506764854974E-4,1.8426322074789125E-7,6.693879966281588E-8,1.4611297835380059E-7,8.786082073592608E-5,1.1442931981267004E-7,8.324302159182467E-8,2.3254842089973863E-4,9.803903306454625E-8,6.524255649304034E-8,3.9852903838359573E-4,2.0523686489195614E-7,2.003037004706536E-7,2.9564639981031327E-7,1.620635486828366E-7,1.1243005304787194E-7,2.2346648080922993E-4,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3686595307496053E-7,2.755280299856012E-4
dull,3.357843463986239E-8,5.073873016450801E-4,8.167920020380594E-8,1.399380550205646E-7,1.5535141344153248E-7,1.8426322074789125E-7,2.6782213745092637E-4,1.4611297835380059E-7,8.777304768823785E-8,1.1442931981267004E-7,8.324302159182467E-8,5.812257458128933E-8,9.803903306454625E-8,6.524255649304034E-8,9.960735775645982E-8,2.0523686489195614E-7,2.0050400417112425E-4,5.915884460204368E-4,9.725433556457025E-4,1.1243005304787194E-7,2.232432375716583E-7,1.2069395645531023E-7,1.944610114422804E-7,1.156815744354826E-7,1.3700281902803547E-4,1.3769516740909607E-7
