,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7
stun,0.0011110600364043846,1.2669630991614568E-4,7.86685381387433E-8,5.20419140851581E-4,3.0440544980089385E-4,1.0797619389202078E-4,1.1429143538842287E-7,2.635794350775131E-4,0.001490696664884003,1.5016252222607945E-4,9.377501784102671E-4,2.8849422167921956E-4,6.468070177526535E-8,0.0010893527802278513,1.1644189851710485E-4,3.0515052287439137E-4
choos,6.944385615949159E-4,6.755307080867203E-4,8.65432588064315E-4,3.1229310971717545E-4,5.0727479322035E-4,2.158445194584751E-4,1.1429143538842287E-7,6.149015744677339E-4,4.141422154927448E-4,2.252062614694975E-4,5.516404643421611E-4,6.49021866866947E-4,6.468070177526535E-8,3.631660058609082E-4,1.1644189851710485E-4,3.8141908645209475E-4
favorit,8.333123865314054E-4,4.222225243156858E-4,0.00409084265175279,1.0406301556720276E-7,1.0143467170972805E-7,1.0786832556645434E-7,2.2869716221223416E-4,8.791836538240273E-5,8.281188072240448E-8,7.504373924341803E-8,5.5158530581157994E-8,7.932329249420379E-4,6.47453824770406E-5,7.261867743669431E-8,1.1632557294416071E-7,3.0515052287439137E-4
hz,7.638754740631606E-4,4.226024865913423E-5,3.934213592318552E-4,5.20419140851581E-4,6.087094649300781E-4,9.709227984236554E-4,2.2869716221223416E-4,8.791836538240273E-5,0.0030641223986096876,4.503374791997516E-4,8.274331172479511E-4,2.8849422167921956E-4,1.941067860275713E-4,7.261867743669431E-8,1.1644189851710485E-4,9.91567595073722E-4
jack,0.004374594922411888,8.447827928763996E-5,1.5741574481562532E-4,4.1635612528437825E-4,5.0727479322035E-4,6.473178217242925E-4,1.1440572682381129E-4,2.635794350775131E-4,4.969540962151493E-4,7.511878298266144E-5,5.5158530581157994E-8,7.21055290375455E-8,2.587874878028367E-4,7.261867743669431E-8,4.6541861734958703E-4,2.288819592966879E-4
commerci,6.943691246824476E-8,1.2669630991614568E-4,0.005900219028943886,1.0406301556720276E-7,3.0440544980089385E-4,1.0786832556645434E-7,1.1440572682381129E-4,8.783053484755517E-8,8.289469260312686E-5,7.504373924341803E-8,3.8616487259868714E-4,3.6059975071676503E-4,1.2942608425230596E-4,3.631660058609082E-4,6.980697632379084E-4,7.626856357770341E-8
finish,6.943691246824476E-8,2.533504018016629E-4,4.7208989737059854E-4,7.285451719859865E-4,1.0143467170972805E-7,1.0786832556645434E-7,5.715714683775028E-4,5.270710396201786E-4,8.289469260312686E-5,7.511878298266144E-5,0.0014893354842218471,9.374439830171289E-4,2.587874878028367E-4,5.81022038170991E-4,4.6541861734958703E-4,2.288819592966879E-4
rep,6.943691246824476E-8,2.533504018016629E-4,1.5741574481562532E-4,3.1229310971717545E-4,3.0440544980089385E-4,2.158445194584751E-4,2.2869716221223416E-4,5.270710396201786E-4,8.281188072240448E-8,3.752937399563336E-4,5.521368911173915E-5,7.21055290375455E-8,0.004463033103195084,1.4530997355082528E-4,2.3276747146126555E-4,1.526133957189845E-4
break,2.0838017431720253E-4,3.377864630586743E-4,9.441011262030582E-4,7.285451719859865E-4,7.101441366398061E-4,1.0786832556645434E-7,6.858629037659257E-4,0.001668867992638396,4.969540962151493E-4,4.503374791997516E-4,4.964819337610031E-4,7.21055290375455E-8,3.8814889135336736E-4,2.179286509875196E-4,1.1632557294416071E-7,6.102247771852049E-4
heard,4.166909117219369E-4,2.955684324301686E-4,1.5741574481562532E-4,9.36671203120392E-4,6.087094649300781E-4,3.2371284502492946E-4,1.1429143538842287E-7,8.783053484755517E-8,2.4851845404793584E-4,4.503374791997516E-4,1.1037221969289714E-4,1.4428316360412852E-4,9.055945055554902E-4,7.262593930443797E-4,0.0013960232009028726,6.102247771852049E-4
spot,1.3894326184895776E-4,4.226024865913423E-5,3.1475282109311197E-4,1.0406301556720276E-7,9.130134800592622E-4,3.2371284502492946E-4,3.42988597600657E-4,8.783053484755517E-8,5.797659769375537E-4,6.754686969300056E-4,0.002482189034682691,5.04810808791856E-4,1.941067860275713E-4,1.4530997355082528E-4,5.817441902937477E-4,7.626856357770341E-8
experienc,1.3894326184895776E-4,3.377864630586743E-4,3.934213592318552E-4,4.1635612528437825E-4,1.0143467170972805E-7,5.394494961578381E-4,3.42988597600657E-4,0.00122971531840062,5.797659769375537E-4,7.511878298266144E-5,2.7584781143637113E-4,2.1638869264167403E-4,0.0010996366108812863,7.261867743669431E-8,3.4909304440542625E-4,6.102247771852049E-4
flaw,5.555647366584264E-4,3.377864630586743E-4,7.86685381387433E-8,1.0416707858276994E-4,0.002535968227414911,2.158445194584751E-4,0.0011430286453196171,2.635794350775131E-4,8.281188072240448E-8,7.504373924341803E-8,0.001048067239572583,2.1638869264167403E-4,6.468070177526535E-8,7.98878070481074E-4,5.817441902937477E-4,4.5768765002979813E-4
automat,0.0010416231239361398,0.0010554929837432718,7.874720667688203E-5,1.0416707858276994E-4,2.0297077809116582E-4,3.2371284502492946E-4,2.2869716221223416E-4,3.514099699250683E-4,3.313303347703403E-4,1.5016252222607945E-4,1.6553075027405515E-4,0.0018748158605052204,6.47453824770406E-5,7.261867743669431E-8,9.307209091262297E-4,7.626856357770341E-8
singl,0.0010416231239361398,5.488766162012029E-4,3.934213592318552E-4,7.285451719859865E-4,0.0010144481517689902,6.473178217242925E-4,4.5728003298907996E-4,8.791836538240273E-5,1.6570657332553134E-4,2.252062614694975E-4,5.5158530581157994E-8,9.374439830171289E-4,6.47453824770406E-5,1.4530997355082528E-4,5.817441902937477E-4,3.8141908645209475E-4
technic,1.3894326184895776E-4,4.221803062850573E-8,4.7208989737059854E-4,2.082300941499727E-4,7.101441366398061E-4,3.2371284502492946E-4,3.42988597600657E-4,8.783053484755517E-8,8.281188072240448E-8,7.505124361734236E-4,9.92908708991425E-4,4.327052797543105E-4,0.0015524015233081437,7.261867743669431E-8,9.307209091262297E-4,3.8141908645209475E-4
spec,4.166909117219369E-4,1.2669630991614568E-4,3.1475282109311197E-4,9.36671203120392E-4,0.0010144481517689902,6.473178217242925E-4,4.5728003298907996E-4,1.757489002299579E-4,0.0014078847841615986,3.752937399563336E-4,7.171160560856351E-4,1.4428316360412852E-4,3.23468189578102E-4,7.261867743669431E-8,4.6541861734958703E-4,7.626856357770341E-8
deep,6.943691246824476E-8,1.2669630991614568E-4,1.5741574481562532E-4,6.244821564187837E-4,2.0297077809116582E-4,2.158445194584751E-4,1.1429143538842287E-7,8.791836538240273E-5,7.453897383823626E-4,7.511878298266144E-5,0.0029234572793319547,7.21055290375455E-8,6.468070177526535E-8,3.631660058609082E-4,8.143953361820691E-4,3.0515052287439137E-4
attempt,5.555647366584264E-4,8.021847999722374E-4,7.86685381387433E-8,1.0406301556720276E-7,3.0440544980089385E-4,6.473178217242925E-4,5.715714683775028E-4,8.783931790103993E-4,8.281188072240448E-8,3.752937399563336E-4,3.3100634201752916E-4,5.769163378294014E-4,0.0014877208215328783,3.631660058609082E-4,3.4909304440542625E-4,2.288819592966879E-4
compat,3.472539992536921E-4,0.0014354552593998232,0.002124129198284208,2.082300941499727E-4,0.0012173174951884463,6.473178217242925E-4,5.715714683775028E-4,8.791836538240273E-5,6.625778576599582E-4,7.504373924341803E-8,1.1037221969289714E-4,3.6059975071676503E-4,9.055945055554902E-4,7.269129611413099E-5,1.1644189851710485E-4,3.8141908645209475E-4
green,6.944385615949159E-4,4.226024865913423E-5,7.86685381387433E-8,2.082300941499727E-4,5.0727479322035E-4,3.2371284502492946E-4,3.42988597600657E-4,7.905626441628441E-4,4.969540962151493E-4,7.504373924341803E-8,0.0030337743404942707,5.04810808791856E-4,3.23468189578102E-4,2.179286509875196E-4,0.0010470464820703904,7.626856357770341E-8
life,2.0838017431720253E-4,4.221803062850573E-8,2.3608428295436863E-4,5.20419140851581E-4,1.0143467170972805E-7,6.473178217242925E-4,2.2869716221223416E-4,0.0014932069229432856,9.110134998271715E-4,1.5016252222607945E-4,8.274331172479511E-4,7.211273959044925E-4,5.175102949038981E-4,7.261867743669431E-8,1.1644189851710485E-4,5.339562136075015E-4
wire,9.721862114678949E-4,0.001604327381913846,2.3608428295436863E-4,4.1635612528437825E-4,1.0153610638143777E-4,6.473178217242925E-4,0.002400234434592269,1.757489002299579E-4,2.4851845404793584E-4,1.5016252222607945E-4,1.6553075027405515E-4,5.04810808791856E-4,3.23468189578102E-4,7.261867743669431E-8,4.6541861734958703E-4,3.0515052287439137E-4
readi,6.250016491266711E-4,7.599667693437317E-4,3.1475282109311197E-4,1.0406301556720276E-7,1.0143467170972805E-7,4.3158117059138385E-4,4.5728003298907996E-4,2.635794350775131E-4,4.969540962151493E-4,0.0010506873931470958,2.2068928085521315E-4,3.6059975071676503E-4,3.8814889135336736E-4,6.536407156076855E-4,6.980697632379084E-4,2.288819592966879E-4
music,6.944385615949159E-4,7.599667693437317E-4,7.86685381387433E-8,1.0406301556720276E-7,6.087094649300781E-4,1.0797619389202078E-4,0.00365744022386492,8.791836538240273E-5,3.313303347703403E-4,1.5016252222607945E-4,4.4132340317984506E-4,2.8849422167921956E-4,1.941067860275713E-4,1.4530997355082528E-4,0.0012796976279587117,2.288819592966879E-4
bring,4.8612782419018164E-4,7.599667693437317E-4,2.3608428295436863E-4,5.20419140851581E-4,5.0727479322035E-4,3.2371284502492946E-4,5.715714683775028E-4,8.783931790103993E-4,1.6570657332553134E-4,4.503374791997516E-4,3.8616487259868714E-4,0.0011537605701297654,5.175102949038981E-4,2.179286509875196E-4,1.1632557294416071E-7,7.626856357770341E-8
easier,2.7781708678544735E-4,7.17748738715226E-4,7.867640499255716E-4,4.1635612528437825E-4,1.0143467170972805E-7,1.0786832556645434E-7,4.5728003298907996E-4,4.3924050477262347E-4,4.141422154927448E-4,7.504373924341803E-8,6.619575255044771E-4,0.0014421826862799476,6.47453824770406E-5,3.631660058609082E-4,1.1644189851710485E-4,6.102247771852049E-4
feet,2.7781708678544735E-4,2.955684324301686E-4,3.934213592318552E-4,1.0416707858276994E-4,2.0297077809116582E-4,9.709227984236554E-4,4.5728003298907996E-4,8.783053484755517E-8,8.281188072240448E-8,7.511878298266144E-5,0.0015444940148030052,5.769163378294014E-4,4.528295931286327E-4,2.179286509875196E-4,0.0015123487738470333,7.627619043406117E-4
space,2.7781708678544735E-4,8.447827928763996E-5,3.934213592318552E-4,5.20419140851581E-4,0.0011158828234787183,5.394494961578381E-4,0.002285942999203846,1.757489002299579E-4,3.313303347703403E-4,4.503374791997516E-4,9.92908708991425E-4,6.49021866866947E-4,6.47453824770406E-5,5.81022038170991E-4,1.1644189851710485E-4,7.626856357770341E-8
default,4.8612782419018164E-4,4.644405549441915E-4,3.934213592318552E-4,5.20419140851581E-4,9.130134800592622E-4,5.394494961578381E-4,2.2869716221223416E-4,8.791836538240273E-5,5.797659769375537E-4,7.511878298266144E-5,0.0012135428313160572,0.001514288215317493,1.941067860275713E-4,4.3578468329760257E-4,9.307209091262297E-4,3.8141908645209475E-4
multipl,6.944385615949159E-4,2.533504018016629E-4,0.0011801067406192881,8.326081875531891E-4,1.0143467170972805E-7,1.0786832556645434E-7,0.0010287372099311942,2.635794350775131E-4,2.4851845404793584E-4,7.504373924341803E-8,2.7584781143637113E-4,6.49021866866947E-4,9.702752073307555E-4,7.269129611413099E-5,9.307209091262297E-4,2.288819592966879E-4
knew,6.950634938071301E-5,2.1113237117315718E-4,3.934213592318552E-4,9.36671203120392E-4,9.130134800592622E-4,2.158445194584751E-4,5.715714683775028E-4,8.791836538240273E-5,4.969540962151493E-4,6.004249576865876E-4,4.964819337610031E-4,4.327052797543105E-4,0.0010349559091060209,7.261867743669431E-8,5.817441902937477E-4,6.102247771852049E-4
buzz,6.250016491266711E-4,4.226024865913423E-5,2.3608428295436863E-4,5.20419140851581E-4,0.0010144481517689902,0.0014023961006894728,2.2869716221223416E-4,5.270710396201786E-4,4.141422154927448E-4,3.752937399563336E-4,7.171160560856351E-4,2.8849422167921956E-4,1.2942608425230596E-4,1.4530997355082528E-4,0.009771464452882444,8.390304679183151E-4
sd,0.004513468747348378,4.221803062850573E-8,3.1475282109311197E-4,1.0416707858276994E-4,5.0727479322035E-4,2.158445194584751E-4,2.2869716221223416E-4,1.757489002299579E-4,7.453897383823626E-4,7.504373924341803E-8,7.171160560856351E-4,2.1638869264167403E-4,6.468070177526535E-8,7.261867743669431E-8,2.3276747146126555E-4,7.627619043406117E-4
reflect,2.0838017431720253E-4,4.226024865913423E-5,1.5741574481562532E-4,5.20419140851581E-4,4.0584012151062196E-4,1.0786832556645434E-7,6.858629037659257E-4,2.635794350775131E-4,2.4851845404793584E-4,3.752937399563336E-4,0.0034198840545623765,7.21055290375455E-8,1.2942608425230596E-4,2.905473284242139E-4,3.4909304440542625E-4,0.0015254475401176458
worri,4.8612782419018164E-4,1.2669630991614568E-4,2.3608428295436863E-4,0.0010407342186875947,0.0010144481517689902,6.473178217242925E-4,1.1429143538842287E-7,8.783053484755517E-8,4.141422154927448E-4,6.004249576865876E-4,6.619575255044771E-4,4.327052797543105E-4,3.8814889135336736E-4,1.4530997355082528E-4,5.817441902937477E-4,6.864933407629083E-4
refurbish,6.950634938071301E-5,4.226024865913423E-5,3.1475282109311197E-4,1.0416707858276994E-4,1.0143467170972805E-7,1.0786832556645434E-7,5.715714683775028E-4,8.783053484755517E-8,8.281188072240448E-8,0.002551562178015456,2.7584781143637113E-4,1.4428316360412852E-4,4.528295931286327E-4,4.3578468329760257E-4,0.001163372055014551,8.390304679183151E-4
bother,4.8612782419018164E-4,5.910946468297087E-4,9.441011262030582E-4,6.244821564187837E-4,8.115788083495341E-4,5.394494961578381E-4,3.42988597600657E-4,1.757489002299579E-4,2.4851845404793584E-4,2.252062614694975E-4,8.825916478291091E-4,2.1638869264167403E-4,4.528295931286327E-4,1.4530997355082528E-4,5.817441902937477E-4,7.626856357770341E-8
buck,3.472539992536921E-4,3.377864630586743E-4,7.874720667688203E-5,0.0032260575455988526,4.0584012151062196E-4,8.63054472857201E-4,1.1429143538842287E-7,7.027321093152889E-4,4.969540962151493E-4,7.504373924341803E-8,5.521368911173915E-5,1.4428316360412852E-4,3.8814889135336736E-4,5.81022038170991E-4,2.3276747146126555E-4,2.288819592966879E-4
honest,1.3894326184895776E-4,5.066585855726972E-4,7.874720667688203E-5,0.0010407342186875947,0.002130229540575999,1.0786832556645434E-7,1.1440572682381129E-4,2.635794350775131E-4,9.110134998271715E-4,2.252062614694975E-4,5.516404643421611E-4,4.327052797543105E-4,6.468070177526535E-8,7.261867743669431E-8,5.817441902937477E-4,0.0011441047222291287
realiz,5.555647366584264E-4,5.066585855726972E-4,3.1475282109311197E-4,8.326081875531891E-4,5.0727479322035E-4,0.0011866594495565641,6.858629037659257E-4,8.783053484755517E-8,4.141422154927448E-4,3.752937399563336E-4,7.171160560856351E-4,7.21055290375455E-8,6.468716984544288E-4,7.261867743669431E-8,3.4909304440542625E-4,6.864933407629083E-4
instruct,2.0838017431720253E-4,2.955684324301686E-4,1.5741574481562532E-4,2.082300941499727E-4,7.101441366398061E-4,6.473178217242925E-4,2.2869716221223416E-4,8.791836538240273E-5,8.281188072240448E-8,4.503374791997516E-4,5.521368911173915E-5,0.00252376562184313,0.001617082225083409,5.084033607342969E-4,1.1644189851710485E-4,7.634483214128109E-5
busi,6.950634938071301E-5,2.1113237117315718E-4,1.5741574481562532E-4,5.20419140851581E-4,3.0440544980089385E-4,4.3158117059138385E-4,8.001543391543486E-4,8.783053484755517E-8,8.289469260312686E-5,0.001425906089364186,4.4132340317984506E-4,7.932329249420379E-4,0.0014877208215328783,7.269129611413099E-5,6.980697632379084E-4,7.626856357770341E-8
cheaper,3.472539992536921E-4,2.533504018016629E-4,3.1475282109311197E-4,0.0023935534210612307,8.115788083495341E-4,4.3158117059138385E-4,9.144457745427713E-4,7.905626441628441E-4,8.281188072240448E-8,9.005999146602597E-4,3.3100634201752916E-4,1.4428316360412852E-4,6.47453824770406E-5,5.084033607342969E-4,2.3276747146126555E-4,3.8141908645209475E-4
minor,6.943691246824476E-8,2.1113237117315718E-4,4.7208989737059854E-4,5.20419140851581E-4,0.0017244908537370868,1.0786832556645434E-7,0.0011430286453196171,8.783053484755517E-8,4.141422154927448E-4,7.504373924341803E-8,0.001048067239572583,0.001225866099167311,3.23468189578102E-4,8.714967479177683E-4,1.1632557294416071E-7,4.5768765002979813E-4
pain,6.943691246824476E-8,0.001308801167514306,7.86685381387433E-8,7.285451719859865E-4,3.0440544980089385E-4,1.0786832556645434E-7,0.0011430286453196171,5.270710396201786E-4,3.313303347703403E-4,5.253812184431696E-4,1.6553075027405515E-4,0.0023074490347304933,6.47453824770406E-5,1.4530997355082528E-4,1.1632557294416071E-7,2.288819592966879E-4
broadcast,0.004374594922411888,4.222225243156858E-4,7.867640499255716E-4,3.1229310971717545E-4,3.0440544980089385E-4,5.394494961578381E-4,1.1440572682381129E-4,2.635794350775131E-4,4.141422154927448E-4,3.002500007129156E-4,5.516404643421611E-4,5.769163378294014E-4,1.941067860275713E-4,3.631660058609082E-4,6.980697632379084E-4,2.288819592966879E-4
tuner,0.0036802257977294407,4.226024865913423E-5,7.86685381387433E-8,5.20419140851581E-4,3.0440544980089385E-4,0.0022653427052211077,1.1429143538842287E-7,5.270710396201786E-4,2.4851845404793584E-4,1.5016252222607945E-4,5.5158530581157994E-8,0.0012979716282048566,2.587874878028367E-4,2.905473284242139E-4,1.1632557294416071E-7,3.0515052287439137E-4
die,4.166909117219369E-4,1.6891434054465144E-4,2.3608428295436863E-4,4.1635612528437825E-4,1.0143467170972805E-7,1.0797619389202078E-4,3.42988597600657E-4,0.0036889702941321646,1.6570657332553134E-4,7.505124361734236E-4,2.2068928085521315E-4,4.327052797543105E-4,3.8814889135336736E-4,2.905473284242139E-4,1.1644189851710485E-4,9.152990314960185E-4
eye,6.950634938071301E-5,2.533504018016629E-4,7.86685381387433E-8,7.285451719859865E-4,1.0143467170972805E-7,1.0786832556645434E-7,4.5728003298907996E-4,1.757489002299579E-4,0.001656320426328812,3.752937399563336E-4,0.002040920790033427,2.8849422167921956E-4,6.468070177526535E-8,2.905473284242139E-4,3.4909304440542625E-4,0.0010678361586514253
larger,4.166909117219369E-4,2.533504018016629E-4,3.934213592318552E-4,1.0406301556720276E-7,5.0727479322035E-4,0.0010787911239901098,3.42988597600657E-4,8.791836538240273E-5,8.281188072240448E-8,6.754686969300056E-4,9.377501784102671E-4,5.04810808791856E-4,2.587874878028367E-4,7.261867743669431E-8,1.1632557294416071E-7,0.0018305217944284595
vga,6.250016491266711E-4,2.1113237117315718E-4,7.874720667688203E-5,1.0416707858276994E-4,2.0297077809116582E-4,0.009168915541474185,1.1429143538842287E-7,1.757489002299579E-4,2.4851845404793584E-4,7.511878298266144E-5,2.2068928085521315E-4,7.217763456658303E-5,1.2942608425230596E-4,2.179286509875196E-4,1.1632557294416071E-7,3.0515052287439137E-4
burn,6.943691246824476E-8,2.533504018016629E-4,2.3608428295436863E-4,4.1635612528437825E-4,3.0440544980089385E-4,4.3158117059138385E-4,6.858629037659257E-4,0.00122971531840062,9.110134998271715E-4,2.252062614694975E-4,0.0014893354842218471,5.04810808791856E-4,8.409138037802248E-4,5.084033607342969E-4,0.004187836951562729,0.001372910412962239
file,6.250016491266711E-4,0.0016465454125423518,4.7208989737059854E-4,7.285451719859865E-4,2.0297077809116582E-4,3.2371284502492946E-4,0.004228897400807035,8.791836538240273E-5,6.625778576599582E-4,3.002500007129156E-4,1.6553075027405515E-4,3.6059975071676503E-4,6.468716984544288E-4,1.4530997355082528E-4,3.4909304440542625E-4,2.288819592966879E-4
step,4.166909117219369E-4,2.533504018016629E-4,3.934213592318552E-4,0.0014569862809564057,1.0143467170972805E-7,8.63054472857201E-4,0.0011430286453196171,3.514099699250683E-4,1.6570657332553134E-4,7.505124361734236E-4,3.8616487259868714E-4,6.49021866866947E-4,0.0010996366108812863,1.4530997355082528E-4,2.3276747146126555E-4,7.626856357770341E-8
stuck,6.250016491266711E-4,3.8000449368718003E-4,5.507584355093418E-4,6.244821564187837E-4,5.0727479322035E-4,6.473178217242925E-4,2.2869716221223416E-4,8.783053484755517E-8,2.4851845404793584E-4,5.253812184431696E-4,8.274331172479511E-4,7.932329249420379E-4,0.001228998014431817,2.179286509875196E-4,9.307209091262297E-4,2.288819592966879E-4
stuff,6.943691246824476E-8,0.0012243651062572947,4.7208989737059854E-4,1.0416707858276994E-4,8.115788083495341E-4,7.551861472907468E-4,4.5728003298907996E-4,6.149015744677339E-4,8.282016191047671E-4,3.002500007129156E-4,4.964819337610031E-4,7.211273959044925E-4,2.587874878028367E-4,7.261867743669431E-8,2.3276747146126555E-4,3.0515052287439137E-4
