S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.0032467532467532465,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.9862204724409448,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.7893700787401574,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.59251968503937,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,
0.2213656387665198,0.11123348017621146,0.0011013215859030838,0.6618942731277533,0.0011013215859030838,0.0011013215859030838,0.0011013215859030838,0.0011013215859030838,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.9862204724409448,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,
0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.7893700787401574,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,
0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.9828431372549019,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.125,0.0012376237623762376,0.0012376237623762376,0.8675742574257426,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.9862204724409448,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.9772727272727272,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,
0.004807692307692308,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,0.0032467532467532465,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,
0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.7893700787401574,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.9828431372549019,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,
0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.0024509803921568627,0.4926470588235293,0.0024509803921568627,0.0024509803921568627,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.9913366336633663,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.4926470588235293,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,
0.33059210526315785,0.001644736842105263,0.001644736842105263,0.16611842105263158,0.4950657894736842,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,
0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.18140794223826712,9.025270758122744E-4,0.27166064981949456,0.18140794223826712,0.361913357400722,9.025270758122744E-4,9.025270758122744E-4,9.025270758122744E-4,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.001644736842105263,0.001644736842105263,0.16611842105263158,0.6595394736842105,0.16611842105263158,0.001644736842105263,0.001644736842105263,0.001644736842105263,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.004807692307692308,
0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.9828431372549019,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.004807692307692308,0.004807692307692308,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.6525974025974025,0.0032467532467532465,0.0032467532467532465,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,0.0032467532467532465,0.0032467532467532465,
0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.9884868421052632,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.9828431372549019,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,
