,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
output,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,4.313091895549139E-4,1.956288302902291E-7,5.291241738880261E-4,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,0.004266233773788393,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,7.59790417831571E-4,4.352327907866441E-7
held,0.0023467155173548877,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,3.1150773698146965E-4,3.9145328941074834E-4,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.6888934196250537E-4,6.863210754323017E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,8.563648105533588E-4,2.1539557073472075E-7,2.5564271925193984E-4,6.403602410572092E-7,4.6802872385884066E-7,0.0013141087880269738,4.671541576019295E-7,3.797053562376667E-7,8.709008143640747E-4
paid,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,0.004740024427374182,0.0020906489373106927,4.552694800696028E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.6888934196250537E-4,1.1448215239255689E-4,0.0010749731179947675,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1561096630545544E-4,0.0033202907022921776,6.403602410572092E-7,4.6802872385884066E-7,0.001051339584262332,4.671541576019295E-7,3.800850615939043E-4,4.352327907866441E-7
human,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.1982541286395892E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,4.575855062164038E-4,1.535456531916537E-7,4.171492081457863E-4,5.00595458297645E-7,3.8819198323444967E-4,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,8.709008143640747E-4
tremend,2.608620493432104E-4,6.482032070615055E-4,2.7287206856947636E-7,2.962330121476271E-7,8.961630425466917E-4,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6849675258269944E-4,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
school,9.126912580968596E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,0.001194784516237692,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1448215239255689E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,5.110300511719597E-4,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
d300,3.912278910939402E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1448215239255689E-4,0.0010749731179947675,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.6762131175953137E-4,3.797053562376667E-7,4.352327907866441E-7
suppos,1.3036584175072982E-7,8.64198944169638E-4,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,3.594283180108474E-4,0.0011739686105716647,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,0.001343372226927562,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,0.007008837011625328,7.75996162289844E-4,4.045927753486477E-7,4.2796842106614637E-7,6.46402107774897E-4,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.630319729684064E-4,4.671541576019295E-7,3.800850615939043E-4,4.352327907866441E-7
mistak,1.3036584175072982E-7,0.0010801946812777706,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,5.719532908243528E-4,0.0010749731179947675,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,4.310065370401762E-4,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
equiv,6.519595745953999E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.4378570337864776E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,0.0020840791108262514,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
risk,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.1566657492271427E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.171492081457863E-4,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,7.8857038049769E-4,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
quicker,1.3036584175072982E-7,4.3220746995337303E-4,2.7287206856947636E-7,2.962330121476271E-7,2.989200951646912E-4,1.1982541286395892E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,0.0023220024986697193,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.800850615939043E-4,4.352327907866441E-7
combo,1.3036584175072982E-7,2.1599573710813246E-7,0.0038204818320412386,2.962330121476271E-7,2.986214736910002E-7,2.8754744646678084E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,8.444988634830968E-4,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,0.0010771932492443384,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,7.8857038049769E-4,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
pure,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.3962686543740314E-4,1.956288302902291E-7,5.291241738880261E-4,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
sourc,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.1982541286395892E-4,1.956288302902291E-7,5.291241738880261E-4,2.513988298024899E-4,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,0.005006455178434748,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,4.310065370401762E-4,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,5.258011767330482E-4,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
tube,1.3036584175072982E-7,2.1599573710813246E-7,5.460170092075222E-4,2.962330121476271E-7,0.0014934059899286924,1.1982541286395892E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,4.223549677154902E-4,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
neat,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.4378570337864776E-4,0.0013695974408618938,2.6442987200800907E-7,2.5114768212036955E-7,2.11283019831687E-4,2.686207212412641E-7,2.2884993700050585E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,0.001741366395937363
concern,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.989200951646912E-4,6.469518041871136E-4,1.9582445912051929E-4,0.004760002126016172,2.5114768212036955E-7,2.1107194788380322E-7,0.003492337996857675,4.575855062164038E-4,1.535456531916537E-7,0.001667346635156135,5.00595458297645E-7,7.75996162289844E-4,4.045927753486477E-7,4.2839638948721244E-4,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,9.365254764415401E-4,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
flawless,3.912278910939402E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,0.0023892704110016925,2.1566657492271427E-4,0.0015652262711521227,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,0.003482297559083939
element,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.989200951646912E-4,4.552694800696028E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,4.575855062164038E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.049973681239963E-4,4.2796842106614637E-7,2.1539557073472075E-7,0.0030649033703721578,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
finder,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.965292451597747E-4,8.961630425466917E-4,4.552694800696028E-4,1.9582445912051929E-4,2.6442987200800907E-7,2.513988298024899E-4,2.1107194788380322E-7,2.686207212412641E-7,0.0019443667061197403,0.001842701383953036,4.171492081457863E-4,5.00595458297645E-7,0.02288083436844732,4.045927753486477E-7,8.563648105533588E-4,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,0.0014019296269633904,3.797053562376667E-7,4.352327907866441E-7
tad,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,4.7944541319892374E-5,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,0.0019387755321832213,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
continu,0.0015645204668505086,2.1599573710813246E-7,5.460170092075222E-4,2.965292451597747E-4,2.989200951646912E-4,0.0011261576144808905,1.956288302902291E-7,7.935540458960352E-4,2.5114768212036955E-7,0.004643793925391555,2.686207212412641E-7,0.004231722398278719,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,0.0012771920469320192,6.403602410572092E-7,4.6802872385884066E-7,5.258011767330482E-4,4.671541576019295E-7,0.012530656461199238,0.003917530349870583
cannon,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.9170628440802543E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,4.223549677154902E-4,2.686207212412641E-7,1.1448215239255689E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
4x6,3.912278910939402E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,4.7944541319892374E-5,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,6.334269155992934E-4,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
judg,1.3036584175072982E-7,2.1599573710813246E-7,5.460170092075222E-4,2.962330121476271E-7,2.986214736910002E-7,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,0.0024279612448672347,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
conserv,1.3036584175072982E-7,2.1599573710813246E-7,2.731449406380458E-4,2.962330121476271E-7,2.986214736910002E-7,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,0.0010048418761635987,2.1107194788380322E-7,5.375100632037695E-4,1.1448215239255689E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,0.0013141087880269738,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
push,1.3036584175072982E-7,0.0010801946812777706,0.001910377352054904,2.965292451597747E-4,2.989200951646912E-4,4.313091895549139E-4,9.783397802814358E-4,2.6442987200800907E-7,2.5114768212036955E-7,4.223549677154902E-4,2.686207212412641E-7,0.0030880445521992298,1.5369919884484533E-4,0.004584473964846948,0.01101360067800649,3.8780417905539435E-7,4.045927753486477E-7,4.2839638948721244E-4,2.1539557073472075E-7,2.5564271925193984E-4,6.403602410572092E-7,4.6849675258269944E-4,0.001051339584262332,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
speed,0.012384885332161085,8.64198944169638E-4,0.0038204818320412386,2.962330121476271E-7,0.001194784516237692,0.002467933883303466,3.9145328941074834E-4,0.0013224137899120534,7.53694194043229E-4,8.444988634830968E-4,5.375100632037695E-4,0.008234594859556934,0.005220705754169417,0.0020840791108262514,0.011514196136304134,0.005041842131899181,4.049973681239963E-4,0.004280112179082529,2.1539557073472075E-7,0.001787966710772059,6.410006012982662E-4,9.365254764415401E-4,0.004204570029438034,9.347754693614609E-4,7.59790417831571E-4,4.352327907866441E-7
instruct,1.3036584175072982E-7,6.482032070615055E-4,2.7287206856947636E-7,2.965292451597747E-4,2.986214736910002E-7,4.313091895549139E-4,0.002738999252893497,2.64694301880017E-4,2.5114768212036955E-7,4.223549677154902E-4,0.0032237172756164104,3.432177216084548E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,6.46402107774897E-4,5.110300511719597E-4,6.403602410572092E-7,0.005148783991171106,2.630319729684064E-4,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
wire,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.1982541286395892E-4,5.870821197009775E-4,2.6442987200800907E-7,2.5114768212036955E-7,2.11283019831687E-4,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,0.004212726543453425,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
shortcom,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.4378570337864776E-4,1.9582445912051929E-4,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.5369919884484533E-4,4.167324756701162E-7,0.005507050636732393,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
lowest,2.608620493432104E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.989200951646912E-4,2.3984250805203533E-5,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,3.432177216084548E-4,3.0724485203649905E-4,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,0.003852143758016383,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,7.8857038049769E-4,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
rais,3.912278910939402E-4,2.1599573710813246E-7,2.7287206856947636E-7,0.0017776943058979105,2.986214736910002E-7,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,9.150566446481995E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
broken,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.1566657492271427E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,0.0018806136694100902,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.800850615939043E-4,4.352327907866441E-7
largest,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.1982541286395892E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,4.223549677154902E-4,2.686207212412641E-7,1.1436778460794896E-7,1.5369919884484533E-4,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,7.59790417831571E-4,4.352327907866441E-7
pant,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,5.975415688556914E-4,1.4378570337864776E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,0.001667346635156135,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
shadow,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.1566657492271427E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,4.575855062164038E-4,1.5369919884484533E-4,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,8.09590143472644E-4,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,0.006455370761396572,8.709008143640747E-4
link,1.3036584175072982E-7,2.1621173284524055E-4,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,4.073488990402251E-4,0.0013695974408618938,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,3.432177216084548E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,0.006593058848120759,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.6762131175953137E-4,3.797053562376667E-7,4.352327907866441E-7
claim,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,2.3962686543740314E-4,1.9582445912051929E-4,2.6442987200800907E-7,2.5114768212036955E-7,6.334269155992934E-4,8.061307844450336E-4,1.1448215239255689E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,7.75996162289844E-4,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,0.006540625360584615,3.797053562376667E-7,4.352327907866441E-7
clip,6.519595745953999E-4,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,5.031900610989805E-4,1.956288302902291E-7,7.935540458960352E-4,5.025465119228594E-4,2.1107194788380322E-7,2.686207212412641E-7,2.2884993700050585E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,0.003446544527326267,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,0.002803392099769179,3.797053562376667E-7,4.356680235774307E-4
proper,1.3049620759248055E-4,2.1599573710813246E-7,0.00600345838059705,5.927622573074019E-4,0.001194784516237692,5.990312231577359E-4,1.956288302902291E-7,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,8.006888600402506E-4,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,7.75996162289844E-4,4.045927753486477E-7,8.563648105533588E-4,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,9.365254764415401E-4,2.627692037646418E-7,4.671541576019295E-7,0.003038022555257571,4.352327907866441E-7
pressur,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,8.88995269455029E-4,2.986214736910002E-7,4.7944541319892374E-5,1.956288302902291E-7,5.291241738880261E-4,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
steal,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,0.0011852282816026563,2.986214736910002E-7,2.3960290514688847E-8,1.956288302902291E-7,2.6442987200800907E-7,2.513988298024899E-4,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,9.214274648031139E-4,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,8.563648105533588E-4,2.1539557073472075E-7,2.5538733192001984E-7,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.356680235774307E-4
communic,1.3036584175072982E-7,2.1599573710813246E-7,2.7287206856947636E-7,2.962330121476271E-7,2.986214736910002E-7,1.1982541286395892E-4,9.783397802814358E-4,2.6442987200800907E-7,2.5114768212036955E-7,2.1107194788380322E-7,2.686207212412641E-7,1.1436778460794896E-7,1.535456531916537E-7,4.167324756701162E-7,5.00595458297645E-7,3.8780417905539435E-7,4.045927753486477E-7,4.2796842106614637E-7,2.1539557073472075E-7,0.0022987413746120983,6.403602410572092E-7,4.6802872385884066E-7,2.627692037646418E-7,4.671541576019295E-7,3.797053562376667E-7,4.352327907866441E-7
object,0.0014341546250997788,6.482032070615055E-4,2.7287206856947636E-7,8.88995269455029E-4,5.975415688556914E-4,5.511106421283581E-4,1.956288302902291E-7,2.6442987200800907E-7,2.513988298024899E-4,2.1107194788380322E-7,2.686207212412641E-7,9.150566446481995E-4,1.535456531916537E-7,4.171492081457863E-4,0.004005264261839458,3.8780417905539435E-7,4.045927753486477E-7,4.2839638948721244E-4,2.1561096630545544E-4,2.5538733192001984E-7,0.0012813608423554754,4.6802872385884066E-7,2.630319729684064E-4,4.671541576019295E-7,3.797053562376667E-7,4.356680235774307E-4
