,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
listen,2.6359532768480105E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,8.281767500531528E-5,5.724587026860736E-8,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,6.681496129697168E-4,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,3.6377658098929596E-4,2.161282640279874E-4
versatil,5.648256143041009E-4,1.651661596340843E-7,7.809217218692827E-4,2.4060576378862812E-4,1.0762514463474124E-7,0.0017508564059379632,1.1223849188244357E-4,0.003293804978779129,4.138814343094217E-8,4.0077833775052017E-4,1.7738561265276238E-4,4.121739332784212E-4,7.537859998381192E-4,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,9.722958850921866E-4,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
plugin,1.882689291370624E-8,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,1.902511940315211E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.1924641262391526E-4,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,6.668868515308569E-4,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
magnific,1.882689291370624E-8,1.651661596340843E-7,1.3013193165627107E-7,4.8109128481674225E-4,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.142953157437311E-5,1.7179485667609068E-4,1.7738561265276238E-4,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
jewel,1.6946086311626986E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
clunki,1.882689291370624E-8,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,2.995729177099694E-4,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,1.5854794556767823E-4,1.507270545567125E-7,5.915727053497861E-4,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,4.486799673888455E-4,2.228649658722714E-4,3.008868036764757E-7,3.2399063148689994E-7,3.336100641591143E-4,2.559830273013578E-7,1.8803387014091643E-4,9.092141489360059E-8,2.159123516763111E-7
king,1.506339702025636E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,3.3649122291629687E-4,1.4986131465651143E-4,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,5.38698385170153E-4,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
lay,1.882877560299761E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,2.2195444249536398E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,0.0010241880922327326,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
microphon,9.415329146144491E-5,0.0016518267625004767,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,5.607439539501503E-4,1.4971160305345797E-7,2.4837024872908397E-4,5.724587026860736E-8,1.7738561265276238E-4,5.706901755976356E-4,1.507270545567125E-7,2.9563853340818903E-7,5.38698385170153E-4,2.7074524523968943E-7,3.1924641262391526E-4,1.4951015241214446E-7,2.226423235487227E-7,3.0118769048015213E-4,3.2399063148689994E-7,3.332767873717426E-7,2.5623901032865916E-4,1.8784602411679966E-7,9.092141489360059E-8,6.479529673806096E-4
steep,9.415329146144491E-5,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,3.546825768234395E-4,3.1706418788689255E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
fishey,1.506339702025636E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,3.2298305904885846E-4,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,1.2420581843625744E-4,5.724587026860736E-8,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.161282640279874E-4
dive,5.649950563403243E-5,1.651661596340843E-7,1.3013193165627107E-7,0.003246674776640054,1.0762514463474124E-7,1.3467090269502065E-7,8.9712305050093E-4,1.4971160305345797E-7,2.069821052981418E-4,5.724587026860736E-8,8.864848208533853E-8,1.902511940315211E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,0.0010467205770374234,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
sacrific,1.1298018437515115E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.725159485563422E-4,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.1924641262391526E-4,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
local,1.318070772888574E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,6.734891843777983E-4,1.1212636551692665E-7,1.4971160305345797E-7,1.6559396186719962E-4,5.724587026860736E-8,0.001152518915591486,3.1706418788689255E-4,1.507270545567125E-7,2.9563853340818903E-7,0.0010771275557550138,8.125064809643079E-4,3.189274851387765E-7,1.4951015241214446E-7,0.0011134342600671624,3.008868036764757E-7,3.243146221183868E-4,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,8.183836554572988E-4,2.159123516763111E-7
coat,1.882689291370624E-8,1.651661596340843E-7,1.3013193165627107E-7,1.2036300327457108E-4,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,4.492845207634274E-4,4.138814343094217E-8,5.7303116138875965E-5,8.864848208533853E-8,4.4387718174226405E-4,1.507270545567125E-7,8.872112387579751E-4,2.694837998777227E-4,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
reproduct,5.649950563403243E-5,1.651661596340843E-7,6.507897902130117E-4,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1223849188244357E-4,1.4971160305345797E-7,4.142953157437311E-5,4.0077833775052017E-4,8.873713056742386E-5,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
timer,1.882689291370624E-8,1.6533132579371834E-4,1.3013193165627107E-7,9.620623268729703E-4,2.153579144141172E-4,1.3480557359771565E-4,1.1212636551692665E-7,1.4971160305345797E-7,3.3114653559096827E-4,5.7303116138875965E-5,8.864848208533853E-8,5.072836786699499E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.5623901032865916E-4,1.8784602411679966E-7,9.092141489360059E-8,4.320406157042985E-4
sophist,1.882877560299761E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,5.38233348318341E-4,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,4.0077833775052017E-4,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
unusu,1.8845719806619945E-5,1.651661596340843E-7,1.3026206358792734E-4,1.2036300327457108E-4,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,1.2420581843625744E-4,1.1454898640748332E-4,8.864848208533853E-8,9.514144863999247E-5,1.507270545567125E-7,2.9563853340818903E-7,2.694837998777227E-4,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
distort,1.882689291370624E-8,3.304974854278026E-4,3.905259269004695E-4,1.2024276051405705E-7,6.458584929530822E-4,1.3480557359771565E-4,1.1212636551692665E-7,1.4971160305345797E-7,4.966991093147369E-4,5.725159485563422E-4,2.660340947381009E-4,3.1703248463842874E-8,1.5087778161126917E-4,2.9563853340818903E-7,2.692145852924303E-7,5.417612357246185E-4,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.0118769048015213E-4,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,5.637259183745157E-4,9.092141489360059E-8,6.479529673806096E-4
gripe,1.882877560299761E-4,1.651661596340843E-7,1.3013193165627107E-7,3.608485243026852E-4,6.458584929530822E-4,1.3467090269502065E-7,2.243648573993702E-4,1.4971160305345797E-7,4.138814343094217E-8,3.435324674819128E-4,4.43331058908778E-4,4.121739332784212E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,5.417612357246185E-4,6.381738977626918E-4,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,0.0015361541468354484,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
sharpen,1.882689291370624E-8,1.6533132579371834E-4,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,8.014994296307716E-4,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8803387014091643E-4,9.092141489360059E-8,2.159123516763111E-7
area,6.213062930452196E-4,3.304974854278026E-4,1.3013193165627107E-7,2.4060576378862812E-4,0.0019373602285699773,4.041473789877569E-4,8.9712305050093E-4,0.0011978425360307172,0.0018625078425358284,0.0012022205215110233,8.864848208533853E-8,8.877226602360644E-4,4.5233189072469413E-4,2.9563853340818903E-7,2.692145852924303E-7,5.417612357246185E-4,3.189274851387765E-7,4.486799673888455E-4,4.455072894209941E-4,6.020744941566278E-4,3.2399063148689994E-7,3.336100641591143E-4,2.559830273013578E-7,5.637259183745157E-4,7.274622405636982E-4,0.0010797776707332318
focus,0.008754524031766315,0.010735965542375114,0.0011713175168380958,0.0025252182135557123,0.005273739712246955,0.004309603557143355,0.00156988124360249,0.003742939787939503,0.03306916798946622,0.003721038813329747,0.0013298158797621631,0.002758214319602794,0.0012059671635082565,0.003547958039431676,0.002423200482217165,0.0010832517262039975,0.009568143481648434,0.01838989825684618,0.002671930524908221,0.01293843344489213,0.0032402303055004858,0.0026665475757613123,0.004095984419849027,0.017469868088886484,0.0032732618575845142,0.0198641522665723
trip,5.083449355629822E-4,1.651661596340843E-7,1.3013193165627107E-7,0.009739783844399134,1.0762514463474124E-7,4.041473789877569E-4,4.486175884332236E-4,0.001497265742137633,4.5531096588379477E-4,5.7303116138875965E-5,0.001773058290188856,0.0011413486479468072,0.0012059671635082565,2.9563853340818903E-7,0.0029616296528020255,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,0.0012962865165790868,3.332767873717426E-7,7.682050649313747E-4,1.8784602411679966E-7,0.0023640477086485086,0.0015116023740858542
upload,5.649950563403243E-5,1.651661596340843E-7,1.3013193165627107E-7,4.8109128481674225E-4,1.0762514463474124E-7,4.041473789877569E-4,0.002018386705670197,1.4971160305345797E-7,2.897583921600261E-4,5.724587026860736E-8,8.864848208533853E-8,0.0023777753380366798,1.507270545567125E-7,2.9563853340818903E-7,2.694837998777227E-4,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,0.0062342077016877846,3.008868036764757E-7,3.243146221183868E-4,3.336100641591143E-4,2.559830273013578E-7,1.8784602411679966E-7,2.728551660956953E-4,2.159123516763111E-7
onehand,1.882689291370624E-8,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.7303116138875965E-5,8.864848208533853E-8,2.2195444249536398E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,0.0012038481015095794,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,9.092141489360059E-8,2.159123516763111E-7
favorit,6.043432625299703E-4,8.423474141338298E-4,0.0022252560313222357,7.334808391357479E-4,0.0017327648286193343,4.17479798354564E-4,4.5971809861939923E-4,1.4971160305345798E-5,7.491253961000533E-4,1.2021632756407546E-4,2.7481029446454943E-4,1.6168656716559866E-4,6.179809236825212E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attach,3.9538357808074475E-4,1.6533132579371834E-4,7.809217218692827E-4,0.002885946495097883,1.0773276977937598E-4,5.388182816827776E-4,2.243648573993702E-4,7.487077268703434E-4,4.138814343094217E-8,5.724587026860736E-8,3.546825768234395E-4,0.00282162081653048,3.0160483616798166E-4,8.872112387579751E-4,2.694837998777227E-4,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.0118769048015213E-4,3.2399063148689994E-7,0.01799727979486147,5.122220376300169E-4,1.8784602411679966E-7,0.0015457549746061036,0.0010797776707332318
leak,5.649950563403243E-5,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1223849188244357E-4,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,6.657999209891643E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,2.9916981497670104E-4,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,0.0016908020630753136,9.093050703508994E-4,2.159123516763111E-7
mine,4.89518042649276E-4,1.6533132579371834E-4,1.3026206358792734E-4,0.0012025478479010844,1.0762514463474124E-7,6.734891843777983E-4,7.849966849840035E-4,1.4971160305345797E-7,1.2420581843625744E-4,1.1454898640748332E-4,0.0012411673976768247,1.902511940315211E-4,1.507270545567125E-7,2.9563853340818903E-7,0.0018847713116323047,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,6.483052536052867E-4,0.00366637793787654,2.5623901032865916E-4,1.8784602411679966E-7,0.002000362049074106,0.0012956900224095431
outlet,1.882689291370624E-8,1.651661596340843E-7,1.3013193165627107E-7,2.4060576378862812E-4,1.0762514463474124E-7,1.3467090269502065E-7,4.486175884332236E-4,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,9.514144863999247E-5,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,7.682050649313747E-4,1.8784602411679966E-7,2.728551660956953E-4,2.159123516763111E-7
vari,9.415329146144491E-5,1.6533132579371834E-4,1.3026206358792734E-4,1.2024276051405705E-7,1.0773276977937598E-4,1.3467090269502065E-7,2.243648573993702E-4,1.4971160305345797E-7,4.5531096588379477E-4,5.724587026860736E-8,8.864848208533853E-8,3.1703248463842874E-8,1.5087778161126917E-4,2.9563853340818903E-7,2.694837998777227E-4,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,0.001504734905186055,0.0012962865165790868,3.332767873717426E-7,2.559830273013578E-7,5.637259183745157E-4,9.101233630849417E-5,2.159123516763111E-7
hd,2.447684347710948E-4,0.009414636265302439,1.3013193165627107E-7,2.4060576378862812E-4,0.0033364871088216136,5.388182816827776E-4,0.00291539762980561,1.4971160305345797E-7,3.3114653559096827E-4,4.0077833775052017E-4,4.43331058908778E-4,6.975031694530071E-4,3.0160483616798166E-4,2.9563853340818903E-7,5.38698385170153E-4,5.417612357246185E-4,3.1924641262391526E-4,2.9916981497670104E-4,2.228649658722714E-4,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,5.122220376300169E-4,5.637259183745157E-4,9.092141489360059E-8,2.159123516763111E-7
chip,1.882689291370624E-8,1.651661596340843E-7,1.3026206358792734E-4,1.2024276051405705E-7,1.0762514463474124E-7,1.3480557359771565E-4,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,3.435324674819128E-4,8.864848208533853E-8,2.853609394230497E-4,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.228649658722714E-4,3.008868036764757E-7,0.002916239674013586,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,1.8193375120209476E-4,2.159123516763111E-7
japan,1.506339702025636E-4,1.651661596340843E-7,1.3013193165627107E-7,1.2024276051405705E-7,1.0762514463474124E-7,1.3467090269502065E-7,1.1212636551692665E-7,1.4971160305345797E-7,4.138814343094217E-8,5.724587026860736E-8,8.864848208533853E-8,3.1703248463842874E-8,1.507270545567125E-7,2.9563853340818903E-7,2.692145852924303E-7,2.7074524523968943E-7,3.189274851387765E-7,1.4951015241214446E-7,2.226423235487227E-7,3.008868036764757E-7,3.2399063148689994E-7,3.332767873717426E-7,2.559830273013578E-7,1.8784602411679966E-7,7.274622405636982E-4,2.159123516763111E-7
