,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
yield,3.6184978599574687E-4,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,2.5823981264598294E-8,9.249242672010017E-8,8.828699913902518E-8,1.5312666196583253E-4,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.855470169923663E-5,1.227325770061008E-7,2.320295438577603E-7
shock,3.015163619662919E-8,1.0598541234148775E-4,1.2382833628209878E-7,1.5842701368631984E-4,4.8559545791039956E-4,8.075133627311265E-8,4.725682070033018E-4,1.2984153100823506E-7,2.5826563662724754E-4,9.249242672010017E-8,3.5323628355523977E-4,3.827209746709136E-8,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,0.0011146038286563508,2.1890327055919395E-4,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
loud,3.9200142219237606E-4,1.0587953280867907E-7,1.2395216461838087E-4,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.088129363833893E-4,1.2984153100823506E-7,2.0661767409805093E-4,1.850773458669204E-4,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,5.585029255092418E-4,2.721980207937512E-7,2.228761904931715E-7,8.749570284788563E-4,3.343808594646608E-4,7.372674410462453E-4,3.0004836779688886E-7,2.788003555262134E-7,5.571029089625357E-4,1.44910818983781E-7,0.0012800296471446309,1.227325770061008E-7,2.320295438577603E-7
movement,6.0333424029455E-5,1.0587953280867907E-7,1.2382833628209878E-7,9.053942033409023E-5,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.299713725392433E-4,7.749776777505948E-5,9.249242672010017E-8,7.063842801113405E-4,6.889360265051115E-4,5.126761510558607E-4,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,6.003967839615746E-4,2.7907915588173954E-4,0.002505988647462161,0.0014492531006567936,7.877484198757167E-4,1.227325770061008E-7,2.3226157340161803E-4
mini,3.015163619662919E-8,1.0587953280867907E-7,3.716088371825784E-4,9.053942033409023E-5,9.709967164775035E-8,8.083208760938576E-5,7.874824312669585E-8,1.2984153100823506E-7,8.005692431838117E-4,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,5.126761510558607E-4,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,4.458040049044012E-4,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
fell,3.015163619662919E-8,1.0587953280867907E-7,1.2382833628209878E-7,2.2631460703854945E-4,2.913961146148988E-4,8.075133627311265E-8,4.725682070033018E-4,1.2984153100823506E-7,1.5496971156885438E-4,9.249242672010017E-8,5.298102818332901E-4,1.5312666196583253E-4,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8445506335598388E-4,3.0004836779688886E-7,0.00195188128903902,2.7841224835708936E-7,2.899665487865458E-4,9.845624545378286E-8,1.227325770061008E-7,4.6429111725937834E-4
dng,1.2063669642271339E-4,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,2.5823981264598294E-8,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,0.0016586214038633476,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
zone,9.04850602260842E-5,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,2.5823981264598294E-8,9.249242672010017E-8,8.828699913902518E-8,1.5312666196583253E-4,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,3.9392343806058527E-4,1.227325770061008E-7,2.320295438577603E-7
algorithm,3.015465136024885E-4,1.0587953280867907E-7,1.2395216461838087E-4,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,2.5849805245862888E-5,9.258491914682025E-5,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0034841616468575E-4,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
cf,4.2215305838900525E-4,1.0598541234148775E-4,1.2382833628209878E-7,6.791022255001369E-5,1.9429644296714845E-4,2.4233476015561104E-4,7.882699136982253E-5,1.299713725392433E-4,3.099135991564441E-4,9.249242672010017E-8,8.828699913902518E-8,1.9139875943292387E-4,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,6.562724425056354E-4,2.2295771402492043E-4,1.8445506335598388E-4,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.2285530958310687E-4,9.28350204974899E-4
export,9.04850602260842E-5,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,5.167378651046118E-5,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,9.316137784281804E-5,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,3.6872585591940434E-4,3.0004836779688886E-7,2.788003555262134E-7,0.0016707519023908932,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
truck,9.04850602260842E-5,1.0587953280867907E-7,1.2395216461838087E-4,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,2.3244165536264922E-4,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0034841616468575E-4,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
sale,3.015163619662919E-8,3.177444779588459E-4,1.2382833628209878E-7,4.299773870952383E-4,9.709967164775035E-8,0.002099615494437202,1.5757523449651836E-4,1.2984153100823506E-7,2.5823981264598294E-8,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,2.051319692587037E-4,9.306830953328476E-8,2.721980207937512E-7,6.688514476700077E-4,2.1868458597322075E-7,1.1142314543974036E-7,1.8445506335598388E-4,3.0004836779688886E-7,2.788003555262134E-7,2.786906606054464E-4,4.3487736777032674E-4,9.845624545378286E-8,1.227325770061008E-7,2.3226157340161803E-4
shift,3.015163619662919E-8,1.0587953280867907E-7,1.2382833628209878E-7,1.357978159022433E-4,9.709967164775035E-8,8.075133627311265E-8,7.882699136982253E-5,1.2984153100823506E-7,2.5823981264598294E-8,9.249242672010017E-8,8.828699913902518E-8,2.679429543671066E-4,2.051319692587037E-4,9.306830953328476E-8,5.446682396082962E-4,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.4505572980276477E-4,2.9546719260680236E-4,1.227325770061008E-7,2.320295438577603E-7
cute,3.015163619662919E-8,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,7.791790275804187E-4,2.840896178918458E-4,2.775697725870206E-4,8.83752861381642E-5,1.5312666196583253E-4,1.0251472726571899E-7,1.862296873761028E-4,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,2.2295771402492043E-4,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
registr,3.015163619662919E-8,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,2.5823981264598294E-8,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,1.026172419929847E-4,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,5.572271503441415E-4,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,2.899665487865458E-4,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
status,3.015163619662919E-8,1.0587953280867907E-7,1.2382833628209878E-7,2.262919778407654E-8,9.709967164775035E-8,1.615834238824984E-4,7.882699136982253E-5,1.2984153100823506E-7,2.5826563662724754E-4,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.7907915588173954E-4,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
silent,8.442759651418139E-4,1.0587953280867907E-7,1.2382833628209878E-7,1.357978159022433E-4,4.8559545791039956E-4,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,7.749776777505948E-5,9.249242672010017E-8,8.83752861381642E-5,1.5312666196583253E-4,1.0251472726571899E-7,0.0022337324971083675,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1153456858518008E-4,1.8427079256342046E-7,3.0004836779688886E-7,5.578795114079529E-4,2.7841224835708936E-7,1.44910818983781E-7,5.908359289681509E-4,1.227325770061008E-7,2.320295438577603E-7
customiz,3.3169814979911767E-4,1.0587953280867907E-7,3.716088371825784E-4,2.036854092544729E-4,2.913961146148988E-4,8.075133627311265E-8,2.363234776232142E-4,1.2984153100823506E-7,1.2914573030425609E-4,2.775697725870206E-4,8.828699913902518E-8,6.506639290380201E-4,1.0251472726571899E-7,0.0010238444731756656,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
cent,3.015163619662919E-8,1.0587953280867907E-7,1.2382833628209878E-7,1.5842701368631984E-4,9.709967164775035E-8,8.075133627311265E-8,7.874824312669585E-8,1.2984153100823506E-7,1.2914573030425609E-4,9.249242672010017E-8,8.828699913902518E-8,3.827209746709136E-8,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.228761904931715E-7,2.1868458597322075E-7,1.1142314543974036E-7,1.8427079256342046E-7,3.0004836779688886E-7,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,9.845624545378286E-8,1.227325770061008E-7,2.320295438577603E-7
bird,5.729112393721513E-4,1.0587953280867907E-7,1.2382833628209878E-7,1.8105621147039637E-4,5.8269512955815E-4,8.083208760938576E-5,0.0010238059088901726,1.299713725392433E-4,1.2914573030425609E-4,9.249242672010017E-8,0.0021189762663357437,3.062150518341979E-4,1.0251472726571899E-7,9.306830953328476E-8,2.721980207937512E-7,2.2309906668366465E-4,2.1868458597322075E-7,1.1142314543974036E-7,5.529966484828248E-4,9.004451517584635E-4,2.788003555262134E-7,2.7841224835708936E-7,1.44910818983781E-7,0.0013784858925984138,1.227325770061008E-7,2.320295438577603E-7
